title,title_link,authors,publications,snippet,hcp_name,num_articles
[PDF][PDF] God kommunikation-god relation,http://www.fouvasternorrland.se/Filer/God-kommunikation---god-relation.pdf,"AB Nilsson, A Nordström ",fouvasternorrland.se,"NIMBY är en förkortning av det amerikanska uttrycket Not in my back yard. Uttrycket började 
användas under 70-talet och inom den samhällsvetenskapliga forskningen representerar 
det lokala protester mot etableringar av olika sociala verksamheter, det vill säga …",Ann-Britt Nilsson,10
[HTML][HTML] Multidisciplinary design optimisation methods for automotive structures,https://www.diva-portal.org/smash/record.jsf?pid=diva2:1141144,"R Domeij Bäckryd, AB Ryberg… ","International Journal of …, 2017 ","Multidisciplinary design optimisation (MDO) can be used as an effective tool to improve the 
design of automotive structures. Large-scale MDO problems typically involve several groups 
who must work concurrently and autonomously in order to make the solution process efficient…",Ann-Britt Nilsson,10
[HTML][HTML] Multidisciplinary design optimisation methods for automotive structures,https://www.diva-portal.org/smash/record.jsf?pid=diva2:1141144,"R Domeij Bäckryd, AB Ryberg… ","International Journal of …, 2017 ","Multidisciplinary design optimisation (MDO) can be used as an effective tool to improve the 
design of automotive structures. Large-scale MDO problems typically involve several groups 
who must work concurrently and autonomously in order to make the solution process efficient…",Ann-Britt Nilsson,10
[BOOK][B] Activity Report: Automatic Control 1979-1980,https://lucris.lub.lu.se/ws/files/4401182/8618898.pdf,P Hagander ,2016 ,"The report surveys the activities at the Department of Automatic Control• Lund Institute of 
Technology, during the academic year 1979-80. At the civilingenJ~ r level (~~ S) seven different 
courses are given on regular basis. About 400 students have participated during the year. …",Ann-Britt Nilsson,10
[PDF][PDF] Kom kullorna! Kom Vallros!,https://www.diva-portal.org/smash/get/diva2:1476637/FULLTEXT01.pdf,J Tiderman-Österberg ,2019 ,"… Knutes Lena Warg, Kalles Magnus Karlsson, Ann-Britt Nilsson, Torbjörn Dahl och Jöns 
Britta Stenqvist Bastberget, Mock ärd, är en utav de äldsta fäbodarna i Dalarna. Den 
omnämns i domböcker redan 1549. Idag är vallen den sydligaste levande fäboden i länet. …",Ann-Britt Nilsson,10
[DOC][DOC] Uppdrag socionom/kuratorer hjärtsjukdom,https://nllplus.se/upload/IB/me/stme/Hj%C3%A4rta/Kurator%20hj%C3%A4rta%20-rapport.doc,FPÅÖ PLAN ,nllplus.se,"På uppdrag av ledningen för Norrbottens Läns Landsting utreds arbetet med patienter med 
hjärtsjukdom med syfte att förbättra hjärtsjukvården i länet. De olika yrkesgrupper som handlägger 
dessa patienter inventerar och kartlägger sin verksamhet och upprättar en plan för hur …",Ann-Britt Nilsson,10
Att fördela bistånd: om handläggningsprocessen inom äldreomsorgen,https://www.diva-portal.org/smash/record.jsf?pid=diva2:143144,"M Lindelöf, E Rönnbäck ",2004 ,"… Ann-Britt Nilsson har hjälpt oss med den grafiska framställningen av våra figurer. Tack 
alla tre. Vi vill också tacka alla biståndshandläggare runt om i Sverige som har ställt upp 
och medverkat i olika undersökningar och samtal. …",Ann-Britt Nilsson,10
[PDF][PDF] Kursplanerevisioner i reglerteknik,https://portal.research.lu.se/portal/files/15765055/7135.pdf,"KJ Åström, G Olsson, B Wittenmark, J Holst ",1978 ,"It was decided at the EDCOM meeting of March 29, 1977 in Barcelona that a report about 
group and project oriented teaching in automatic control at ETH Zurich should be prepared. 
The problem that was envisaged was to find the control concept for an industrial disc spray …",Ann-Britt Nilsson,10
Lagpigor och döttrar i Orsa vallängder,https://pub.epsilon.slu.se/16755/,J Larsson ,2019 ,"Ett av fäbodkulturens mest särpräglade drag var musiken. För att förstå när, hur och varför 
denna musik utvecklades måste man förstå fäbodarnas roll, hur de fungerade som arbetsplats 
och vilka som arbetade där. Fäbodarnas historia är i mycket berättelsen om kvinnors arbete …",Ann-Britt Nilsson,17
Lagpigor och döttrar i Orsa vallängder,https://pub.epsilon.slu.se/16755/,J Larsson ,2019 ,"Ett av fäbodkulturens mest särpräglade drag var musiken. För att förstå när, hur och varför 
denna musik utvecklades måste man förstå fäbodarnas roll, hur de fungerade som arbetsplats 
och vilka som arbetade där. Fäbodarnas historia är i mycket berättelsen om kvinnors arbete …",Ann-Britt Nilsson,17
Kommunikatörers coachande av chefer till ett kommunikativt ledarskap,https://www.diva-portal.org/smash/record.jsf?pid=diva2:1184137,"L Kibe, B Pierre ",2017 ,"… kommunikatörer; Ann-Britt Nilsson och Åsa Östman Söderberg och dessutom intervjua 
verksamhetschef Eva Rönnbäck, bedömdes ge en signifikativ bild av förvaltningen. Anders 
Östman har en lång bakgrund som kommunikatör på Sundsvalls kommun men tillträdde sin tjänst …",Ann-Britt Nilsson,17
Mobilapp vs. Webbplats för ett universitetsbibliotek: Jämförelsetester på en pekskärmsmobil,https://www.diva-portal.org/smash/record.jsf?pid=diva2:822501,E Framner ,2015 ,"Syftet med denna uppsats var att undersöka hur väl webbplatsen för Karlstad Universitetsbibliotek 
möter studenters behov på mobila enheter, samt huruvida de anser att en biblioteksapp 
skulle utgöra ett behövligt komplement i framtiden. Uppsatsen riktar sig främst till Karlstads …",Ann-Britt Nilsson,17
[BOOK][B] Postmortem analyses of vitreous fluid,https://openarchive.ki.se/xmlui/handle/10616/44849,B Zilg ,2015 ,"The identification of various various medical conditions postmortem is often difficult. Results 
from analysis of postmortem blood and urine samples are not as appropriate as in living 
subjects, due to bacterial contamination and postmortem cell degradation. Therefore, vitreous …",Ann-Britt Nilsson,17
[BOOK][B] External and Intrinsic Signatures in Human Teeth to Assist Forensic Identification Work,https://openarchive.ki.se/xmlui/handle/10616/40785,K Alkass ,2011 ,"In forensic medicine, dead victim identification constitutes an important task for forensic 
professionals including forensic pathologists, anthropologists, and odontologists. If no clues 
are at hand regarding the identity of the deceased, whether it is a victim of a mass disaster or a …",Ann-Britt Nilsson,17
Att bygga en profession: En kvalitativ studie om speciallärarstudenter med inriktning utvecklingsstörning i spänningsfältet mellan yrkesliv och …,https://www.diva-portal.org/smash/record.jsf?pid=diva2:1215775,"N Bunar, F Nilsson ",2018 ,"… Jag vill också passa på att tacka min allra första handledare, Ann-Britt Nilsson, som jag 
hade som mentor under min första lärarutbildning på LHS, 2005–2009. Under alla år som 
gått har du alltid peppat mig och sagt att jag är bäst på det jag gör, även vid sidan om min …",Ann-Britt Nilsson,17
,,,,,Ann-Britt Nilsson,17
Multimodality treatment in anaplastic giant cell thyroid carcinoma,https://acsjournals.onlinelibrary.wiley.com/doi/abs/10.1002/1097-0142(19871001)60:7%3C1428::AID-CNCR2820600703%3E3.0.CO;2-P,"E Tallroth, G Wallin, G Lundell, T Löwhagen… ","Cancer, 1987 ","Anaplastic giant cell thyroid carcinoma is highly malignant. Surgery, chemotherapy, or 
radiotherapy used separately have not been effective. Combinations of the three modalities 
have been used at Radiumhemmet since the middle of the 1970s. Nine patients received three‐…",Eva Tallroth,10
Prognostic value of nuclear DNA content in papillary thyroid carcinoma,https://link.springer.com/article/10.1007/BF01654917,"K Cohn, M Bäckdahl, G Forsslund, G Auer… ","World journal of …, 1984 ","The prognostic value of nuclear DNA content in papillary thyroid carcinoma was studied 
retrospectively in 90 patients. Eighty survived for at least 10 years, and 10 died, of papillary 
thyroid carcinoma, between 6 months and 12 years after diagnosis. Clinical data as well as …",Eva Tallroth,10
Thyroid carcinoma in children and adolescents,https://acsjournals.onlinelibrary.wiley.com/doi/abs/10.1002/1097-0142(19861115)58:10%3C2329::AID-CNCR2820581028%3E3.0.CO;2-0,"E Tallroth, M Bäckdahl, J Einhorn, G Lundell… ","Cancer, 1986 ","Forty patients aged 20 years or younger at the time of the diagnosis of thyroid carcinoma were 
followed between 10 and 35 years (mean, 22 years). All patients had had surgery, either a 
total thyroidectomy or a resection. Sixteen patients received additional radiotherapy. One …",Eva Tallroth,10
"Statistical evaluation of the prognostic value of nuclear DNA content in papillary, follicular, and medullary thyroid tumors",https://link.springer.com/article/10.1007/BF01658650,"M Bäckdahl, J Carstensen, G Auer, E Tallroth ","World journal of surgery, 1986 ","The prognostic value of tumor cell nuclear DNA content and various pre- and postoperative 
prognostic factors (pre- and postoperative TNM, tumor size, resection margins involved by 
tumor, age, and treatment) have been evaluated by means of bivariate correlations and …",Eva Tallroth,10
Prognostic value of nuclear DNA content in medullary thyroid carcinoma,https://link.springer.com/article/10.1007/BF01655408,"M Bäckdahl, E Tallroth, G Auer, G Forsslund… ","World journal of …, 1985 ","The prognostic value of nuclear DNA content in medullary thyroid carcinoma was studied in 
36 patients. Eleven patients are still living 13–35 years after diagnosis. Twenty-five patients 
died of medullary thyroid carcinoma between 10 months and 23 years following diagnosis. …",Eva Tallroth,10
Nuclear DNA content and survival in medullary thyroid carcinoma,https://acsjournals.onlinelibrary.wiley.com/doi/abs/10.1002/1097-0142(19900201)65:3%3C511::AID-CNCR2820650323%3E3.0.CO;2-B,"E Tallroth Ekman, U Bergholm, M Bäckdahl… ","Cancer, 1990 ","In a nationwide study of medullary thyroid carcinoma, the relation between nuclear DNA 
content and survival was studied in 211 patients with complete follow‐up of up to 27 years. 
Morphologically identified tumor cells were analyzed by an image cytometric method. The DNA …",Eva Tallroth,10
Prognostic impact of nuclear DNA content in medullary thyroid carcinoma; a retrospective pilot study,https://www.sciencedirect.com/science/article/pii/S0167814085800876,"E Tallroth, M Bäckdahl, G Auer, G Forsslund… ","Radiotherapy and …, 1985 ","The prognostic significance of DNA content in medullary thyroid carcinoma was studied 
retrospectively in 16 patients. Five patients died within 3 years of medullary thyroid carcinoma 
and 11 patients survived for at least 10 years. Clinical data and tumour morphology were …",Eva Tallroth,10
Chemotherapy and multimodality treatment in thyroid carcinoma.,https://europepmc.org/article/med/1694985,"ET Ekman, G Lundell, J Tennvall… ","Otolaryngologic Clinics of …, 1990 ","With the combination of pre-and postoperative chemotherapy and radiotherapy, the majority 
of patients with anaplastic giant cell thyroid carcinoma will achieve local tumor control. A few 
patients may even be cured by this treatment. Only few patients with differentiated thyroid …",Eva Tallroth,10
Nuclear DNA content in anaplastic giant-cell thyroid carcinoma.,https://europepmc.org/article/med/2801605,"ET Ekman, G Wallin, M Bäckdahl… ","American journal of …, 1989 ","The nuclear DNA content was measured in 36 cases of anaplastic giant-cell thyroid carcinoma 
registered at Radiumhemmet, Karolinska Hospital, Sweden, between November 1973 
and December 1985. The DNA content was measured in morphologically identified single …",Eva Tallroth,10
Nuclear DNA content in anaplastic giant-cell thyroid carcinoma.,https://europepmc.org/article/med/2801605,"ET Ekman, G Wallin, M Bäckdahl… ","American journal of …, 1989 ","The nuclear DNA content was measured in 36 cases of anaplastic giant-cell thyroid carcinoma 
registered at Radiumhemmet, Karolinska Hospital, Sweden, between November 1973 
and December 1985. The DNA content was measured in morphologically identified single …",Eva Tallroth,10
Nuclear DNA measurements on thyroid carcinoma in young patients,https://www.tandfonline.com/doi/abs/10.3109/02841868909092253,"ET Ekman, M Bäckdahl, T Löwhagen, G Auer ","Acta Oncologica, 1989 ","Nuclear DNA measurements were performed on thyroid carcinomas from 36 patients aged 
20 years or less. Histologic material from the tumors were stained according to the Feulgen 
technique and measured with slide cytophotometry. Thirty-two of the 36 tumors were of …",Eva Tallroth,16
Nuclear DNA measurements on thyroid carcinoma in young patients,https://www.tandfonline.com/doi/abs/10.3109/02841868909092253,"ET Ekman, M Bäckdahl, T Löwhagen, G Auer ","Acta Oncologica, 1989 ","Nuclear DNA measurements were performed on thyroid carcinomas from 36 patients aged 
20 years or less. Histologic material from the tumors were stained according to the Feulgen 
technique and measured with slide cytophotometry. Thirty-two of the 36 tumors were of …",Eva Tallroth,16
Histopathologic characteristics and nuclear DNA content as prognostic factors in medullary thyroid carcinoma. A nationwide study in Sweden,https://acsjournals.onlinelibrary.wiley.com/doi/abs/10.1002/1097-0142(19890701)64:1%3C135::AID-CNCR2820640123%3E3.0.CO;2-G,"U Bergholm, HO Adami, G Auer, R Bergström… ","Cancer, 1989 ","Complete follow‐up for 4 to 27 years was achieved for virtually all 249 patients with medullary 
thyroid carcinoma (MTC) diagnosed in Sweden in a 23‐year period. Tumor specimens from 
241 patients were re‐examined with regard to calcitonin immunoreactivity, amyloid content…",Eva Tallroth,16
Incidence of sporadic and familial medullary thyroid carcinoma in Sweden 1959 through 1981: A nationwide study in 126 patients,https://www.tandfonline.com/doi/abs/10.3109/02841869009089985,"U Bergholm, HO Adami, M Telenius-Berg… ","Acta …, 1990 ","Medullary thyroid carcinoma (MTC) was identified in 276 patients (in 27 diagnosed at autopsy) 
by a review of virtually all 6513 notifications of primary thyroid cancer ot the National Cancer 
Registry in Sweden 1959 through 1981. The diagnosis was confirmed in 268 of the 276 …",Eva Tallroth,16
Radiation therapy in the control of persistent thyroid cancer,https://www.ajronline.org/doi/abs/10.2214/ajr.97.4.923,"GE SHELINE, M GALANTE… ","American Journal of …, 1966 ","Between 1935 and 1964, 58 patients received external radiation therapy for local control of 
thyroid cancer. In each instance the residual cancer tissue was not resected because thyroid 
cartilage, trachea, or hypopharynx was invaded. In 33 patients the extrathyroidal extension …",Eva Tallroth,16
Clinical characteristics in sporadic and familial medullary thyroid carcinoma. A nationwide study of 249 patients in Sweden from 1959 through 1981,https://acsjournals.onlinelibrary.wiley.com/doi/abs/10.1002/1097-0142(19890315)63:6%3C1196::AID-CNCR2820630626%3E3.0.CO;2-O,"U Bergholm, HO Adami, R Bergstrom, H Johansson… ","Cancer, 1989 ","All patients with medullary thyroid carcinoma (MTC) diagnosed in Sweden during 1959 
through 1981 were recruited for study from the Swedish Cancer Registry. Among a total of 
249 patients, 66 were diagnosed in 1959 through 1969 and 183 from 1970 through 1981. …",Eva Tallroth,16
,,,,,Eva Tallroth,16
[HTML][HTML] Influenza vaccination in breast cancer patients during subcutaneous trastuzumab in adjuvant setting,https://link.springer.com/article/10.1007/s10549-020-05815-y,"TB Joona, E Digkas, AK Wennstig, K Nyström… ","Breast Cancer Research …, 2020 ","Background Despite the current recommendation for influenza vaccination in cancer patients 
with active oncological therapy, limited data are available on the efficacy of vaccination in 
cancer patients receiving targeted therapies. We aimed to investigate the immunogenicity and …",Evangelos Digkas,10
Chromosome instability in patients with chronic renal failure,https://www.liebertpub.com/doi/abs/10.1089/gtmb.2009.0109,"T Lialiaris, P Mavromatidou, E Digkas… ","Genetic testing and …, 2010 ","Objective: The aim of this study was to investigate the frequency of sister chromatid exchanges 
(SCEs), the presence of cytostaticity, cytotoxicity, and therefore, the possible genetic 
instability in patients with chronic renal failure (CRF) in human cultured peripheral blood …",Evangelos Digkas,10
Improved survival without increased toxicity with influenza vaccination in cancer patients treated with checkpoint inhibitors,https://www.tandfonline.com/doi/abs/10.1080/2162402X.2021.1886725,"A Valachis, C Rosén, A Koliadi, E Digkas… ","…, 2021 ","In international guidelines, influenza vaccination is recommended to cancer patients 
receiving antitumor treatment. Whether this recommendation should include patients treated 
with the recently introduced and now widely used checkpoint inhibitors (CPIs) is unclear. The …",Evangelos Digkas,10
Cytogenetic damage after ischemia and reperfusion,https://www.liebertpub.com/doi/abs/10.1089/gtmb.2009.0194,"T Lialiaris, A Kouskoukis, E Tiaka, E Digkas… ","Genetic testing and …, 2010 ","Tourniquets are often used to provide a bloodless operating field. However, they carry the 
risk of adverse effects caused by DNA damage from the free radicals generated during 
postischemic reperfusion of the blood. The aim of this study was to evaluate the cytogenetic …",Evangelos Digkas,10
"Real‐world data on treatment concepts in classical Hodgkin lymphoma in Sweden 2000–2014, focusing on patients aged> 60 years",https://onlinelibrary.wiley.com/doi/abs/10.1002/jha2.202,"BE Wahlin, N Övergaard, S Peterson, E Digkas… ","…, 2021 ","Abstract Treatment for patients > 60 years with classical Hodgkin lymphoma (cHL) is problematic; 
there is no gold standard, and outcome is poor. Using the Swedish Lymphoma Registry, 
we analysed all Swedish patients diagnosed with cHL between 2000 and 2014 (N = 2345; …",Evangelos Digkas,10
[PDF][PDF] Distribution of ABO and Rh blood groups in Greece: An update,https://www.academia.edu/download/50860432/Distribution_of_ABO_and_Rh_blood_groups_20161213-5499-iiidi8.pdf,"E Digkas, D Kareli, B Asimakopoulos, M Simopoulou ",2010 ,"The aim of this study was to investigate and evaluate the frequency of the antigens classifying 
the ABO and Rh blood groups in the Greek population. In this study the 3.5% were first 
generation immigrants with both their parents immigrants from countries of the USSR, while 1.2…",Evangelos Digkas,10
[PDF][PDF] Increased Chromosome Fragility in Gastric Cancer Patients,https://www.academia.edu/download/24731376/14457-53317-1-PB.pdf,"P Kouridakis, E Digkas, G Kouklakis, G Minopoulos… ",academia.edu,"Gastric cancer is one of the most common lethal malignancy in global and survival mainly 
depends on prognosis. Sister Chromatid Exchanges (SCEs) assay is a very sensitive method 
of detecting chromosome fragility. The aim of our study was to determine the chromosomal …",Evangelos Digkas,10
Effect of cyclosporin A and tacrolimus on sister chromatid exchange frequency in renal transplant patients,https://www.liebertpub.com/doi/abs/10.1089/gte.2008.0006,"Ş Öztürk, TK Ayna, K Çefle, Ş Palanduz, HŞ Çiftçi… ","Genetic …, 2008 ","Long-term use of Cyclosporin A (CsA) and Tacrolimus is known to yield serious untoward side 
effects including nephrotoxicity, neurotoxicity, and malignant tumor formation. Sister chromatid 
exchange (SCE) is used to assess the genotoxic potential of various agents. A total of …",Evangelos Digkas,10
Cytogenetic activity of diazepam in normal human lymphocyte cultures,https://www.liebertpub.com/doi/abs/10.1089/gtmb.2008.0116,"K Akritopoulou, Z Iakovidou-Kritsi… ","Genetic testing and …, 2009 ","Introduction: Diazepam (DZ) belongs to benzodiazepines, a group of drugs used for sedation, 
for the relief of anxiety, and in the treatment of epilepsy. It has been found that DZ influences 
cytotoxic activity and diminishes antiviral and antitumor reactions in human natural killer …",Evangelos Digkas,10
Epidemiology and outcomes of serious influenza‐related infections in the cancer population,https://acsjournals.onlinelibrary.wiley.com/doi/abs/10.1002/cncr.21203,"CD Cooksley, EBC Avritscher… ","… Journal of the …, 2005 ","BACKGROUND Although patients with cancer generally respond favorably to vaccination, 
they may not receive annual influenza vaccinations. The current population‐based study 
described the epidemiology and outcomes of potentially preventable, serious influenza‐related …",Evangelos Digkas,10
,,,,,Evangelos Digkas,10
,,,,,Evangelos Digkas,10
