title,title_link,authors,publications,snippet,hcp_name,num_articles
VAD ÄR SVÅRT MED SVÅRA SAMTAL?: En kvalitativ studie om chefer upplevelser och känslor kring svåra samtal,https://www.diva-portal.org/smash/record.jsf?pid=diva2:607257,"C Lennemar, C Henriksson ",2012 ,"Syftet med denna studie var att belysa vilka samtal chefer upplever som svåra att hålla med 
sina medarbetare och vad i dessa samtal som uppfattas som svårt. I studien undersöktes 
även på vilket sätt erfarenheter kan ha en påverkan på det svåra samtalet. Studien har …",Lotta Henriksson,13
Nedskärningar och besparningar inom äldreomsorgen,https://lup.lub.lu.se/student-papers/record/1529736,N Limani ,2009 ,"… Lyckat ledarskap i äldreomsorgen är en rapport som skrevs av universitetsadjunkterna Lotta 
Henriksson och Kerstin Wennberg vid institutionen för socialt arbete, Stockholms universitet. 
Syftet med denna rapport var enligt de att trots alla negativa bilder om fungerandet i …",Lotta Henriksson,13
"Broadened clinical utility of gene gun-mediated, granulocyte-macrophage colony-stimulating factor cDNA-based tumor cell vaccines as demonstrated with a mouse …",https://www.liebertpub.com/doi/abs/10.1089/hum.1998.9.8-1121,"JG Turner, J Tan, BE Crucian, DM Sullivan… ","Human gene …, 1998 ","Effective immunization against the murine B16 melanoma by a nonviral approach in which 
a gene gun is used to transfer GM-CSF cDNA into tumor cells has been described. We have 
extended this nonviral approach by using the poorly immunogenic murine myeloma MPC11 …",Lotta Henriksson,13
,,,,,Lotta Henriksson,13
"Upper‐body morbidity after breast cancer: incidence and evidence for evaluation, prevention, and management within a prospective surveillance model of care",https://acsjournals.onlinelibrary.wiley.com/doi/abs/10.1002/cncr.27467,"SC Hayes, K Johansson, NL Stout, R Prosnitz… ","Cancer, 2012 ","The purpose of this paper is to review the incidence of upper‐body morbidity (arm and breast 
symptoms, impairments, and lymphedema), methods for diagnosis, and prevention and 
treatment strategies. It was also the purpose to highlight the evidence base for integration of …",Karin Johansson,10
Manual lymphatic drainage for lymphedema following breast cancer treatment,https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD003475.pub2/abstract,"J Ezzo, E Manheimer, ML McNeely… ","Cochrane Database …, 2015 ","Background More than one in five patients who undergo treatment for breast cancer will 
develop breast cancer‐related lymphedema (BCRL). BCRL can occur as a result of breast 
cancer surgery and/or radiation therapy. BCRL can negatively impact comfort, function, and …",Karin Johansson,10
A prospective surveillance model for rehabilitation for women with breast cancer,https://acsjournals.onlinelibrary.wiley.com/doi/abs/10.1002/cncr.27476,"NL Stout, JM Binkley, KH Schmitz, K Andrews… ","Cancer, 2012 ","BACKGROUND: The current model of care for individuals with breast cancer focuses on 
treatment of the disease, followed by ongoing surveillance to detect recurrence. This approach 
lacks attention to patients' physical and functional well‐being. Breast cancer treatment …",Karin Johansson,10
Effects of compression bandaging with or without manual lymph drainage treatment in patients with postoperative arm lymphedema,https://journals.uair.arizona.edu/index.php/lymph/article/view/17363,"K Johansson, M Albertsson, C Ingvar… ","…, 1999 ","We examined the effects of low stretch compression bandaging (CB) alone or incombination 
with manual lymph drainage (MLD) in 38 female patients with arm lymphedemaafter 
treatment for breast cancer. After CB therapy for 2 weeks (Part I), the patients wereallocated to …",Karin Johansson,10
A randomized study comparing manual lymph drainage with sequential pneumatic compression for treatment of postoperative arm lymphedema,https://journals.uair.arizona.edu/index.php/lymph/article/view/17384,"K Johansson, E Lie, C Ekadahl, J Lindfeldt ","Lymphology, 1998 ","We compared manual lymph drainage (MLD) with sequential pneumatic compression (SPC) 
for treatment of unilateral arm lymphedema in 28 women previously treated for breastcancer. 
After 2 weeks of therapy with a standard compression sleeve (Part I) with maintenance ofa …",Karin Johansson,10
Low intensity resistance exercise for breast cancer patients with arm lymphedema with or without compression sleeve,https://journals.uair.arizona.edu/index.php/lymph/article/view/17163,"K Johansson, K Tibe, A Weibull… ","Lymphology, 2005 ","Clinical trials of the effect of physicalexercise on breast cancer related armlymphedema (ALE) 
are very rare. The aim ofthis study was to examine if controlled lowintensity arm exercises 
with weights, with orwithout a compression sleeve, influence breastcancer related ALE. Thirty…",Karin Johansson,10
Factors associated with the development of arm lymphedema following breast cancer treatment: a match pair case-control study,https://journals.uair.arizona.edu/index.php/lymph/article/view/17266,"K Johansson, K Ohlsson, C Ingvar… ","…, 2002 ","We examined factors that may influence the development of arm lymphedema 
followingbreast cancer treatment including the specific mode of therapy, patient occupation 
and life style. Medical record data and a questionnaire were used to collect information after …",Karin Johansson,10
Breast cancer patients' experiences of lymphoedema,https://onlinelibrary.wiley.com/doi/abs/10.1046/j.1471-6712.2003.00119.x,"K Johansson, H Holmström, I Nilsson… ","… journal of caring …, 2003 ","The aim of this study was to explore employed women's experiences of light or moderate arm 
lymphoedema following breast cancer treatment in order to gain a deeper understanding 
of this phenomenon. Twelve women took part in a semistructured interview. A qualitative …",Karin Johansson,10
"[HTML][HTML] Integrating genome-based informatics to modernize global disease monitoring, information sharing, and response",https://www.ncbi.nlm.nih.gov/pmc/articles/pmc3559169/,"FM Aarestrup, EW Brown, C Detter… ","Emerging infectious …, 2012 ","The rapid advancement of genome technologies holds great promise for improving the 
quality and speed of clinical and public health laboratory investigations and for decreasing 
their cost. The latest generation of genome DNA sequencers can provide highly detailed and …",Karin Johansson,10
Arm lymphoedema in a cohort of breast cancer survivors 10 years after diagnosis,https://www.tandfonline.com/doi/abs/10.3109/02841860903483676,"K Johansson, E Branje ","Acta oncologica, 2010 ","Introduction. Arm lymphoedema is a frequent complication after breast cancer treatment. Early 
diagnosis and treatment is considered important for successful management of breast cancer 
related arm lymphoedema (BCRL). The purpose was to identify BCRL incidence, time of …",Karin Johansson,10
"Arm lymphoedema, shoulder mobility and muscle strength after breast cancer treatment? A prospective 2-year study",https://www.tandfonline.com/doi/abs/10.1080/14038190119371,"K Johansson, C Ingvar, M Albertsson… ","Advances in …, 2001 ","Arm lymphoedema and impaired shoulder mobility and muscle strength are well known side-effects 
to breast cancer treatment. The aim of this prospective study was to follow closely and 
describe the arm volume, range of motion of the shoulder and muscle strength of the …",Karin Johansson,20
Regeneration of European boreal forests: effectiveness of measures against seedling mortality caused by the pine weevil Hylobius abietis,https://www.sciencedirect.com/science/article/pii/S0378112711005251,"G Nordlander, C Hellqvist, K Johansson… ","Forest Ecology and …, 2011 ","Successful regeneration of conifer forests by planting is, in large parts of Europe, highly 
dependent on the effective suppression of damage caused by the pine weevil Hylobius abietis. 
We investigated the effectiveness of various combinations of control measures against pine …",Karin Johansson,20
[HTML][HTML] A lifeworld phenomenological study of the experience of falling ill with diabetes,https://www.sciencedirect.com/science/article/pii/S002074890800240X,"K Johansson, M Ekebergh, K Dahlberg ","International Journal of Nursing …, 2009 ","Background and aim The aim of the study was to develop knowledge from a patient perspective 
about falling ill with diabetes. The focus on the process of falling ill process is useful to 
increase the understanding of this patient group and thus these patients could be met in a way …",Karin Johansson,20
Multiplex SNP genotyping in pooled DNA samples by a four‐colour microarray system,https://academic.oup.com/nar/article-abstract/30/14/e70/2904353,"K Lindroos, S Sigurdsson, K Johansson… ","Nucleic acids …, 2002 ","We selected 125 candidate single nucleotide polymorphisms (SNPs) in genes belonging to 
the human type 1 interferon (IFN) gene family and the genes coding for proteins in the main 
type 1 IFN signalling pathway by screening databases and by in silico comparison of DNA …",Karin Johansson,20
Microarray analysis of immune challenged Drosophila hemocytes,https://www.sciencedirect.com/science/article/pii/S0014482704007487,"KC Johansson, C Metzendorf, K Söderhäll ","Experimental cell research, 2005 ","Insect hemocytes play multiple roles in immunity and carry out cellular responses like 
phagocytosis, encapsulation and melanization as well as producing humoral effector proteins 
in the first line of defense after injury and invasion of microorganisms. In this work, we used the …",Karin Johansson,20
Moving beyond 'aging in place'to understand migration and aging: Place making and the centrality of occupation,https://www.tandfonline.com/doi/abs/10.1080/14427591.2012.735613,"K Johansson, D Laliberte Rudman… ","Journal of …, 2013 ","‘Aging in place’ has become a key conceptual framework for understanding and addressing 
place within the aging process. However, aging in place has been critiqued for not sufficiently 
providing tools to understand relations or transactions between aging and place, and for …",Karin Johansson,20
[HTML][HTML] Water-based exercise for patients with chronic arm lymphedema: a randomized controlled pilot trial,https://journals.lww.com/ajpmr/fulltext/2013/04000/Water_Based_Exercise_for_Patients_with_Chronic_Arm.4.aspx,"K Johansson, S Hayes, RM Speck… ","American journal of …, 2013 ","Objective The aim of this study was to evaluate the feasibility and effect of a water-based 
exercise program on lymphedema status and shoulder range of motion among women with 
breast cancer–related lymphedema. Design This was a single-blinded, randomized controlled …",Karin Johansson,20
Creating possibilities for action in the presence of environmental barriers in the process of 'ageing in place',https://www.cambridge.org/core/journals/ageing-and-society/article/creating-possibilities-for-action-in-the-presence-of-environmental-barriers-in-the-process-of-ageing-in-place/D596B13AC42D71D445DB97A3D0C85B58,"K Johansson, S Josephsson, M Lilja ","Ageing & Society, 2009 ","The need for an understanding of ‘ageing in place’ as a progressive process has emerged 
among researchers in the field of environmental gerontology. The aim of this study was to 
explore this process, in relation to home modification services. Four older adults who had …",Karin Johansson,20
"[HTML][HTML] Pentoxifylline and vitamin E treatment for prevention of radiation-induced side-effects in women with breast cancer: a phase two, double-blind, placebo …",https://www.sciencedirect.com/science/article/pii/S095980490900375X,"M Magnusson, P Höglund, K Johansson… ","European Journal of …, 2009 ","Background A previous study has shown that pentoxifylline in combination with vitamin E can 
reverse radiation-induced fibrosis. The aim of the present study is to investigate if the same 
drugs could prevent radiation-induced side-effects in women with breast cancer. Patients …",Karin Johansson,20
Experimental and analytical comparisons of tissue dielectric constant (TDC) and bioimpedance spectroscopy (BIS) in assessment of early arm lymphedema in breast …,https://www.liebertpub.com/doi/abs/10.1089/lrb.2015.0019,"T Lahtinen, J Seppälä, T Viren… ","Lymphatic research and …, 2015 ","Background: Early diagnosis of breast cancer treatment-related lymphedema (BCRL) is of 
great importance for longstanding treatment results. Tissue dielectric constant (TDC) and 
bioimpedance spectroscopy (BIS) both have a potential for early diagnosis, but have not been …",Karin Johansson,20
[PDF][PDF] Threadlike micelles from cetyltrimethylammonium bromide in aqueous sodium naphthalenesulfonate solutions studied by static and dynamic light scattering,https://pubs.acs.org/doi/pdf/10.1021/j100352a047,"W Brown, K Johansson, M Almgren ","The journal of physical …, 1989 ","Conclusions Raman data and thiophene HDS activity measurements suggest that three 
molybdenum species are present on oxidic Mo/Ti02 catalysts. A surface Mo interaction species, 
tentatively assigned to tetrahedral surface molybdate species, is formed upto Mo loadings of …",Karin Johansson,30
A comparison of long-term effects of scarification methods on the establishment of Norway spruce,https://academic.oup.com/forestry/article-abstract/86/1/91/535105,"K Johansson, U Nilsson, G Örlander ","Forestry, 2013 ","Scarification is the most common measure to improve the planting environment in Sweden. 
However, different scarification methods give varying results. During the early 1990s, a 
nation-wide experiment with 10 field installations was established in order to test the effect of …",Karin Johansson,30
UN peacekeeping and protection from sexual violence,https://journals.sagepub.com/doi/abs/10.1177/0022002718785003,"K Johansson, L Hultman ","Journal of conflict resolution, 2019 ","Recent years have seen an increased emphasis on both protection of civilians and the 
problem of sexual violence. We explore the impact of United Nations (UN) peacekeeping on 
the occurrence of wartime sexual violence. Acknowledging the difficulty in reducing sexual …",Karin Johansson,30
Women's experience of physical activity following breast cancer treatment,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1471-6712.2007.00546.x,"IL Larsson, C Jönsson, AC Olsson… ","… journal of caring …, 2008 ","Physical activity is of great benefit to women treated for breast cancer and can even be vital. 
The aim of this qualitative study was to describe how women treated for breast cancer 
experience physical activity after surgery. Twelve women, strategically selected according to …",Karin Johansson,30
Kinetics of the hydration reactions in the cement paste with mechanochemically modified cement 29Si magic-angle-spinning NMR study,https://www.sciencedirect.com/science/article/pii/S0008884699001350,"K Johansson, C Larsson, ON Antzutkin… ","Cement and Concrete …, 1999 ","A comparative 29 Si solid state NMR study of kinetics of the hydration reactions in cement pastes 
based on rapid-hardening ordinary Portland cement (SH) and on the mechanochemically 
modified cement (MSH) is presented. The mechanical activation of a cement/silica fume …",Karin Johansson,30
Cross-border spread of blaNDM-1-and blaOXA-48-positive Klebsiella pneumoniae: a European collaborative analysis of whole genome sequencing and …,https://www.eurosurveillance.org/docserver/fulltext/eurosurveillance/25/20/eurosurv-25-20-2.pdf?expires=1590128753&id=id&accname=guest&checksum=6CE8D96F452B2730B5895A6B50E777D1,"C Ludden, F Lötsch, E Alm, N Kumar… ","…, 2020 ","Analysis of sequencing data for 143 blaNDM-1- and blaOXA-48-positive Klebsiella pneumoniae 
isolates from 13 European national collections and the public domain resulted in the 
identification of 15 previously undetected multi-country transmission clusters. For 10 clusters, …",Karin Johansson,30
"Bone marrow-and adipose tissue-derived mesenchymal stem cells from donors with coronary artery disease; growth, yield, gene expression and the effect of oxygen …",https://www.tandfonline.com/doi/abs/10.1080/00365513.2020.1741023,"E Adolfsson, G Helenius, Ö Friberg… ","… journal of clinical and …, 2020 ","Mesenchymal stem cells (MSCs) for cardiovascular cell therapy are procured from different 
sources including bone marrow and adipose tissue. Differently located MSCs differ in growth 
potential, differentiation ability and gene expression when cultured in vitro, and studies show …",Karin Johansson,30
Lymphedema Quality of Life Inventory (LyQLI)-Development and investigation of validity and reliability,https://link.springer.com/article/10.1007/s11136-014-0783-8,"P Klernäs, A Johnsson, V Horstmann… ","Quality of Life …, 2015 ","Purpose The purpose of this study was to reduce the 188-item Swedish Lymphedema Quality 
of Life Inventory (SLQOLI) to an abbreviated, clinically useful version (phase 1) and to test it 
for reliability and validity (phase 2). Methods In phase 1 correlation analysis, factor analysis…",Karin Johansson,30
"Experts, entrepreneurs and competence nomads: the skills paradox in higher music education",https://www.tandfonline.com/doi/abs/10.1080/14613808.2012.657167,K Johansson ,"Music Education Research, 2012 ","In this study, one-to-one tuition in higher music education (HME) was theorised as a culturally 
and historically grounded activity system consisting of relationships between musicians, 
instruments, music-making traditions and audiences. The ‘skills paradox’, as seen in the …",Karin Johansson,30
[PDF][PDF] Interactions between soil scarification and Norway spruce seedling types,https://link.springer.com/content/pdf/10.1007/s11056-006-9010-y.pdf,"K Johansson, U Nilsson, HL Allen ","New Forests, 2007 ","Interactions between scarification treatments and seedling types of Norway spruce were 
examined at two different locations in southern Sweden. The scarification treatments were 
not scarified control, mounding and soil inversion and the seedling types were a 10 week-old …",Karin Johansson,30
,,,,,Charlotta Pramsten,0
,,,,,Charlotta Pramsten,0
,,,,,Charlotta Pramsten,0
Forssman expression on human erythrocytes: biochemical and genetic evidence of a new histo-blood group system,https://ashpublications.org/blood/article-abstract/121/8/1459/138834,"L Svensson, AK Hult, R Stamps… ","Blood, The Journal …, 2013 ","In analogy with histo-blood group A antigen, Forssman (Fs) antigen terminates with α3-N-acetylgalactosamine 
and can be used by pathogens as a host receptor in many mammals. However, primates 
including humans lack Fs synthase activity and have naturally occurring Fs …",Lola Svensson,10
Blood group A1 and A2 revisited: an immunochemical analysis,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1423-0410.2008.01112.x,"L Svensson, L Rydberg, LC De Mattos… ","Vox …, 2009 ","Background and Objective The basis of blood group A 1 and A 2 phenotypes has been 
debated for many decades, and still the chemical basis is unresolved. The literature generally 
identifies the glycolipid chemical differences between blood group A 1 and A 2 phenotypes as …",Lola Svensson,10
Point mutations and deletion responsible for the Bombay H null and the Reunion H weak blood groups,https://www.karger.com/Article/Abstract/30956,"P Fernandez-Mateos, A Cailleau, S Henry, M Costache… ","Vox sanguinis, 1998 ","Objective: Definition of the molecular basis of the Reunion and the Bombay red cell and 
salivary H-deficient phenotypes. Methods: Sequence and expression of FUT1 and FUT2 genes 
from H-deficient individuals. Family segregation analysis of the mutations responsible for the …",Lola Svensson,10
Typing for the human Lewis blood group system by quantitative fluorescence‐activated flow cytometry: large differences in antigen presentation on erythrocytes …,https://onlinelibrary.wiley.com/doi/abs/10.1046/j.1423-0410.1999.7740227.x,"G Larson, L Svensson, L Hynsjö, A Elmgren… ","Vox …, 1999 ","Background: Lewis phenotyping by hemagglutination is an unreliable routine method for 
Lewis antigen designation. Now genomic typing of the Lewis gene is available. Additionally, 
flow cytometry has been used for typing. We wanted to compare the results of Lewis typing in …",Lola Svensson,10
DNA sequencing and screening for point mutations in the human Lewis (FUT3) gene enables molecular genotyping of the human Lewis blood group system,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1423-0410.1996.tb01300.x,"A Elmgren, C Börjeson, L Svensson, L Rydberg… ","Vox …, 1996 ","The human Lewis gene encodes an α(1,3/1,4)‐fucosyltransferase responsible for synthesis 
of the Le a and Le b antigens. To define the molecular background for non‐functional Lewis 
genes we have sequenced PCR‐amplified DNA fragments from two Le(a‐b‐) individuals. …",Lola Svensson,10
Determination of Lewis FUT3 gene mutations by PCR using sequence‐specific primers enables efficient genotyping of clinical samples ,https://onlinelibrary.wiley.com/doi/abs/10.1002/humu.1204,"A Grahn, A Elmgren, L Åberg, L Svensson… ","Human …, 2001 ","We have developed a polymerase chain reaction method using sequence‐specific primers (PCR‐SSP) 
for rapid and correct genotyping of the common Lewis (FUT3) gene mutations 59T>G, 202T>C, 
314C>T, 508G>A, and 1067T>A. The PCR‐SSP method was validated on 20 …",Lola Svensson,10
Intravenous synthetic αgal saccharides delay hyperacute rejection following pig‐to‐baboon heart transplantation,https://onlinelibrary.wiley.com/doi/abs/10.1034/j.1399-3089.1999.00005.x,"E Romano, FA Neethling, K Nilsson… ","…, 1999 ","Romano E, Neethling FA, Nilsson K, Kosanke S, Shimizu A, Magnusson S, Svensson L, 
Samuelsson B, Cooper DKC Intravenous synthetic αgal saccharides delay hyperacure rejection 
following pig‐to‐baboon heart transplantation. Xenotransplantation 1999; 6: 00‐00 Several …",Lola Svensson,10
[HTML][HTML] Prevalence of antibodies to a new histo-blood system: the FORS system,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc5839615/,"C Jesus, C Hesse, C Rocha, N Osório, A Valado… ","Blood …, 2018 ","Background In 1987, three unrelated English families were reported with a putative blood 
subgroup called A pae. Swedish researchers later found evidence leading to abolishment of 
the A pae subgroup and establishment instead of the FORS blood group system (System 31-…",Lola Svensson,10
The structural basis of blood group A-related glycolipids in an A3 red cell phenotype and a potential explanation to a serological phenomenon,https://academic.oup.com/glycob/article-abstract/21/2/162/1987807,"L Svensson, L Bindila, J Ångström… ","…, 2011 ","Glycolipids from the red cells of a rare blood group A subgroup individual, expressing the 
blood group A 3 phenotype with the classical mixed-field agglutination phenomenon, A 2(539G>A) 
/O 1 genotype, and an unusual blood group A glycolipid profile, were submitted to a …",Lola Svensson,10
Characterisation of the anti-A antibody response following an ABO incompatible (A2 to O) kidney transplantation,https://www.sciencedirect.com/science/article/pii/016158909290013N,"L Rydberg, ME Breimer, J Holgersson, KA Karlsson… ","Molecular …, 1992 ","Anti-A,B antibodies produced in a blood group OLe(a—b—) recipient receiving a kidney 
graft from a blood group A 2 Le(a—b + ) donor have been analysed for their ability to bind to 
different glycosphingolipid antigens. Solid-phase RIA using pure glycosphingolipid antigens …",Lola Svensson,10
Glycolipid-and glycoprotein-based blood group A antigen expression in human thrombocytes. A 1/A 2 difference,https://link.springer.com/article/10.1007/BF01189080,"J Holgersson, ME Breimer, A Jacobsson… ","Glycoconjugate …, 1990 ","Total non-acid glycolipid fractions and total sodium dodecylsulphate (SDS) solubilized protein 
fractions were isolated from human thrombocytes obtained from single human donors having 
different blood group A 1 /A 2 phenotypes. The blood group A glycolipid antigens were …",Lola Svensson,20
Expression of carbohydrate xenoantigens on porcine peripheral nerve,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1399-3089.2004.00192.x,"S Magnusson, V Strokan, L Svensson… ","…, 2005 ","Background: The use of thin easily revascularized cutaneuos nerve autografts, which has 
been the gold standard, or the alternative use of nerve allografts or artificial grafts for nerve 
reconstructing have all their pros and cons. Nerve xenotransplantation may offer a potential …",Lola Svensson,20
Expression of the GBGT1 gene and the forssman antigen in red blood cells in a Palestinian population,https://www.karger.com/Article/Abstract/497288,"WA Abusibaa, MA Srour, AR Moslemi… ","Transfusion Medicine …, 2019 ","Background: The Forssman antigen (FORS1 Ag) is expressed on human red blood cells (RBCs). 
We investigated its presence on RBCs from Palestinian subjects and Swedish subjects by 
serological testing and by sequencing part of exon 7 of the GBGT1 gene, which encodes …",Lola Svensson,20
An ELISA technique for quantitation of human xenoantibodies binding to pig cells: application in patients with pig kidneys extracorporeally connected to the circulation,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1399-3089.1998.tb00016.x,"L Rydberg, ME Breimer, K Nilsson… ","…, 1998 ","A quantitative ELISA technique for determination of human anti‐pig xenoantibody number 
in serum samples has been established using pig lymphocytes and pig/rabbit erythrocytes 
as target cells and a pool of serum from human blood group AB donors. The number of low …",Lola Svensson,20
[CITATION][C] Nomenclature of granulocyte alloantigens,https://www.karger.com/Article/Abstract/31136,"K Chidwick, P Matejtschuk, E Gascoigne, N Briggs… ","Vox Sanguinis, 1999 ","Nomenclature of Granulocyte Alloantigens Page 1 The improved characterization of neutrophil 
antigens and the detection of new ones has made a new nomenclature for these antigens 
necessary. Neutrophil alloantibodies are known to cause neonatal alloimmune neutropenia…",Lola Svensson,20
[BOOK][B] Chemical basis of ABO subgroups,https://gupea.ub.gu.se/handle/2077/26276,L Svensson ,2011 ,"Despite the ABO histo-blood group system being the most biologically significant in humans 
the chemical structures that define its various phenotypes still remain largely unresolved. Like 
all blood group systems there is a significant range in the amount of antigen present on the …",Lola Svensson,20
[CITATION][C] Massive Blood Replacement,https://www.karger.com/Article/Abstract/31135,"K Chidwick, P Matejtschuk, E Gascoigne, N Briggs… ","Vox Sanguinis, 1999 ","Since, depending on the circumstances in which it occurs, massive blood loss is associated 
with different clinical effects and since opinions differ as to how the associated complications 
should be dealt with or prevented, we invited specialists in several different disciplines and …",Lola Svensson,20
[CITATION][C] The Use and Quality Control of Leukocyte-Depleted Cell Concentrates,https://www.karger.com/Article/Abstract/30964,"K Janetzko, R Böcher, KF Klotz, H Kirchner, H Klüter… ","Vox Sanguinis, 1998 ","Although secondary alloimmunization against HLA class I antigens cannot be prevented by the 
removal of leukocytes from cell concentrates, there is ample evidence that primary immunization 
is nearly always prevented if all transfused concentrates contain 5× 106 leukocytes. …",Lola Svensson,20
"[CITATION][C] Subject Index Vol. 77, 1999",https://www.karger.com/Article/Abstract/31139,"K Chidwick, P Matejtschuk, E Gascoigne, N Briggs… ","Vox Sanguinis, 1999 ","Subject Index Vol. 77, 1999 Page 1 Subject Index Vol. 77, 1999 IF = International Forum 
Antiglobulin test – direct 223 – positive direct – – Norfloxacin-induced (letter) 238 
Antigranulocyte antibody screening – EG-MPHA 44 Antihuman globulin – reference …",Lola Svensson,20
