hcp_name,num_articles,title,title_link,authors,publications,snippet
Niklas Loman,20,Identification of subtypes in human epidermal growth factor receptor 2–positive breast cancer reveals a gene signature prognostic of outcome,https://ascopubs.org/doi/abs/10.1200/jco.2009.22.8775,"J Staaf, M Ringnér, J Vallon-Christersson… ","Journal of Clinical …, 2010 ","Purpose Human epidermal growth factor receptor 2 (HER2) gene amplification or protein 
overexpression (HER2 positivity) defines a clinically challenging subgroup of patients with 
breast cancer (BC) with variable prognosis and response to therapy. We aimed to investigate the …"
Niklas Loman,20,Identification of new microRNAs in paired normal and tumor breast tissue suggests a dual role for the ERBB2/Her2 gene,https://cancerres.aacrjournals.org/content/71/1/78.short,"H Persson, A Kvist, N Rego, J Staaf… ","Cancer research, 2011 ","To comprehensively characterize microRNA (miRNA) expression in breast cancer, we 
performed the first extensive next-generation sequencing expression analysis of this disease. 
We sequenced small RNA from tumors with paired samples of normal and tumor-adjacent breast …"
Niklas Loman,20,[HTML][HTML] Efficacy and safety of olaparib monotherapy in germline BRCA1/2 mutation carriers with advanced ovarian cancer and three or more lines of prior therapy,https://www.sciencedirect.com/science/article/pii/S0090825815302237,"SM Domchek, C Aghajanian, R Shapira-Frommer… ","Gynecologic …, 2016 ","Objective The efficacy and safety of olaparib, an oral poly(ADP-ribose) polymerase (PARP) 
inhibitor, was investigated in a subgroup of patients with germline BRCA1/2 mutated (gBRCA1/2m) 
advanced ovarian cancer who had received ≥ 3 prior lines of chemotherapy. Primary …"
Niklas Loman,20,Molecular classification of familial non-BRCA1/BRCA2 breast cancer,https://www.pnas.org/content/100/5/2532.short,"I Hedenfalk, M Ringnér, A Ben-Dor… ","Proceedings of the …, 2003 ","In the decade since their discovery, the two major breast cancer susceptibility genes BRCA1 
and BRCA2, have been shown conclusively to be involved in a significant fraction of families 
segregating breast and ovarian cancer. However, it has become equally clear that a large …"
Niklas Loman,20,[HTML][HTML] Targeting HMG-CoA reductase with statins in a window-of-opportunity breast cancer trial,https://link.springer.com/article/10.1007/s10549-013-2473-6,"O Bjarnadottir, Q Romero, PO Bendahl… ","Breast cancer research …, 2013 ","Lipophilic statins purportedly exert anti-tumoral effects on breast cancer by decreasing 
proliferation and increasing apoptosis. HMG-CoA reductase (HMGCR), the rate-limiting enzyme 
of the mevalonate pathway, is the target of statins. However, data on statin-induced effects on …"
Niklas Loman,20,Steroid receptors in hereditary breast carcinomas associated with BRCA1 or BRCA2 mutations or unknown susceptibility genes,https://acsjournals.onlinelibrary.wiley.com/doi/abs/10.1002/(SICI)1097-0142(19980715)83:2%3C310::AID-CNCR15%3E3.0.CO;2-W,"N Loman, O Johannsson, PO Bendahl… ","… Journal of the …, 1998 ","BACKGROUND The expression of steroid receptors is a common feature of both male and 
female breast carcinomas and is also one of the most important prognostic factors for 
patients with this disease. Steroid receptor levels in BRCA1‐related breast carcinoma have …"
Niklas Loman,20,Functional analysis of BRCA1 C-terminal missense mutations identified in breast and ovarian cancer families,https://academic.oup.com/hmg/article-abstract/10/4/353/2901524,"J Vallon-Christersson, C Cayanan… ","Human molecular …, 2001 ","Germline mutations in the breast and ovarian cancer susceptibility gene BRCA1 are responsible 
for the majority of cases involving hereditary breast and ovarian cancer. Whereas all 
truncating mutations are considered as functionally deleterious, most of the missense variants …"
Niklas Loman,20,[HTML][HTML] High-resolution genomic and expression analyses of copy number alterations in HER2-amplified breast cancer,https://breast-cancer-research.biomedcentral.com/articles/10.1186/bcr2568,"J Staaf, G Jönsson, M Ringnér… ","Breast Cancer …, 2010 ","HER2 gene amplification and protein overexpression (HER2+) define a clinically challenging 
subgroup of breast cancer with variable prognosis and response to therapy. Although gene 
expression profiling has identified an ERBB2 molecular subtype of breast cancer, it is clear …"
Niklas Loman,30,BRCA2 germ-line mutations are frequent in male breast cancer patients without a family history of the disease,https://cancerres.aacrjournals.org/content/58/7/1367.short,"K Haraldsson, N Loman, QX Zhang, O Johannsson… ","Cancer research, 1998 ","Breast cancer is a rare disease in men, affecting less than 0.1% of the male population. Two 
heritable gene defects have been associated with a predisposition to male breast cancer 
development, ie, germ-line mutations in the breast cancer susceptibility gene BRCA2 and the …"
Niklas Loman,30,[HTML][HTML] Comprehensive molecular comparison of BRCA1 hypermethylated and BRCA1 mutated triple negative breast cancers,https://www.nature.com/articles/s41467-020-17537-2,"D Glodzik, A Bosch, J Hartman, M Aine… ","Nature …, 2020 ","Homologous recombination deficiency (HRD) is a defining characteristic in BRCA-deficient 
breast tumors caused by genetic or epigenetic alterations in key pathway genes. We 
investigated the frequency of BRCA1 promoter hypermethylation in 237 triple-negative breast …"
Niklas Loman,30,[HTML][HTML] Clinical and molecular complexity of breast cancer metastases,https://www.sciencedirect.com/science/article/pii/S1044579X15000723,"S Kimbung, N Loman, I Hedenfalk ","Seminars in cancer biology, 2015 ","Clinical oncology is advancing toward a more personalized treatment orientation, making 
the need to understand the biology of metastasis increasingly acute. Dissecting the complex 
molecular, genetic and clinical phenotypes underlying the processes involved in the …"
Niklas Loman,30,"[HTML][HTML] Aesthetic outcome, patient satisfaction, and health-related quality of life in women at high risk undergoing prophylactic mastectomy and immediate breast …",https://www.sciencedirect.com/science/article/pii/S1748681507004366,"AE Isern, I Tengrup, N Loman, H Olsson… ","Journal of plastic …, 2008 ","Prophylactic mastectomy is an effective risk-reducing option in women with hereditary 
increased risk of breast cancer. It may be combined with immediate reconstruction, with the 
intention of improving aesthetic outcome and health-related quality of life. Sixty-one women …"
Niklas Loman,30,[HTML][HTML] Interplay between BRCA1 and RHAMM regulates epithelial apicobasal polarization and may influence risk of breast cancer,https://journals.plos.org/plosbiology/article?id=10.1371/journal.pbio.1001199,"CA Maxwell, J Benítez, L Gómez-Baldó, A Osorio… ","PLoS …, 2011 ","Interplay between BRCA1 and RHAMM Regulates Epithelial Apicobasal Polarization and May 
Influence Risk of Breast Cancer Advertisement plos.org create account sign in PLOS Biology 
Browse Current Issue Journal Archive Collections Find and Read Articles Publish Submissions …"
Niklas Loman,30,[HTML][HTML] Ki67 proliferation in core biopsies versus surgical samples-a model for neo-adjuvant breast cancer studies,https://link.springer.com/article/10.1186/1471-2407-11-341,"Q Romero, PO Bendahl, M Klintman, N Loman… ","BMC cancer, 2011 ","An increasing number of neo-adjuvant breast cancer studies are being conducted and a 
novel model for tumor biological studies, the ""window-of-opportunity"" model, has revealed 
several advantages. Change in tumor cell proliferation, estimated by Ki67-expression in pre-…"
Niklas Loman,30,"[HTML][HTML] Common variants at 12p11, 12q24, 9p21, 9q31. 2 and in ZNF365 are associated with breast cancer risk for BRCA1 and/or BRCA2 mutation carriers",https://link.springer.com/article/10.1186/bcr3121,"AC Antoniou, KB Kuchenbaecker, P Soucy… ","Breast Cancer …, 2012 ","Several common alleles have been shown to be associated with breast and/or ovarian cancer 
risk for BRCA1 and BRCA2 mutation carriers. Recent genome-wide association studies of 
breast cancer have identified eight additional breast cancer susceptibility loci: rs1011970 (…"
Niklas Loman,30,[HTML][HTML] Preliminary safety and efficacy of first-line pertuzumab combined with trastuzumab and taxane therapy for HER2-positive locally recurrent or metastatic breast …,https://www.sciencedirect.com/science/article/pii/S0923753419311615,"T Bachelot, E Ciruelos, A Schneeweiss, F Puglisi… ","Annals of …, 2019 ","Background Pertuzumab combined with trastuzumab and docetaxel is the standard first-line 
therapy for HER2-positive metastatic breast cancer, based on results from the phase III 
CLEOPATRA trial. PERUSE was designed to assess the safety and efficacy of investigator-…"
Niklas Loman,30,Moderate frequency of BRCA1 and BRCA2 germ-line mutations in Scandinavian familial breast cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1712420/,"S Håkansson, O Johannsson… ","American journal of …, 1997 ","Previous studies of high-risk breast cancer families have proposed that two major breast 
cancer-susceptibility genes, BRCA1 and BRCA2, may account for at least two-thirds of all 
hereditary breast cancer. We have screened index cases from 106 Scandinavian (mainly southern …"
Niklas Loman,30,[HTML][HTML] Molecular subtype and tumor characteristics of breast cancer metastases as assessed by gene expression significantly influence patient post-relapse survival,https://www.sciencedirect.com/science/article/pii/S0923753419313389,"NP Tobin, JC Harrell, J Lövrot, SE Brage, MF Stolt… ","Annals of oncology, 2015 ","Background We and others have recently shown that tumor characteristics are altered 
throughout tumor progression. These findings emphasize the need for re-examination of tumor 
characteristics at relapse and have led to recommendations from ESMO and the Swedish …"
Olga Del Val Munoz,4,[HTML][HTML] TRIM study protocol-a prospective randomized multicenter Trial to assess the Role of Imaging during follow-up after radical surgery of stage IIB-C and III …,https://link.springer.com/article/10.1186/s12885-020-07632-4,"Y Naeser, H Helgadottir, Y Brandberg, J Hansson… ","BMC cancer, 2020 ","The incidence of cutaneous malignant melanoma (CMM) is increasing worldwide. In Sweden, 
over 4600 cases were diagnosed in 2018. The prognosis after radical surgery varies 
considerably with tumor stage. In recent years, new treatment options have become available for …"
Olga Del Val Munoz,4,[CITATION][C] Woman with a history of cancer and pain in the right thigh: an infection spread by contiguity,https://pubmed.ncbi.nlm.nih.gov/16545320/,"F López-Medrano, O del Val-Muñoz… ","Enfermedades …, 2006 ","… 1 , Olga del Val-Muñoz, Alfonso Sánchez-Muñoz, Rafael San Juan, Cristina Grávalos …"
Olga Del Val Munoz,4,[CITATION][C] Mujer con antecedentes oncológicos y dolor en el muslo derecho: una infección diseminada por contigüidad,https://pesquisa.bvsalud.org/portal/resource/pt/ibc-043741,"F López-Medrano, O Val-Muñoz… ","… . microbiol. clín.(Ed …, 2006 ","Mujer con antecedentes oncológicos y dolor en el muslo derecho: una infección diseminada 
por contigüidad | Enferm. infecc. microbiol. clín. (Ed. impr.);24(2): 129-130, feb. 2006. ilus | 
IBECS Conteúdo principal 1 Busca 2 Rodapé 3 +A A -A Alto contraste Portal Regional da …"
Olga Del Val Munoz,4,[CITATION][C] Mujer con antecedentes oncológicos y dolor en el muslo derecho: una infección diseminada por contigüidad,https://pesquisa.bvsalud.org/portal/resource/pt/ibc-043741,"F López-Medrano, O Val-Muñoz… ","… . microbiol. clín.(Ed …, 2006 ","Mujer con antecedentes oncológicos y dolor en el muslo derecho: una infección diseminada 
por contigüidad | Enferm. infecc. microbiol. clín. (Ed. impr.);24(2): 129-130, feb. 2006. ilus | 
IBECS Conteúdo principal 1 Busca 2 Rodapé 3 +A A -A Alto contraste Portal Regional da …"
Olga Del Val Munoz,4,,,,,
Olga Del Val Munoz,4,,,,,
Olof Bjarnadottir,10,Tumour-associated macrophages drive stromal cell-dependent collagen crosslinking and stiffening to promote breast cancer aggression,https://www.nature.com/articles/s41563-020-00849-5?elqTrackId=977f85ce2f0a4afc873d6ea758ed80d4,"O Maller, AP Drain, AS Barrett, S Borgquist, B Ruffell… ","Nature materials, 2021 ","Stromal stiffening accompanies malignancy, compromises treatment and promotes tumour 
aggression. Clarifying the molecular nature and the factors that regulate stromal stiffening in 
tumours should identify biomarkers to stratify patients for therapy and interventions to improve …"
Olof Bjarnadottir,10,[HTML][HTML] Targeting HMG-CoA reductase with statins in a window-of-opportunity breast cancer trial,https://link.springer.com/article/10.1007/s10549-013-2473-6,"O Bjarnadottir, Q Romero, PO Bendahl… ","Breast cancer research …, 2013 ","Lipophilic statins purportedly exert anti-tumoral effects on breast cancer by decreasing 
proliferation and increasing apoptosis. HMG-CoA reductase (HMGCR), the rate-limiting enzyme 
of the mevalonate pathway, is the target of statins. However, data on statin-induced effects on …"
Olof Bjarnadottir,10,[HTML][HTML] Statin-induced anti-proliferative effects via cyclin D1 and p27 in a window-of-opportunity breast cancer trial,https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-015-0486-0,"M Feldt, O Bjarnadottir… ","Journal of …, 2015 ","Cholesterol lowering statins have been demonstrated to exert anti-tumoral effects on breast 
cancer by decreasing proliferation as measured by Ki67. The biological mechanisms behind 
the anti-proliferative effects remain elusive. The aim of this study was to investigate potential …"
Olof Bjarnadottir,10,Global transcriptional changes following statin treatment in breast cancer,https://clincancerres.aacrjournals.org/content/21/15/3402.short,"O Bjarnadottir, S Kimbung, I Johansson, S Veerla… ","Clinical Cancer …, 2015 ","Background: Statins purportedly exert antitumoral effects, but the underlying mechanisms 
are currently not fully elucidated. The aim of this study was to explore potential statin-induced 
effects on global gene expression profiles in primary breast cancer. Experimental Design: …"
Olof Bjarnadottir,10,"[HTML][HTML] Statin use, HMGCR expression, and breast cancer survival–The Malmö Diet and Cancer Study",https://www.nature.com/articles/s41598-019-57323-9,"O Bjarnadottir, M Feldt, M Inasu, PO Bendahl… ","Scientific reports, 2020 ","Statins, commonly used to treat hypercholesterolemia, have also been proposed as anti-cancer 
agents. The identification of a predictive marker is essential. The 3-hydroxy-3-methylglutaryl-coenzyme-A 
reductase (HMGCR), which is inhibited by statins, might serve as such a …"
Olof Bjarnadottir,10,Inflammation promotes tumor aggression by stimulating stromal cell-dependent collagen crosslinking and stromal stiffening,https://www.biorxiv.org/content/10.1101/2020.02.13.948141v1.abstract,"O Maller, AP Drain, AS Barrett, S Borgquist, B Ruffell… ","bioRxiv, 2020 ","Collagen deposition and stromal stiffening accompany malignancy, compromise treatment, 
and promote tumor aggression. Clarifying the molecular nature of and the factors that regulate 
extracellular matrix stiffening in tumors should identify biomarkers to stratify patients for …"
Olof Bjarnadottir,10,Incidence of and risk factors for medication-related osteonecrosis of the jaw in women with breast cancer with bone metastasis: a population-based study,https://www.sciencedirect.com/science/article/pii/S2212440320309627,"F Hallmer, O Bjarnadottir, B Götrick… ","Oral surgery, oral …, 2020 ","Objective The aim of this study was to prospectively determine the incidence of medication-related 
osteonecrosis of the jaw (MRONJ) and define risk factors in patients with metastatic breast 
cancer treated with zoledronic acid and/or denosumab. Study Design In a prospective …"
Olof Bjarnadottir,10,"[BOOK][B] Statins, HMGCR and Breast Cancer",https://portal.research.lu.se/portal/files/35044244/Bjarnadottir_Thesis_171201.pdf,O Bjarnadottir ,2017 ,"Breast cancer is the most common cancer in women and the second most common cause of 
cancer-related deaths. Breast cancer treatments are improving but still, breast cancer recurrences, 
disease-associated morbidity and mortality are challenges that need to be addressed …"
Olof Bjarnadottir,10,A New Kind of Feminine: The Effects of the Icelandic Conversion on Female Religious Participation and the Image of the Feminine Divine,https://skemman.is/handle/1946/27622,Ó Bjarnadóttir ,2017 ,"This thesis is a study of how the conversion of Iceland to Christianity during the years 
surrounding the turn of the first millennium affected the religious participation of women and 
their perception of the feminine elements of the divine. Using a wide range of sources from a …"
Olof Bjarnadottir,10,Abstract CT308: Pre-surgical statin-treatment in a window-of-opportunity breast cancer trial: Changes in gene expression profiles,https://cancerres.aacrjournals.org/content/74/19_Supplement/CT308.short,"O Bjarnadottir, I Johansson, S Veerla, K Jirstrom… ",2014 ,"Background Lipophilic statins proposedly exert anti-tumoral effects in breast cancer. Previous 
studies have shown statin-induced decrease in proliferation and increased apoptosis. The 
underlying mechanisms are currently unexplored. The MAP kinase pathway is one of the …"
Olof Bjarnadottir,20,Statin-Induced Anti-Proliferative Effects via Cyclin D1 and P27 in a Window-of-Opportunity Breast Cancer Trial,https://www.annalsofoncology.org/article/S0923-7534(19)64395-4/abstract,"M Feldt, O Bjarnadottir, P Bendahl… ","Annals of …, 2014 ","Purpose: Cholesterol lowering statins have been demonstrated to exert anti-tumoral effects 
on breast cancer by decreasing proliferation in terms of Ki67. The biological mechanisms 
behind the anti-proliferative effects are currently not clear. The aim of this study was to …"
Olof Bjarnadottir,20,Safnrými er skapað og í raun skilgreint af hönnuninni: Safnbyggingar og Hafnarhúsið sem rými í borg,https://skemman.is/handle/1946/35259,Ó Bjarnadóttir ,skemman.is,"Viðfangsefni ritgerðarinnar er að skoða safnbyggingar sem rými í borg. Safnhús Listasafns 
Reykjavíkur í Hafnarhúsinu við Tryggvagötu verður greint út frá rými. Því rými sem það sjálft 
umlykur og því hvernig það tengist umhverfi sínu, sjálfu borgarrýminu. Þær spurningar sem …"
Olof Bjarnadottir,20,Safnrými er skapað og í raun skilgreint af hönnuninni: Safnbyggingar og Hafnarhúsið sem rými í borg,https://skemman.is/handle/1946/35259,Ó Bjarnadóttir ,skemman.is,"Viðfangsefni ritgerðarinnar er að skoða safnbyggingar sem rými í borg. Safnhús Listasafns 
Reykjavíkur í Hafnarhúsinu við Tryggvagötu verður greint út frá rými. Því rými sem það sjálft 
umlykur og því hvernig það tengist umhverfi sínu, sjálfu borgarrýminu. Þær spurningar sem …"
Olof Bjarnadottir,20,Safnrými er skapað og í raun skilgreint af hönnuninni: Safnbyggingar og Hafnarhúsið sem rými í borg,https://skemman.is/handle/1946/35259,Ó Bjarnadóttir ,skemman.is,"Viðfangsefni ritgerðarinnar er að skoða safnbyggingar sem rými í borg. Safnhús Listasafns 
Reykjavíkur í Hafnarhúsinu við Tryggvagötu verður greint út frá rými. Því rými sem það sjálft 
umlykur og því hvernig það tengist umhverfi sínu, sjálfu borgarrýminu. Þær spurningar sem …"
Olof Bjarnadottir,20,"[BOOK][B] Sir Joseph Banks, Iceland and the North Atlantic 1772-1820/Journals, Letters and Documents",https://books.google.com/books?hl=en&lr=&id=sK3ZDQAAQBAJ&oi=fnd&pg=PT12&dq=%22Olof+Bjarnadottir%22&ots=JNShRSb2Bm&sig=TQHsSkjuw5zUN3-DpCHT7P8psJo,A Agnarsdóttir ,2017 ,"Sir Joseph Banks was one of the great figures of Georgian England, best known for 
participating as naturalist in Cook's Endeavour voyage (1768-71), as a patron of science and as 
the longest-serving President of the Royal Society (1778-1820). This volume brings together all …"
Olof Bjarnadottir,20,"[BOOK][B] Sir Joseph Banks, Iceland and the North Atlantic 1772-1820/Journals, Letters and Documents",https://books.google.com/books?hl=en&lr=&id=sK3ZDQAAQBAJ&oi=fnd&pg=PT12&dq=%22Olof+Bjarnadottir%22&ots=JNShRSb2Bm&sig=TQHsSkjuw5zUN3-DpCHT7P8psJo,A Agnarsdóttir ,2017 ,"Sir Joseph Banks was one of the great figures of Georgian England, best known for 
participating as naturalist in Cook's Endeavour voyage (1768-71), as a patron of science and as 
the longest-serving President of the Royal Society (1778-1820). This volume brings together all …"
Olof Bjarnadottir,20,The swine in Old Nordic religion and worldview,https://skemman.is/handle/1946/10143,L Kovárová ,2011 ,"This thesis tries to explore how swine (both wild and domestic) were of social and religious 
importance for the Nordic people, its main emphasis being placed on the Vendel period 
onwards. Naturally, a major focus is the boar, a powerful symbol which has usually been …"
Olof Bjarnadottir,20,[PDF][PDF] Hvað tekur við? Þjónusta og úrræði í kjölfar heilaáverka,https://skemman.is/bitstream/1946/8121/1/Aflei%C3%B0ingar%20h%C3%B6fu%C3%B0%C3%A1verka.pdf,AG Norðfjörð ,skemman.is,"Höfuðáverkar eru ein algengasta orsök áunninnar fötlunar hjá ungu fólki en talið er að á ári 
hverju verði um 500 manns fyrir heilaskaða í kjölfar áverka hér á landi. Afleiðingarnar geta 
orðið alvarlegar og haft áhrif á bæði líkamlega og andlega færni fólks.Tilgangur þessarar …"
Olof Bjarnadottir,20,"Cancer treatment and survivorship statistics, 2014",https://acsjournals.onlinelibrary.wiley.com/doi/abs/10.3322/caac.21235,"CE DeSantis, CC Lin, AB Mariotto… ","CA: a cancer journal …, 2014 ","The number of cancer survivors continues to increase due to the aging and growth of the 
population and improvements in early detection and treatment. In order for the public health 
community to better serve these survivors, the American Cancer Society and the National …"
Olof Bjarnadottir,20,Songs for the End of the World: The Poetry of Guðmundur Erlendsson of Fell in Sléttuhlíð,https://opinvisindi.is/handle/20.500.11815/2141,KM Parsons ,2020 ,"Guðmundur Erlendsson of Fell in Sléttuhlíð (c. 1595–1670) was one of the leading poets of 
seventeenth-century Iceland. No man is an island, however, nor are islands populated 
exclusively by men. The thesis examines how Guðmundur Erlendsson’s poetry and scribal …"
Olof Bjarnadottir,21,“I have chosen to look at those dying this way as if they are dying from a disease”: Perceptions of suicide and their possible effects on bereavement,https://skemman.is/handle/1946/31789,S Schurack ,skemman.is,"In the context of sudden death, such as suicide, aspects of our personal and society’s general 
understanding and attitude towards lives and deaths and the historical context of which they 
are created, are mirrored in the sense making of the (more often than not) utterly upsetting …"
Samuel Rotstein,10,[HTML][HTML] Human antimicrobial protein hCAP18/LL-37 promotes a metastatic phenotype in breast cancer,https://breast-cancer-research.biomedcentral.com/articles/10.1186/bcr2221,"G Weber, CI Chamorro… ","Breast cancer …, 2009 ","Human cathelicidin antimicrobial protein, hCAP18, and its C-terminal peptide LL-37 is a 
multifunctional protein. In addition to being important in antimicrobial defense, it induces 
chemotaxis, stimulates angiogenesis and promotes tissue repair. We previously showed that human …"
Samuel Rotstein,10,[HTML][HTML] Influence of electrical and thermal properties on RF ablation of breast cancer: is the tumour preferentially heated?,https://biomedical-engineering-online.biomedcentral.com/articles/10.1186/1475-925X-4-41,"V Ekstrand, H Wiksell, I Schultz… ","Biomedical …, 2005 ","Techniques based on radio frequency (RF) energy have many applications in medicine, in 
particular tumour ablation. Today, mammography screening detects many breast cancers at 
an early stage, facilitating treatment by minimally invasive techniques such as radio frequency …"
Samuel Rotstein,10,[HTML][HTML] Reducing vasomotor symptoms with acupuncture in breast cancer patients treated with adjuvant tamoxifen: a randomized controlled trial,https://link.springer.com/article/10.1007/s10549-010-1283-3,"A Liljegren, P Gunnarsson, BM Landgren… ","Breast cancer research …, 2012 ","To evaluate true acupuncture to control acupuncture (CTRL) (non-insertive stimulation at 
non-acupuncture points) in breast cancer patients treated with adjuvant tamoxifen suffering 
from hot flushes and sweatings. Eighty-four patients were randomized to receive either true …"
Samuel Rotstein,10,Long term effects on the immune system following local radiation therapy for breast cancer. I. Cellular composition of the peripheral blood lymphocyte population,https://www.sciencedirect.com/science/article/pii/0360301685901142,"S Rotstein, H Blomgren, B Petrini, J Wasserman… ","International Journal of …, 1985 ","Local radiation therapy for breast cancer depletes the blood of various subsets of lymphocytes. 
Previous studies showed that the recovery is still incomplete at 30 months. To further elucidate 
the recovery we examined blood lymphocyte counts of 138 disease-free women and …"
