title,title_link,authors,publications,snippet,hcp_name,num_articles
Validation of the 6th edition AJCC pancreatic cancer staging system: Report from the National Cancer Database,https://acsjournals.onlinelibrary.wiley.com/doi/abs/10.1002/cncr.22852,"KY Bilimoria, DJ Bentrem, CY Ko… ","… Journal of the …, 2007 ","BACKGROUND With the development of stage‐specific treatments for pancreatic cancer, 
controversies exist concerning optimal clinical and pathologic staging. The most recent edition 
of the American Joint Committee on Cancer (AJCC) Cancer Staging Manual 6 th Edition …",Charlotte Bratthäll,20
[PDF][PDF] Evolution of DNA repair defects during malignant progression of low-grade gliomas after temozolomide treatment,https://link.springer.com/content/pdf/10.1007/s00401-015-1403-6.pdf,"HF van Thuijl, T Mazor, BE Johnson, SD Fouse… ","Acta …, 2015 ","Temozolomide (TMZ) increases the overall survival of patients with glioblastoma (GBM), but 
its role in the clinical management of diffuse low-grade gliomas (LGG) is still being defined. 
DNA hypermethylation of the O 6 -methylguanine-DNA methyltransferase (MGMT) promoter …",Charlotte Bratthäll,20
Impact of thrombophilic gene mutations on thrombosis risk in patients with gastrointestinal carcinoma,https://acsjournals.onlinelibrary.wiley.com/doi/abs/10.1002/cncr.10590,"R Pihusch, G Danzl, M Scholz, D Harich, M Pihusch… ","Cancer, 2002 ","BACKGROUND Patients with malignancies have an increased risk for thromboembolic events 
due to the release of tissue factor by the tumor, damage to the vessel wall, and immobilization. 
Moreover, tumors may improve their growth and metastatic spread by utilizing the …",Charlotte Bratthäll,20
"The signaling adapter protein PINCH is up‐regulated in the stroma of common cancers, notably at invasive edges",https://acsjournals.onlinelibrary.wiley.com/doi/abs/10.1002/cncr.10878,"J Wang‐Rodriguez, AD Dreilinger, GM Alsharabi… ","Cancer, 2002 ","BACKGROUND PINCH is an LIM (double zinc finger domain) protein that functions as an 
adapter at a key convergence point for integrin and growth factor signal transduction. Because 
no information is available regarding its expression in vivo in human tissues, this study …",Charlotte Bratthäll,20
[HTML][HTML] Predictors of mosaic chromosome Y loss and associations with mortality in the UK Biobank,https://www.nature.com/articles/s41598-018-30759-1,"E Loftfield, W Zhou, BI Graubard, M Yeager… ","Scientific reports, 2018 ","Mosaic loss of the Y chromosome (mLOY) is the most commonly reported large structural 
somatic event. Previous studies have indicated age and cigarette smoking increase the risk 
of mLOY, but the relationship of other exposures with mLOY and mLOY with disease has not …",Charlotte Bratthäll,20
[HTML][HTML] Association of ABCB1 polymorphisms with survival and in vitro cytotoxicty in de novo acute myeloid leukemia with normal karyotype,https://www.nature.com/articles/tpj201079,"H Green, IJ Falk, K Lotfi, E Paul… ","The …, 2012 ","Overexpression of the multi-drug transporter P-glycoprotein, encoded by the ABCB1 gene, 
is a clinically relevant problem in acute myeloid leukemia (AML). Polymorphisms in ABCB1 
might contribute to cancer risk and therapeutic response. We therefore investigated the …",Charlotte Bratthäll,20
Presence of active gelatinases in endometrial carcinoma and correlation of matrix metalloproteinase expression with increasing tumor grade and invasion,https://acsjournals.onlinelibrary.wiley.com/doi/abs/10.1002/cncr.10355,"LA Di Nezza, A Misajon, J Zhang, T Jobling… ","Cancer, 2002 ","BACKGROUND The actions of the extracellular‐matrix degrading enzymes, matrix 
metalloproteinases (MMPs), are implicated in tumorigenesis. The cellular localization of MMP‐2, 
MMP‐9, membrane type 1 (MT1)‐MMP, tissue inhibitors of metalloproteinases (TIMPs) 1‐3, and …",Charlotte Bratthäll,20
[HTML][HTML] Longitudinal changes in the frequency of mosaic chromosome Y loss in peripheral blood cells of aging men varies profoundly between individuals,https://www.nature.com/articles/s41431-019-0533-z,"M Danielsson, J Halvardson, H Davies… ","European Journal of …, 2020 ","Mosaic loss of chromosome Y (LOY) is the most common somatic genetic aberration and is 
associated with increased risk for all-cause mortality, various forms of cancer and Alzheimer’s 
disease, as well as other common human diseases. By tracking LOY frequencies in …",Charlotte Bratthäll,20
Prognostic impact of telomere maintenance gene polymorphisms on hepatocellular carcinoma patients with chronic hepatitis B,https://aasldpubs.onlinelibrary.wiley.com/doi/abs/10.1002/hep.26655,"SW Jung, NH Park, JW Shin, BR Park, CJ Kim… ","…, 2014 ","Our goal was to determine whether single‐nucleotide polymorphisms (SNPs) of telomere 
maintenance genes influence the development and clinical outcomes of patients with hepatitis 
B virus (HBV)‐associated hepatocellular carcinoma (HCC). We evaluated 20 SNPs of five …",Charlotte Bratthäll,20
[HTML][HTML] Aberrant activation of the human sex-determining gene in early embryonic development results in postnatal growth retardation and lethality in mice,https://www.nature.com/articles/s41598-017-04117-6,"T Kido, Z Sun, YFC Lau ","Scientific reports, 2017 ","Sexual dimorphisms are prevalent in development, physiology and diseases in humans. 
Currently, the contributions of the genes on the male-specific region of the Y chromosome (MSY) 
in these processes are uncertain. Using a transgene activation system, the human sex-…",Charlotte Bratthäll,20
[HTML][HTML] Sex-determining region Y (SRY) attributes to gender differences in RANKL expression and incidence of osteoporosis,https://www.nature.com/articles/s12276-019-0294-3,"K Kodrič, J Zupan, T Kranjc, R Komadina… ","… & molecular medicine, 2019 ","Receptor activator of nuclear factor κB ligand (RANKL) plays a crucial role in bone metabolism. 
RANKL gene misregulation has been implicated in several bone and cancer diseases. Here, 
we aimed to identify novel transcription regulators of RANKL expression. We discovered …",Charlotte Bratthäll,23
[HTML][HTML] Gemcitabine resistance in pancreatic ductal adenocarcinoma,https://www.sciencedirect.com/science/article/pii/S1368764615000539,"Y Binenbaum, S Na'ara, Z Gil ","Drug Resistance Updates, 2015 ","Pancreatic ductal adenocarcinoma (PDA) ranks fourth among cancer related deaths. The 
disappointing 5-year survival rate of below 5% stems from drug resistance to all known 
therapies, as well as from disease presentation at a late stage when PDA is already metastatic. …",Charlotte Bratthäll,23
[PDF][PDF] Randomized Multicentre Phase III study of short course radiation therapy followed by prolonged pre-operative chemotherapy and surgery in primary high risk …,https://dccg.nl/files/RAPIDO_protocol_version3.2_final_20190904_signed.pdf,"L Blomqvist, JC Beukema, B van Etten, B Glimelius… ",dccg.nl,"Steering committee: R. Beets-Tan, radiology, NKI-AvL-Amsterdam JC Beukema, 
radiotherapy, UMC Groningen L. Blomqvist, radiology, Karolinska UH, Stockholm A. Cats, 
gastro-enterology, NKI-AVL-Amsterdam B. van Etten, surgery, UMCG B. Glimelius, radiation-medical …",Charlotte Bratthäll,23
[PDF][PDF] Predicting Prognosis and Tamoxifen Response in Breast Cancer,http://www.sffb.se/wp-content/uploads/2012/01/SA-avhandling.pdf,S Alkner ,"Lund University, Faculty of Medicine Doctoral …, 2012 ","AD activation domain AF activation function AI aromatase inhibitor AIB1 amplified in breast 
cancer 1 Ap1 activation protein 1 ATAC Arimidex, Tamoxifen, Alone or in Combination BC1 
breast cancer number 1 BC2 breast cancer number 2 Bcl-2 B-cell lymphoma 2 BIG Breast …",Christina Haapaniemi Olsson,2
[BOOK][B] Predicting Prognosis and Tamoxifen Response in Breast Cancer. With a special focus on contralateral breast cancer.,https://portal.research.lu.se/portal/en/publications/predicting-prognosis-and-tamoxifen-response-in-breast-cancer-with-a-special-focus-on-contralateral-breast-cancer(3c985e6d-8cde-491d-8211-0bf0fb1bb663).html,S Alkner ,2012 ,"One of the great challenges in breast cancer treatment today is to customize adjuvant 
treatment to each patient’s individual needs. To do this it is necessary to learn more about the 
prognostic and treatment predictive factors that determine the risk of relapse and response to a …",Christina Haapaniemi Olsson,2
,,,,,Christina Haapaniemi Olsson,2
,,,,,Christina Haapaniemi Olsson,2
[HTML][HTML] Economic benefits of subcutaneous trastuzumab administration: A single institutional study from Karolinska University Hospital in Sweden,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0211783,"E Hedayati, L Fracheboud, V Srikant, D Greber… ","PLoS …, 2019 ","Introduction Adjuvant trastuzumab is a standard of care in the treatment of Human Epidermal 
growth factor Receptor 2 (HER2) positive early breast cancer (eBC). Initially trastuzumab 
could only be administered intravenously (IV), however since 2013, a subcutaneous (SC) …",Christina Linder Stragliotto,10
[PDF][PDF] A retrospective study of SBRT of metastases in patients with primary sarcoma,https://link.springer.com/content/pdf/10.1007/s12032-012-0256-2.pdf,"CL Stragliotto, K Karlsson, I Lax, E Rutkowska… ","Medical Oncology, 2012 ","We retrospectively reviewed the results of stereotactic body radiotherapy (SBRT) in 46 patients 
with a total of 136 metastases from primary sarcoma. The purpose of this study was to evaluate 
the overall response rate and side effects of SBRT in metastatic sarcoma. The patients …",Christina Linder Stragliotto,10
[HTML][HTML] Phase I trial evaluating safety and efficacy of intratumorally administered inflammatory allogeneic dendritic cells (ilixadencel) in advanced gastrointestinal …,https://link.springer.com/article/10.1007/s00262-020-02625-5,"R Fröbom, E Berglund, D Berglund, IL Nilsson… ","Cancer Immunology …, 2020 ","Background The majority of patients with advanced gastrointestinal stromal tumor (GIST) 
develop resistance to imatinib, and subsequent treatments have limited efficacy. Ilixadencel 
(allogeneic inflammatory dendritic cells) is a cell-based immune primer injected intratumorally …",Christina Linder Stragliotto,10
[HTML][HTML] Drug sensitivity testing on patient-derived sarcoma cells predicts patient response to treatment and identifies c-Sarc inhibitors as active drugs for translocation …,https://www.nature.com/articles/s41416-018-0359-4,"BA Brodin, K Wennerberg, E Lidbrink, O Brosjö… ","British journal of …, 2019 ","Background Heterogeneity and low incidence comprise the biggest challenge in sarcoma 
diagnosis and treatment. Chemotherapy, although efficient for some sarcoma subtypes, 
generally results in poor clinical responses and is mostly recommended for advanced disease. …",Christina Linder Stragliotto,10
Low levels of endostatin in the urine from patients with malignant disease,https://www.karger.com/Article/Abstract/67256,"C Linder-Stragliotto, H Strander, E Munck-Wikland… ","Tumor biology, 2002 ","Endostatin, a C-terminal subfragment of collagen XVIII, and angiostatin, a family of fragments 
originating from the NH 2 -terminal portion of plasminogen, have been described as potent 
inhibitors of angiogenesis and malignant growth. We have earlier reported the presence of …",Christina Linder Stragliotto,10
Phase I trial evaluating safety and efficacy of intratumorally administered allogeneic monocyte-derived cells (ilixadencel) in advanced gastrointestinal stromal tumors.,https://ascopubs.org/doi/abs/10.1200/JCO.2020.38.5_suppl.15,"A Karlsson-Parra, R Fröbom, E Berglund, D Berglund… ",2020 ,"15 Background: Ilixadencel is a cell-based, off-the-shelf product based on allogeneic 
monocyte-derived inflammatory cells aimed to prime an anti-cancer immune response when 
injected intratumorally. The present single arm Phase I trial (ClinicalTrials.gov Identifier: …",Christina Linder Stragliotto,10
[PDF][PDF] Whole Genome Sequencing and Custom Liquid Biopsy Markers in Sarcomas,https://www.researchsquare.com/article/rs-1049792/latest.pdf,"FH de Flon, C Arthur, HN Awier, Y Chen, J Eisfeldt… ",2021 ,"Background: Sarcomas are rare tumours with heterogeneous clinical behaviour including 
varying rates of metastasis. Clinical treatment and follow-up rely on crude grading systems 
with uncertain accuracy for individual patients. Whole genome sequencing (WGS) detects both …",Christina Linder Stragliotto,10
"A retrospective safety analysis of adult patients treated with high-dose methotrexate for osteosarcoma in Stockholm, Sweden.",https://ascopubs.org/doi/abs/10.1200/jco.2012.30.15_suppl.10083,"D Alm, C Linder Stragliotto, A Folin, J Bergh… ",2012 ,"10083 Background: Patients with osteosarcoma are routinely treated with pre- and post-operative 
chemotherapy that includes high-dose methotrexate. The treatment is associated with a risk 
of severe renal and hepatic toxicity. Methods: All patients with osteosarcoma that had …",Christina Linder Stragliotto,10
The Current Role of Radiation Therapy for Osteogenic Sarcoma,https://jbstjournal.com/current-role-radiation-therapy-osteogenic-sarcoma/,S Laskar ,jbstjournal.com,"Osteosarcomas are known to be relatively radio-resistant, definitive radiotherapy has a role 
in cases that are unresectable or have poor prognostic factors. Neo-adjuvant Chemotherapy 
followed by local therapy (surgery alone and/or radiotherapy) and maintenance …",Christina Linder Stragliotto,10
[PDF][PDF] Stereotactic Body Radiotherapy for Metastatic and Recurrent Soft Tissue Sarcoma,https://www.researchsquare.com/article/rs-122172/latest.pdf,"X Feng, J Li, A Li, H Zhou, X Zhu, Z Wang ",2020 ,"Background Soft tissue sarcomaSTS is a malignant tumor of highly heterogeneous mesenchymal 
origin. STS has a biologic pattern and clinical transformation with localized invasive 
growth and susceptibility to hematogenous metastasis. Metastatic and recurrent soft tissue …",Christina Linder Stragliotto,10
A prospective study of women and girls undergoing fertility preservation due to oncologic and non‐oncologic indications in Sweden–Trends in patients' choices and …,https://obgyn.onlinelibrary.wiley.com/doi/abs/10.1111/aogs.13559,"KA Rodriguez‐Wallberg, A Marklund… ","Acta obstetricia et …, 2019 ","Introduction In Scandinavian countries, programs for fertility preservation are offered free of 
charge at tertiary‐care university hospitals to all patients facing treatments with risk of 
subsequent sterility. In this prospective study we aimed to investigate trends in female patients’ …",Christina Linder Stragliotto,20
Patient‐derived xenografts for individualized care in advanced sarcoma,https://acsjournals.onlinelibrary.wiley.com/doi/abs/10.1002/cncr.28696,"J Stebbing, K Paz, GK Schwartz, LH Wexler, R Maki… ","Cancer, 2014 ","BACKGROUND Patients with advanced, metastatic sarcoma have a poor prognosis, and the 
overall benefit from the few standard‐of‐care therapeutics available is small. The rarity of this 
tumor, combined with the wide range of subtypes, leads to difficulties in conducting clinical …",Christina Linder Stragliotto,20
Imatinib potentiates antitumor T cell responses in gastrointestinal stromal tumor through the inhibition of Ido,https://www.nature.com/articles/nm.2438?message-global=remove&page=6,"VP Balachandran, MJ Cavnar, S Zeng, ZM Bamboat… ","Nature medicine, 2011 ","Imatinib mesylate targets mutated KIT oncoproteins in gastrointestinal stromal tumor (GIST) 
and produces a clinical response in 80% of patients. The mechanism is believed to depend 
predominantly on the inhibition of KIT-driven signals for tumor-cell survival and proliferation. …",Christina Linder Stragliotto,20
"[HTML][HTML] Methotrexate, doxorubicin, and cisplatin (MAP) plus maintenance pegylated interferon alfa-2b versus MAP alone in patients with resectable high-grade …",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4486345/,"SS Bielack, S Smeland, JS Whelan… ","Journal of Clinical …, 2015 ","Purpose EURAMOS-1, an international randomized controlled trial, investigated maintenance 
therapy with pegylated interferon alfa-2b (IFN-α-2b) in patients whose osteosarcoma 
showed good histologic response (good response) to induction chemotherapy. …",Christina Linder Stragliotto,20
"[PDF][PDF] CD11c-CD8 Spatial Cross Presentation: A Novel Approach to Link Immune Surveillance and Patient Survival in Soft Tissue Sarcoma. Cancers 2021, 13, 1175",https://pdfs.semanticscholar.org/b931/4892f9302f9419dcc3b5fb3b5b62ee592a56.pdf,"Y Su, P Tsagkozis, A Papakonstantinou, NP Tobin… ",2021 ,"Checkpoint inhibitors are slowly being introduced in the care of specific sarcoma subtypes 
such as undifferentiated pleomorphic sarcoma, alveolar soft part sarcoma, and angiosarcoma 
even though formal indication is lacking. Proper biomarkers to unravel potential immune …",Christina Linder Stragliotto,20
[HTML][HTML] Seeking international consensus on approaches to primary tumour treatment in Ewing sarcoma,https://link.springer.com/article/10.1186/s13569-020-00144-6,"C Gerrand, J Bate, B Seddon, U Dirksen… ","Clinical sarcoma …, 2020 ","The local treatment of Ewing sarcoma of bone involves surgery, radiotherapy or both. The 
selection of treatment depends on the anatomical extent of the tumour, the effectiveness of 
the proposed treatment, its morbidity, and the expectation of cure. However, not only are there …",Christina Linder Stragliotto,20
[BOOK][B] Tumor microenvironment derived biomarkers in renal cell cancer,https://openarchive.ki.se/xmlui/handle/10616/46105,M Frödin-Bolling ,2017 ,"Renal cell carcinoma (RCC) is the 13th most common malignancy worldwide, and constitutes 
around 2% of all malignant tumors. The entity renal cell carcinoma comprises a heterogenous 
group of malignant tumors that originates from the epithelial cells in the renal proximal …",Christina Linder Stragliotto,20
"Methotrexate, Doxorubicin, and Cisplatin (MAP) Plus Maintenance Pegylated Interferon Alfa-2b Versus MAP Alone in Patients With Resectable High-Grade …",https://archive-ouverte.unige.ch/unige:83653,"G Jovic, H Van Den Berg ","Journal of Clinical Oncology, 2015 ","Purpose EURAMOS-1, an international randomized controlled trial, investigated maintenance 
therapy with pegylated interferon alfa-2b (IFN-α-2b) in patients whose osteosarcoma 
showed good histologic response (good response) to induction chemotherapy. Patients and …",Christina Linder Stragliotto,20
"Challenges in the management of urothelial cancer: novel treatment, evaluation of biomarkers, and imaging techniques",https://openarchive.ki.se/xmlui/handle/10616/46567,CH Shah ,2018 ,"Urothelial cancer (UC) is the most common malignancy found in the urinary tract. The global 
annual incidence is approximately 430 000 new cases (Sweden: 3 200 new cases). 
Approximately one in four new UC patients being diagnosed has muscle-invasive disease. For …",Christina Linder Stragliotto,20
[HTML][HTML] Epidemiological and Experimental Studies on Sarcoma with Focus on Gastrointestinal Stromal Tumors,https://search.proquest.com/openview/17a8297a1b2c96480ba14ef86387e6f5/1?pq-origsite=gscholar&cbl=2026366&diss=y,F Karlsson ,2020 ,"Sarcoma is the common denominator for malignant tumors of mesenchymal origin. Sarcomas 
encompass almost 100 diagnoses with different histology, molecular features and natural 
history, and may present in any part of the body. The most common sarcoma in the abdomen …",Christina Linder Stragliotto,20
[BOOK][B] Vaginal morphological changes in cervical cancer survivors,https://openarchive.ki.se/xmlui/handle/10616/46189,A Hofsjö ,2018 ,"Background: Cervical cancer is globally the fourth most common cancer in women and has 
generally a good prognosis. Cervical cancer survivors report persistent changes in their sexual 
function, which result in considerable distress. The majority of new cases are diagnosed in …",Christina Linder Stragliotto,22
[HTML][HTML] Genetic and molecular characterization of follicular thyroid tumors: diagnostic and prognostic aspects,https://search.proquest.com/openview/5312cd513599416fa01bc9e5ef9c0790/1?pq-origsite=gscholar&cbl=2026366&diss=y,J Paulsson ,2021 ,"Follicular thyroid carcinoma (FTC) is the second most common thyroid malignancy and it 
sometimes metastasize to lungs and bone. A substantial subset of these tumors lacks an 
identified driver event and no well-established prognostic and diagnostic markers exist. Also, to …",Christina Linder Stragliotto,22
"Sex, är det vårt område?",https://lup.lub.lu.se/student-papers/record/8967245,"T Widerberg, M Steenhoff ",2019 ,"Sex är ett mänskligt behov som många gånger prioriteras bort då rädsla för att kränka patientens 
integritet verkar hämmande för sjuksköterskan. Bröstcancerdrabbade kvinnor genomgår 
ibland behandlingar som kan påverka sexualiteten och det kan därför finnas behov av stöd …",Malin Steenhoff,2
Upplevelser av att vara närstående till en person med palliativ cancerdiagnos,https://www.diva-portal.org/smash/record.jsf?pid=diva2:830179,"S Olsson, M Steenhoff ",2011 ,"Bakgrund: Varje år får cirka 54 000 svenskar diagnosen cancer. När en person drabbas av 
cancer och får en palliativ diagnos inverkar det stort på de närståendes situation. Ångest och 
oro är många gånger större hos de närstående än hos den sjuke själv. Det är tungt att som …",Malin Steenhoff,2
,,,,,Malin Steenhoff,2
,,,,,Malin Steenhoff,2
"Sex, är det vårt område?",https://lup.lub.lu.se/student-papers/record/8967245,"T Widerberg, M Steenhoff ",2019 ,"Sex är ett mänskligt behov som många gånger prioriteras bort då rädsla för att kränka patientens 
integritet verkar hämmande för sjuksköterskan. Bröstcancerdrabbade kvinnor genomgår 
ibland behandlingar som kan påverka sexualiteten och det kan därför finnas behov av stöd …",Therése Widerberg,1
,,,,,Therése Widerberg,1
,,,,,Therése Widerberg,1
[HTML][HTML] High expression of cyclin D1 is associated to high proliferation rate and increased risk of mortality in women with ER-positive but not in ER-negative breast …,https://link.springer.com/article/10.1007/s10549-017-4294-5,"C Ahlin, C Lundgren, E Embretsén-Varro… ","Breast cancer research …, 2017 ","Purpose Cyclin D1 has a central role in cell cycle control and is an important component of 
estrogen regulation of cell cycle progression. We have previously shown that high cyclin D 
expression is related to aggressive features of ER-positive but not ER-negative breast cancer. …",Claudia Lundgren,9
Cyclin E1 is a strong prognostic marker for death from lymph node negative breast cancer. A population-based case-control study,https://www.tandfonline.com/doi/abs/10.3109/0284186X.2014.965274,"C Lundgren, C Ahlin, L Holmberg, RM Amini… ","Acta …, 2015 ","Background. A large proportion of women with lymph node negative breast cancer treated 
with systemic adjuvant treatment do not benefit from such therapy since the patient is already 
cured by local treatment. Several studies have suggested that proliferation markers are …",Claudia Lundgren,9
[HTML][HTML] Whole-Body MRI Surveillance—Baseline Findings in the Swedish Multicentre Hereditary TP53-Related Cancer Syndrome Study (SWEP53),https://www.mdpi.com/1447198,"M Omran, E Tham, Y Brandberg, H Ahlström… ","Cancers, 2022 ","Simple Summary Individuals who are born with a disease-causing variant of the TP53 gene 
(hereditary TP53-related cancer syndrome, hTP53rc), also known as the Li–Fraumeni 
syndrome, have a very high (70–100%) lifetime risk of developing cancer and at younger ages. …",Claudia Lundgren,9
Abstract PS2-22: The sensitivity and specificity of routine breast cancer pathology based on breast core biopsies compared with pathology based on surgical …,https://cancerres.aacrjournals.org/content/81/4_Supplement/PS2-22.short,"C Lundgren, F Sjöberg, H Olofsson, H Lindman ",2021 ,"Background: Several studies have reported good or reasonable concordance of biomarker 
panel based on core needle biopsies (CNB) and the pathology based on the surgical specimen 
(SS). However, as neoadjuvant therapy (NAC) is becoming more common, the result from …",Claudia Lundgren,9
High Expression of Cyclin E Increases the Risk for Breast Cancer Death by 2-3 Fold in Node Negative Breast Cancer Patients.,https://cancerres.aacrjournals.org/content/69/24_Supplement/3033.short,"C Lundgren, M Holmqvist, L Holmberg, C Blomqvist… ",2009 ,"Background: A large proportion of women with lymph node negative breast cancer treated 
with chemotherapy do not benefit from such treatment. Several studies have suggested that 
proliferation markers can identify patients at increased risk for recurrence. However, current …",Claudia Lundgren,9
[HTML][HTML] Dolores Tucunduva:'A modernidade líquida',https://www.jornalrol.com.br/dolores-tucunduva-a-modernidade-liquida/,"C Lungaretti, F Ávila, AEBM de Arruda, MC Lundgren ",jornalrol.com.br,"A atualidade é conceituada por Zygmunt Bauman como “modernidade líquida”, pela 
incapacidade de manter a forma. As relações, instituições, quadros de referência, estilos de 
vida, crenças e convicções mudam antes que tenham tempo de se solidificar. Nesse contexto, as …",Claudia Lundgren,9
[HTML][HTML] Dolores Tucunduva:'A modernidade líquida',https://www.jornalrol.com.br/dolores-tucunduva-a-modernidade-liquida/,"C Lungaretti, F Ávila, AEBM de Arruda, MC Lundgren ",jornalrol.com.br,"A atualidade é conceituada por Zygmunt Bauman como “modernidade líquida”, pela 
incapacidade de manter a forma. As relações, instituições, quadros de referência, estilos de 
vida, crenças e convicções mudam antes que tenham tempo de se solidificar. Nesse contexto, as …",Claudia Lundgren,9
[PDF][PDF] Radiotherapy in desmoid tumors,https://link.springer.com/content/pdf/10.1007/s00066-016-1091-8.pdf,"K Santti, A Beule, L Tuomikoski, M Rönty… ","Strahlentherapie und …, 2017 ","Background Desmoid tumors (aggressive fibromatosis) are rare soft tissue tumors which 
frequently recur after surgery. Desmoid tumors arise from musculoaponeurotic tissue in the 
extremities, head and neck, abdominal wall, or intra-abdominally. Our aim was to examine the …",Claudia Lundgren,9
