hcp_name,num_articles,title,title_link,authors,publications,snippet
Karin Papworth,10,"Allergies, atopy, immune‐related factors and childhood rhabdomyosarcoma: A report from the children's oncology group",https://onlinelibrary.wiley.com/doi/abs/10.1002/ijc.28363,"PJ Lupo, R Zhou, SX Skapek… ","… journal of cancer, 2014 ","Rhabdomyosarcoma (RMS) is a highly malignant tumor of developing muscle that can occur 
anywhere in the body. Due to its rarity, relatively little is known about the epidemiology of 
RMS. Atopic disease is hypothesized to be protective against several malignancies; however, …"
Karin Papworth,10,Parathyroid hormone-related protein and serum calcium in patients with renal cell carcinoma,https://www.karger.com/Article/Abstract/86953,"K Papworth, K Grankvist, B Ljungberg, T Rasmuson ","Tumor Biology, 2005 ","Objective: To evaluate serum parathyroid hormone-related protein (PTHrP) in relation to 
serum calcium and clinical outcome of patients with renal cell carcinoma.Methods: Sera from 
243 patients with renal cell carcinoma were collected prior to therapy. Serum PTHrP was …"
Karin Papworth,10,Soluble carbonic anhydrase IX is not an independent prognostic factor in human renal cell carcinoma,https://ar.iiarjournals.org/content/30/7/2953.short,"K Papworth, J Sandlund, K Grankvist… ","Anticancer …, 2010 ","The aim of this study was to evaluate the prognostic information of soluble carbonic 
anhydrase (CA) IX expression in renal cell carcinoma (RCC). Patients and Methods: Serum 
CA IX was analysed in 361 patients. Tumour type, TNM stage, nuclear grade, and RCC-specific …"
Karin Papworth,20,Maternal and birth characteristics and childhood rhabdomyosarcoma: a report from the Children's Oncology Group,https://link.springer.com/article/10.1007/s10552-014-0390-6,"PJ Lupo, HE Danysh, SX Skapek, DS Hawkins… ","Cancer Causes & …, 2014 ","Purpose Previous assessments of childhood rhabdomyosarcoma have indicated maternal 
and birth characteristics may be associated with tumor development; however, much work 
remains to identify novel and confirm suspected risk factors. Our objective was to evaluate the …"
Karin Papworth,20,Expression of erythropoietin and its receptor in human renal cell carcinoma,https://www.karger.com/Article/Abstract/216844,"K Papworth, A Bergh, K Grankvist, B Ljungberg… ","Tumor Biology, 2009 ","Objective: To investigate the prognostic impact of erythropoietin (EPO) and EPO-receptor (EPO-R) 
expression in tumour as well as serum EPO in patients with renal cell carcinoma (RCC). 
Methods: Using immunohistochemistry, EPO and EPO-R were assessed in tissue …"
Karin Papworth,20,[HTML][HTML] Preoperative accelerated radiotherapy combined with chemotherapy in a defined cohort of patients with high risk soft tissue sarcoma: a Scandinavian …,https://clinicalsarcomaresearch.biomedcentral.com/articles/10.1186/s13569-020-00145-5,"KS Hall, ØS Bruland… ","Clinical …, 2020 ","We recently reported outcomes from a Scandinavian Sarcoma Group adjuvant study (SSG 
XX group A) conducted on localized and operable high risk soft tissue sarcoma (STS) of the 
extremities and trunk wall. SSG XX, group B, comprised of patients in a defined cohort with …"
Karin Papworth,20,Osteopontin but not parathyroid hormone-related protein predicts prognosis in human renal cell carcinoma,https://www.tandfonline.com/doi/abs/10.3109/0284186X.2012.693623,"K Papworth, A Bergh, K Grankvist, B Ljungberg… ","Acta …, 2013 ","Objective. To evaluate the relationship between osteopontin (OPN) in serum and plasma 
and parathyroid hormone-related protein (PTHrP) in serum, plasma and tumour tissue, and 
to assess the prognostic impact of OPN and PTHrP in human renal cell carcinoma (RCC). …"
Karin Papworth,20,[3H] GBR‐12935 Binding to Human Cerebral Cortex Is Not to Dopamine Uptake Sites,https://onlinelibrary.wiley.com/doi/abs/10.1046/j.1471-4159.1994.62010338.x,"P Allard, M Danielsson, K Papworth… ","Journal of …, 1994 ","The binding of the dopamine uptake inhibitor [ 3 H] GBR‐12935 to 16 regions of the human 
brain was investigated in competition experiments with increasing concentrations of GBR‐12909, 
mazindol, and dopamine. The methodology used included a relatively high tissue …"
Karin Papworth,20,"Soft tissue sarcoma clinical presentation, treatment, and survival in adolescents and young adults compared to older adults: A report from the Scandinavian Sarcoma …",https://cancerres.aacrjournals.org/content/78/13_Supplement/1197.short,"VM Arroyo, PJ Lupo, B Melin, E Styring, O Zaikova… ",2018 ,"Background: Five-year survival rates for those diagnosed with soft tissue sarcoma (STS) have 
improved significantly among children and older adults (OAs), but these same trends have 
not been observed for adolescents and young adults (AYAs). While these disparities could …"
Karin Papworth,20,"Perinatal and Familial Risk Factors for Soft-Tissue Sarcomas in Children, Adolescents, and Young Adults: A Population-Based Birth Cohort Study, Sweden, 1973 …",https://www.diva-portal.org/smash/record.jsf?pid=diva2:1161129,"P Lupo, R Luna-Gierke, B Tavelin… ","Pediatric Blood & …, 2017 ","Background/Objectives: Perinatal factors have been associated with soft-tissue sarcomas (STS) 
in case-control studies. However,(1) the specific contributions of factors including fetal growth 
remain unknown,(2) these factors have not been examined in large cohort studies, and …"
Karin Papworth,20,Family history of cancer and rhabdomyosarcoma in children: a report from the Children's Oncology Group,https://cancerres.aacrjournals.org/content/74/19_Supplement/1296.short,"PJ Lupo, HE Danysh, SE Plon, D Malkin, S Hettmer… ",2014 ,"Introduction: Rhabdomyosarcoma (RMS) is the most common soft tissue sarcoma in children. 
In the United States, about 350 children are diagnosed with RMS per year. The two major 
histologic subtypes of RMS are embryonal (ERMS; approximately 70% of cases) and alveolar …"
Karin Papworth,20,"[HTML][HTML] Prognostic factors in renal cell carcinoma: evaluation of erythropoietin and its receptor, carbonic anhydrase IX, parathyroid hormone-related protein and …",https://www.diva-portal.org/smash/record.jsf?pid=diva2:397861,K Papworth ,2011 ,"A prognostic factor is a marker or a feature that can be used to estimate the risk of recurrence 
of disease, metastatic spread and clinical outcome. Despite intensive search for more 
sophisticated markers in renal cell carcinoma (RCC), few have added prognostic information to …"
Karin Papworth,20,[HTML][HTML] Osteopontin and parathyroid hormone-related protein in human renal cell carcinoma,https://www.diva-portal.org/smash/record.jsf?pid=diva2:397040,"K Papworth, A Bergh, K Grankvist, B Ljungberg… ",2011 ,"A prognostic factor is a marker or a feature that can be used to estimate the risk of recurrence 
of disease, metastatic spread and clinical outcome. Despite intensive search for more 
sophisticated markers in renal cell carcinoma (RCC), few have added prognostic information to …"
Karin Papworth,30,Abstract# 4496: Expression of erythropoietin and its receptor in human renal cell carcinoma,https://cancerres.aacrjournals.org/content/69/9_Supplement/4496.short,"K Papworth, A Bergh, K Grankvist, B Ljungberg… ",2009 ,"Introduction: Erythropoietin (EPO) is mainly produced in the kidneys and is regulated by 
hypoxia inducible factor. It has also been shown that EPO can be produced by tumour cells in 
an autocrine fashion. In this study we investigated survival of patients with renal cell carcinoma …"
Karin Papworth,30,Parathyroid hormone-related protein and serum calcium in patients with renal cell carciinoma,https://cancerres.aacrjournals.org/content/65/9_Supplement/504.1.short,"K Papworth, K Grankvist, B Ljungberg, T Rasmuson ",2005 ,"2149 Background: Hypercalcaemia is frequent in patients with advanced malignant disease 
and is most often caused by tumourous production of parathyroid hormone-related protein (PTHrP). 
This protein is homologous to the parathyroid hormone and is bound to the common …"
Karin Papworth,30,[PDF][PDF] Bedömning och hantering av biverkningar i samband med immunterapi vid cancer,https://www.cancercentrum.se/globalassets/vara-uppdrag/kunskapsstyrning/cancerlakemedel/norr/biverkningshantering-immunterapi.pdf,"I Ljuslinder, M Johansson, C Thellenberg, K Papworth… ",cancercentrum.se,"Med modern immunterapi menar man huvudsakligen behandling som stimulerar T-cellssvaret 
mot cancerceller. Antikropparna blockerar olika inhibitoriska receptorer eller dess ligander 
vilket leder till ökad aktivering av T-cellerna, vilket i sin tur ökar sannolikheten för ett …"
Karin Papworth,30,Parathyroid hormone‐related protein is an independent prognostic factor for renal cell carcinoma,https://acsjournals.onlinelibrary.wiley.com/doi/abs/10.1002/(SICI)1097-0142(19990915)86:6%3C1028::AID-CNCR19%3E3.0.CO;2-G,"M Iwamura, W Wu, M Muramoto, M Ohori… ","… Journal of the …, 1999 ","BACKGROUND Parathyroid hormone‐related protein (PTHrP) has been shown to be the 
principal cause of humoral hypercalcemia associated with renal cell carcinoma (RCC). Recent 
studies have demonstrated that the amino‐terminal region of PTHrP has growth factor‐like …"
Karin Papworth,30,"The continuing increase in the incidence of primary central nervous system non‐Hodgkin lymphoma: a surveillance, epidemiology, and end results analysis",https://acsjournals.onlinelibrary.wiley.com/doi/abs/10.1002/cncr.10851,"JE Olson, CA Janney, RD Rao, JR Cerhan, PJ Kurtin… ","Cancer, 2002 ","BACKGROUND Primary central nervous system lymphoma (PCNSL) is an extranodal form of 
non‐Hodgkin lymphoma arising in the craniospinal axis. The incidence of PCNSL appears 
to be increasing. METHODS PCNSL incidence data from 1973–1997 were obtained from …"
Karin Papworth,30,"Trends in childhood rhabdomyosarcoma incidence and survival in the United States, 1975‐2005",https://acsjournals.onlinelibrary.wiley.com/doi/abs/10.1002/cncr.24465,"S Ognjanovic, AM Linabery… ","… Journal of the …, 2009 ","BACKGROUND: Rhabdomyosarcoma (RMS) is the most common soft tissue sarcoma in 
children and adolescents aged <20 years; its etiology remains largely unknown. It is believed 
that embryonal (ERMS) and alveolar rhabdomyosarcoma (ARMS), the most common subtypes…"
Karin Papworth,30,A systematic meta‐analysis of randomized controlled trials of adjuvant chemotherapy for localized resectable soft‐tissue sarcoma,https://acsjournals.onlinelibrary.wiley.com/doi/abs/10.1002/cncr.23592,"N Pervaiz, N Colterjohn, F Farrokhyar… ","… Journal of the …, 2008 ","BACKGROUND. The use of adjuvant chemotherapy to treat adults with localized resectable 
soft‐tissue sarcoma remains controversial. The objective of this systematic review was to 
update the 1997 meta‐analysis of randomized controlled trials (RCTs) to reassess the efficacy …"
Karin Papworth,30,Primary central nervous system lymphomas: incidence and survival in the Southern and Eastern Netherlands,https://acsjournals.onlinelibrary.wiley.com/doi/abs/10.1002/cncr.10357,"GAC van der Sanden, LJ Schouten, JAAM van Dijck… ","Cancer, 2002 ","BACKGROUND An excessive increase in the incidence of primary central nervous system 
lymphoma (PCNSL) has been reported since the mid‐1980s in the US and UK Clinical studies 
have shown that radiotherapy and chemotherapy may prolong survival. In the current study, …"
Karin Papworth,30,Increasing incidence and continued dismal outcome of primary central nervous system lymphoma in Norway 1989–2003: time trends in a 15‐year national survey,https://acsjournals.onlinelibrary.wiley.com/doi/abs/10.1002/cncr.22989,"IS Haldorsen, BK Krossnes, JH Aarseth, D Scheie… ","Cancer, 2007 ","BACKGROUND. The incidence of primary central nervous system lymphoma (PCNSL) 
appears to be increasing in some countries, whereas it is stable in others. Many reports the last 
decades have suggested that there have been improvements in the treatment of PCNSL. The …"
Karin Papworth,30,"A prognostic model for soft tissue sarcoma of the extremities and trunk wall based on size, vascular invasion, necrosis, and growth pattern",https://acsjournals.onlinelibrary.wiley.com/doi/abs/10.1002/cncr.25621,"A Carneiro, PO Bendahl, J Engellau, HA Domanski… ","Cancer, 2011 ","BACKGROUND: In soft tissue sarcoma, better distinction of high‐risk and low‐risk patients is 
needed to individualize treatment and improve survival. Prognostic systems used in clinical 
practice identify high‐risk patients based on various factors, including age, tumor size and …"
Max Levin,10,Separation of human adipocytes by size: hypertrophic fat cells display distinct gene expression,https://faseb.onlinelibrary.wiley.com/doi/abs/10.1096/fj.05-5678fje,"M Jernås, J Palming, K Sjöholm, E Jennische… ","The FASEB …, 2006 ","Enlarged adipocytes are associated with insulin resistance and are an independent predictor 
of type 2 diabetes. To understand the molecular link between these diseases and adipocyte 
hypertrophy, we developed a technique to separate human adipocytes from an adipose …"
Max Levin,10,Metabolic effects of  Lactobacillus reuteri DSM 17938 in people with type 2 diabetes: A randomized controlled trial,https://dom-pubs.onlinelibrary.wiley.com/doi/abs/10.1111/dom.12861,"R Mobini, V Tremaroli, M Ståhlman… ","Diabetes, Obesity …, 2017 ","Aims To investigate the metabolic effects of 12‐week oral supplementation with L actobacillus 
reuteri DSM 17938 in patients with type 2 diabetes on insulin therapy. Materials and methods 
In a double‐blind trial, we randomized 46 people with type 2 diabetes to placebo or a low …"
Max Levin,10,[HTML][HTML] The PEMDAC phase 2 study of pembrolizumab and entinostat in patients with metastatic uveal melanoma,https://www.nature.com/articles/s41467-021-25332-w,"L Ny, H Jespersen, J Karlsson, S Alsén, S Filges… ","Nature …, 2021 ","Preclinical studies have suggested that epigenetic therapy could enhance immunogenicity 
of cancer cells. We report the results of the PEMDAC phase 2 clinical trial (n= 29; 
NCT02697630) where the HDAC inhibitor entinostat was combined with the PD-1 inhibitor …"
Max Levin,10,"Kidney hypoxia, attributable to increased oxygen consumption, induces nephropathy independently of hyperglycemia and oxidative stress",https://www.ahajournals.org/doi/abs/10.1161/hypertensionaha.113.01425,"M Friederich-Persson, E Thörn, P Hansell… ","…, 2013 ","Diabetic nephropathy is strongly associated with both increased oxidative stress and kidney 
tissue hypoxia. The increased oxidative stress causes increased kidney oxygen consumption 
resulting in kidney tissue hypoxia. To date, it has been difficult to determine the role of …"
Max Levin,10,[HTML][HTML] The role of hypoxia in atherosclerosis,https://journals.lww.com/co-lipidology/fulltext/2009/10000/The_role_of_hypoxia_in_atherosclerosis.9.aspx,"LM Hultén, M Levin ","Current opinion in lipidology, 2009 ","Recent studies indicate that hypoxia may play a key role in the progression to advanced lesions 
by promoting lipid accumulation, increased inflammation, ATP depletion, and angiogenesis. 
Further understanding of the effects of hypoxia in atherosclerotic lesions could indicate …"
Max Levin,10,[HTML][HTML] ATP depletion in macrophages in the core of advanced rabbit atherosclerotic plaques in vivo,https://www.sciencedirect.com/science/article/pii/S0021915005007604,"O Leppänen, T Björnheden, M Evaldsson, J Borén… ","Atherosclerosis, 2006 ","The cores of rabbit plaques in vivo are hypoxic, suggesting that ATP depletion due to an 
insufficient supply of oxygen and nutrients could contribute to macrophage death in atherosclerotic 
plaques. During hypoxia, however, macrophages maintain ATP levels by anaerobic …"
Max Levin,10,Intimal hyperplasia recurs after removal of PDGF-AB and-BB inhibition in the rat carotid artery injury model,https://www.ahajournals.org/doi/abs/10.1161/01.ATV.20.11.e89,"O Leppänen, N Janjic, MA Carlsson… ","… , and vascular biology, 2000 ","Several antagonists specific for platelet-derived growth factor (PDGF) or its receptors have 
recently been developed and shown to inhibit intimal hyperplasia formation in various animal 
models, but data investigating the durability of this intervention is limited. The present study …"
Max Levin,10,Computerized determination of adipocyte size,https://onlinelibrary.wiley.com/doi/abs/10.1038/oby.2004.13,"T Björnheden, B Jakubowicz, M Levin, B Odén… ","Obesity …, 2004 ","Objective: Fat cell size is a fundamental parameter in the study of adipose tissue metabolism, 
because it markedly influences the cellular rates of metabolism. Previous techniques for the 
sizing of adipocytes are often complicated or time‐consuming. The aim of this study was to …"
Max Levin,10,[HTML][HTML] Meta-analysis of the gut microbiota in predicting response to cancer immunotherapy in metastatic melanoma,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc7714408/,"A Limeta, B Ji, M Levin, F Gatto, J Nielsen ","JCI insight, 2020 ","BACKGROUND Identifying factors conferring responses to therapy in cancer is critical to 
select the best treatment for patients. For immune checkpoint inhibition (ICI) therapy, mounting 
evidence suggests that the gut microbiome can determine patient treatment outcomes. …"
Max Levin,10,Adjuvant pembrolizumab versus placebo in resected stage III melanoma (EORTC 1325-MG/KEYNOTE-054): distant metastasis-free survival results from a double …,https://www.sciencedirect.com/science/article/pii/S1470204521000656,"AMM Eggermont, CU Blank, M Mandalà, GV Long… ","The Lancet …, 2021 ","Background The European Organisation for Research and Treatment of Cancer (EORTC) 
1325/KEYNOTE-054 trial assessed pembrolizumab versus placebo in patients with resected 
high-risk stage III melanoma. At 15-month median follow-up, pembrolizumab improved …"
Max Levin,20,[HTML][HTML] Increased expression of the very low-density lipoprotein receptor mediates lipid accumulation in clear-cell renal cell carcinoma,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0048694,"JP Sundelin, M Ståhlman, A Lundqvist, M Levin… ","PloS one, 2012 ","Clear-cell renal cell carcinoma (RCC) is, in most cases, caused by loss of function of the 
tumor suppressor gene von Hippel–Lindau, resulting in constitutive activation of hypoxia-inducible 
factor (HIF)-1α and expression of hypoxia-induced genes in normoxic conditions. Clear-…"
Max Levin,20,Narcolepsy (Gelineau's syndrome) and other varieties of morbid somnolence,https://jamanetwork.com/journals/archneurpsyc/article-abstract/644398,M Levin ,"Archives of Neurology & Psychiatry, 1929 ","CONTENTS Classification of the Reported Cases of Morbid Somnolence Reported Cases of 
Gélineau's Syndrome Previous Compilations of Cases Author's List of Typical Cases Found 
in the Literature Observations in Gélineau's Syndrome Incidence as Regards Age at Onset …"
Max Levin,20,Targeting filamin A reduces macrophage activity and atherosclerosis,https://www.ahajournals.org/doi/abs/10.1161/CIRCULATIONAHA.119.039697,"S Bandaru, C Ala, R Salimi, MK Akula, M Ekstrand… ","Circulation, 2019 ","Background: The actin-binding protein FLNA (filamin A) regulates signal transduction important 
for cell locomotion, but the role of macrophage-specific FLNA during atherogenesis has not 
been explored. Methods: We analyzed FLNA expression in human carotid atherosclerotic …"
Max Levin,20,Extracellular superoxide dismutase accelerates endothelial recovery and inhibits in-stent restenosis in stented atherosclerotic Watanabe heritable hyperlipidemic …,https://www.jacc.org/doi/abs/10.1016/j.jacc.2007.08.038,"JH Bräsen, O Leppänen, M Inkala, T Heikura… ","Journal of the American …, 2007 ","Objectives : This study examined whether local gene therapy with extracellular superoxide 
dismutase (EC-SOD) could inhibit in-stent restenosis in atherosclerotic Watanabe heritable 
hyperlipidemic rabbits. Background : Stenting causes an acute increase in superoxide anion …"
Max Levin,20,Glucosylceramide synthase deficiency in the heart compromises β1-adrenergic receptor trafficking,https://academic.oup.com/eurheartj/article-abstract/42/43/4481/6327090,"L Andersson, M Cinato, I Mardani… ","European heart …, 2021 ","Aims Cardiac injury and remodelling are associated with the rearrangement of cardiac lipids. 
Glycosphingolipids are membrane lipids that are important for cellular structure and function, 
and cardiac dysfunction is a characteristic of rare monogenic diseases with defects in …"
Max Levin,20,Intussusceptive Angiogenesis in Human Metastatic Malignant Melanoma,https://www.sciencedirect.com/science/article/pii/S0002944021003461,"A Pandita, M Ekstrand, S Bjursten, Z Zhao… ","The American Journal of …, 2021 ","Angiogenesis supplies oxygen and nutrients to growing tumors. Inhibiting angiogenesis 
may stop tumor growth, but vascular endothelial growth factor inhibitors have limited effect in 
most tumors. This limited effect may be explained by an additional, less vascular endothelial …"
Max Levin,20,[HTML][HTML] Efficacy of novel immunotherapy regimens in patients with metastatic melanoma with germline CDKN2A mutations,https://jmg.bmj.com/content/57/5/316.abstract,"H Helgadottir, P Ghiorzo, R Van Doorn… ","Journal of medical …, 2020 ","Background Inherited CDKN2A mutation is a strong risk factor for cutaneous melanoma. 
Moreover, carriers have been found to have poor melanoma-specific survival. In this study, 
responses to novel immunotherapy agents in CDKN2A mutation carriers with metastatic …"
Max Levin,20,Adjuvant pembrolizumab versus placebo in resected stage III melanoma (EORTC 1325-MG/KEYNOTE-054): health-related quality-of-life results from a double-blind …,https://www.sciencedirect.com/science/article/pii/S1470204521000814,"A Bottomley, C Coens, J Mierzynska, CU Blank… ","The Lancet …, 2021 ","Background The European Organisation for Research and Treatment of Cancer (EORTC) 
1325-MG/KEYNOTE-054 trial in patients with resected, high-risk stage III melanoma demonstrated 
improved recurrence-free survival with adjuvant pembrolizumab compared with placebo …"
Max Levin,20,Real-world data on PD-1 inhibitor therapy in metastatic melanoma,https://www.tandfonline.com/doi/abs/10.1080/0284186X.2019.1620966,"A Arheden, J Skalenius, S Bjursten, U Stierner… ","Acta …, 2019 ","Introduction: Phase III studies of PD-1 inhibitors have demonstrated remarkable improvements 
in the survival of patients with metastatic melanoma (MM). If these results are generalizable 
to an unselected patient population treated in clinical routine is unknown. This study aimed …"
Max Levin,20,[HTML][HTML] Concomitant use of pembrolizumab and entinostat in adult patients with metastatic uveal melanoma (PEMDAC study): Protocol for a multicenter phase II open …,https://bmccancer.biomedcentral.com/articles/10.1186/s12885-019-5623-3,"H Jespersen, RO Bagge, G Ullenhag… ","BMC …, 2019 ","While recent years have seen a revolution in the treatment of metastatic cutaneous melanoma, 
no treatment has yet been able to demonstrate any prolonged survival in metastatic uveal 
melanoma. Thus, metastatic uveal melanoma remains a disease with an urgent unmet …"
Max Levin,30,[HTML][HTML] Arachidonate 15-lipoxygenase type B knockdown leads to reduced lipid accumulation and inflammation in atherosclerosis,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0043142,"LU Magnusson, A Lundqvist, MN Karlsson, K Skålen… ",2012 ,"Inflammation in the vascular wall is important for development of atherosclerosis. We have 
shown previously that arachidonate 15-lipoxygenase type B (ALOX15B) is more highly 
expressed in human atherosclerotic lesions than in healthy arteries. This enzyme oxidizes fatty …"
Max Levin,30,Checkpoint inhibitor-induced sarcoid reaction mimicking bone metastases,https://www.thelancet.com/article/S1470-2045(18)30252-3/abstract,"H Jespersen, S Bjursten, L Ny, M Levin ","The Lancet Oncology, 2018 ","causing autoimmune reactions. One example is sarcoid reactions that resemble sarcoidosis, 
a T cell-driven, multi-organ, granulomatous inflammatory disease. Sarcoid reactions might 
mimic cancer progression and can, as shown in this case, include skeletal lesions (which are …"
Max Levin,30,[HTML][HTML] Plin2-deficiency reduces lipophagy and results in increased lipid accumulation in the heart,https://www.nature.com/articles/s41598-019-43335-y,"I Mardani, KT Dalen, C Drevinge, A Miljanovic… ","Scientific reports, 2019 ","Myocardial dysfunction is commonly associated with accumulation of cardiac lipid droplets (LDs). 
Perilipin 2 (Plin2) is a LD protein that is involved in LD formation, stability and trafficking 
events within the cell. Even though Plin2 is highly expressed in the heart, little is known …"
Max Levin,30,[HTML][HTML] Perilipin 5 is protective in the ischemic heart,https://www.sciencedirect.com/science/article/pii/S0167527316310427,"C Drevinge, KT Dalen, MN Mannila, MS Täng… ","International journal of …, 2016 ","Background Myocardial ischemia is associated with alterations in cardiac metabolism, resulting 
in decreased fatty acid oxidation and increased lipid accumulation. Here we investigate 
how myocardial lipid content and dynamics affect the function of the ischemic heart, and …"
Max Levin,30,[HTML][HTML] Imaging of Intracellular and Extracellular ROS Levels in Atherosclerotic Mouse Aortas Ex Vivo: Effects of Lipid Lowering by Diet or Atorvastatin,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0130898,"M Ekstrand, M Gustafsson Trajkovska… ","PLoS …, 2015 ","Objective The first objective was to investigate if intracellular and extracellular levels of 
reactive oxygen species (ROS) within the mouse aorta increase before or after diet-induced 
lesion formation. The second objective was to investigate if intracellular and extracellular ROS …"
Max Levin,30,"Postnatal constriction, ATP depletion, and cell death in the mature and immature ductus arteriosus",https://journals.physiology.org/doi/abs/10.1152/ajpregu.00629.2005,"M Levin, D McCurnin, SR Seidner… ","American Journal …, 2006 ","After birth, constriction of the full-term ductus arteriosus induces oxygen, glucose and ATP 
depletion, cell death, and anatomic remodeling of the ductus wall. The immature ductus 
frequently fails to develop the same degree of constriction or anatomic remodeling after birth. In …"
Max Levin,30,Adenosine concentration in the porcine coronary artery wall and A2A receptor involvement in hypoxia‐induced vasodilatation,https://physoc.onlinelibrary.wiley.com/doi/abs/10.1113/jphysiol.2005.100115,"O Frøbert, G Haink, U Simonsen… ","The Journal of …, 2006 ","We tested whether hypoxia‐induced coronary artery dilatation could be mediated by an 
increase in adenosine concentration within the coronary artery wall or by an increase in 
adenosine sensitivity. Porcine left anterior descendent coronary arteries, precontracted with …"
Max Levin,30,"The Pathogenesis of Narcolepsy, with a Consideration of Sleep-Paralysis and Localized Sleep",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1038858/,M Levin ,"Journal of Neurology and Psychopathology, 1933 ","Or'iginal lapers Page 1 THE JOURNAL OF NEUROLOGUG 2519 AND 
PSYCHOPATHOLOGY LIBRARY CORN ELL UNI VEF, -, Vol. XIV. JULY, 1933 No. 
5WEDICAL COLL(- _ _ ~NEW YORK Cl Or'iginal lapers THE PATHOGENESIS OF …"
Max Levin,30,Implementing the Affordable Care Act: choosing an essential health benefits benchmark plan.,https://europepmc.org/article/med/23547335,"S Corlette, KW Lucia, M Levin ","Issue brief (Commonwealth Fund), 2013 ","To improve the adequacy of private health insurance, the Affordable Care Act requires 
insurers to cover a minimum set of medical benefits, known as"" essential health benefits."" In 
implementing this requirement, states were asked to select a"" benchmark plan"" to serve as a …"
