hcp_name,num_articles,title,title_link,authors,publications,snippet
Anna Lind,10,Spherical silica agglomerates possessing hierarchical porosity prepared by spray drying of MCM-41 and MCM-48 nanospheres,https://www.sciencedirect.com/science/article/pii/S1387181103005912,"A Lind, CF von Hohenesche, JH Smått… ","Microporous and …, 2003 ","Hierarchically ordered porous materials possessing both meso- and macropores can be 
obtained by agglomeration of spherical primary particles of mesoporous MCM-41 and MCM-48 
materials using the spray drying technique. A highly interconnected bimodal pore network is …"
Anna Lind,20,Factors Determining microporous material stability in water: the curious case of SAPO-37,https://pubs.acs.org/doi/abs/10.1021/acs.chemmater.9b04510,"GN Kalantzopoulos, F Lundvall, K Thorshaug… ","Chemistry of …, 2020 ","Silicoaluminophosphates (SAPOs) are a special class of zeolites that, due to their acidic and 
shape-selective properties, play a major role in ion exchange and separation processes and 
in crude oil cracking. SAPO-37 has the faujasite (FAU) topology same as zeolites X and Y, …"
Anna Lind,20,[HTML][HTML] Artificial intelligence for the classification of fractures around the knee in adults according to the 2018 AO/OTA classification system,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0248809,"A Lind, E Akbarian, S Olsson, H Nåsell, O Sköldenberg… ","PloS one, 2021 ","Background Fractures around the knee joint are inherently complex in terms of treatment; 
complication rates are high, and they are difficult to diagnose on a plain radiograph. An 
automated way of classifying radiographic images could improve diagnostic accuracy and would …"
Anna Lind,20,Nanoporous intergrowths: how crystal growth dictates phase composition and hierarchical structure in the CHA/AEI system,https://pubs.acs.org/doi/abs/10.1021/cm504284x,"RL Smith, WA Sławiński, A Lind, DS Wragg… ","Chemistry of …, 2015 ","Some of the most important nanoporous materials that are used for industrial applications are 
formed as intergrowths between structurally related phases. Further, the specific properties 
and functions are often strongly related to the nature of these intergrowths. By their nature …"
Anna Lind,20,[HTML][HTML] Ovarian morphology assessed by magnetic resonance imaging in women with and without polycystic ovary syndrome and associations with antimüllerian …,https://www.sciencedirect.com/science/article/pii/S0015028214001757,"H Leonhardt, M Hellström, B Gull, AK Lind, L Nilsson… ","Fertility and sterility, 2014 ","Objective To characterize ovarian morphology and perfusion by magnetic resonance imaging 
(MRI) in women with and without polycystic ovary syndrome (PCOS) and to investigate 
associations with antimüllerian hormone (AMH), free T, and glucose disposal rate (GDR). …"
Anna Lind,20,Evidence for vesicle formation during the synthesis of catanionic templated mesoscopically ordered silica as studied by cryo-TEM,https://pubs.acs.org/doi/abs/10.1021/ja0289301,"S Pevzner, O Regev, A Lind… ","Journal of the American …, 2003 ","The formation of vesicles during the synthesis of mesostructured surfactant−silicate materials 
has been evidenced for the first time by applying in situ Cryo-TEM. A mixture of anionic and 
cationic surfactants was used to fine-tune the packing parameter of the supramolecular …"
Anna Lind,20,In Situ Flow MAS NMR Spectroscopy and Synchrotron PDF Analyses of the Local Response of the Brønsted Acidic Site in SAPO‐34 during Hydration at Elevated …,https://chemistry-europe.onlinelibrary.wiley.com/doi/abs/10.1002/cphc.201700973,"GN Kalantzopoulos, F Lundvall, S Checchia… ","…, 2018 ","In situ flow magic‐angle spinning nuclear magnetic resonance (MAS NMR) spectroscopy 
and synchrotron‐based pair distribution function (PDF) analyses were applied to study 
water's interactions with the Brønsted acidic site and the surrounding framework in the SAPO‐34 …"
Anna Lind,20,[HTML][HTML] Fabrication process parameters significantly affect the perovskite oxygen carriers materials (OCM) performance in chemical looping with oxygen uncoupling …,https://link.springer.com/article/10.1007/s10973-019-08860-y,"Y Larring, M Pishahang, J Tolchard, AM Lind… ","Journal of Thermal …, 2020 ","The CLOU performance of the CaTi x Mn 0.9−x Mg 0.1 O 3 (CMTM) perovskite-type system was 
investigated, comparing materials produced at laboratory scale with those made at industrial 
ton scale. The CLOU and conversion performances were studied by a micropacked bed …"
Anna Lind,20,"[HTML][HTML] Monocyte chemotactic protein-1 (MCP-1), its receptor, and macrophages in the perifollicular stroma during the human ovulatory process",https://www.sciencedirect.com/science/article/pii/S0015028207015294,"P Dahm-Kähler, M Ghahremani, AK Lind, K Sundfeldt… ","Fertility and sterility, 2009 ","Objective To evaluate the expression and localization of the macrophage-specific chemokine 
monocyte chemotactic protein-1 (MCP-1), CC chemokine receptor 2 (CCR2), and macrophages 
(CD68) in the perifollicular stroma of different phases of the human ovulatory process …"
Anna Lind,20,Serum anti‐Müllerian hormone and ovarian morphology assessed by magnetic resonance imaging in response to acupuncture and exercise in women with polycystic …,https://obgyn.onlinelibrary.wiley.com/doi/abs/10.1111/aogs.12571,"H Leonhardt, M Hellström, B Gull… ","Acta obstetricia et …, 2015 ","Objective To investigate whether electro‐acupuncture or physical exercise influence serum 
anti‐Müllerian hormone ( AMH ), antral follicle count ( AFC ) or ovarian volume in women 
with polycystic ovary syndrome ( PCOS ). Design Secondary analyses of a prospective, …"
Anna Lind,20,Monocyte chemotactic protein-1 in the follicle of the menstrual and IVF cycle,https://academic.oup.com/molehr/article-abstract/12/1/1/1046971,"P Dahm-Kähler, E Runesson, AK Lind… ","Molecular human …, 2006 ","Ovulation constitutes an inflammatory-like process, with macrophages migrating into the 
follicle. This study evaluates the production of two macrophage-specific chemokines, monocyte 
chemotactic protein-1 (MCP-1) and macrophage inflammatory protein-1α (MIP-1α), in the …"
Anna Lind,30,Sociala rättigheter i förändring: En konstitutionellrättslig studie,https://www.diva-portal.org/smash/record.jsf?pid=diva2:273252,AS Lind ,2009 ,"This dissertation examines the status and role of fundamental social rights in a Swedish 
context. The point of departure is Chapter 1, Article 2, para. 2 in the Swedish Instrument of 
Government, where important social rights are articulated as fundamental goals for society: the …"
Anna Lind,30,"Structural changes in SAPO-34 due to hydrothermal treatment. A NMR, XRD, and DRIFTS study",https://www.sciencedirect.com/science/article/pii/S1387181116000342,"B Arstad, A Lind, JH Cavka, K Thorshaug… ","Microporous and …, 2016 ","When SAPO-34 is used as an industrial MTO catalyst, structural transformations leading to 
permanent deactivation are inevitable. The performance loss is linked principally to a 
redistribution of Si in the material, leading to the formation of Si-islands/aggregates with a …"
Anna Lind,30,Controlled Solubilization of Toluene by Silicate− Catanionic Surfactant Mesophases as Studied by in Situ and ex Situ XRD,https://pubs.acs.org/doi/abs/10.1021/la011240a,"A Lind, J Andersson, S Karlsson, P Ågren, P Bussian… ","Langmuir, 2002 ","Mesoscopically ordered silicate−surfactant composite materials of the M41S type synthesized 
in the presence of a swollen agent have been characterized by in situ and ex situ X-ray 
diffraction analysis. The key feature of the room-temperature synthesis is the use of a mixture of …"
Anna Lind,30,Surface tension of surfactant solutions,https://pubs.acs.org/doi/abs/10.1021/jp0224867,"K Lunkenheimer, A Lind, M Jost ","The Journal of Physical …, 2003 ","The true surface tension value of a solvent or a solution, being an intensive thermodynamic 
quantity, should not depend on extensive parameters such as the diameter of a container or 
the filling height of the liquid. However, here we describe how a so far unknown phenomenon…"
Anna Lind,30,[HTML][HTML] ERIC: a new governance tool for biobanking,https://www.nature.com/articles/ejhg20146,"J Reichel, AS Lind, MG Hansson… ","European Journal of …, 2014 ","In 2009, the EU introduced a new governance tool for research, the European Research 
Infrastructure Consortium, commonly referred to as ERIC. On 22nd November 2013, an ERIC 
within biobanking research was established, the BBMRI-ERIC, with its seat in Graz, Austria. …"
Anna Lind,30,"MR spectroscopy using static higher order shimming with dynamic linear terms (HOS‐DLT) for improved water suppression, interleaved MRS‐fMRI, and navigator …",https://onlinelibrary.wiley.com/doi/abs/10.1002/mrm.28202,"VO Boer, M Andersen, A Lind, NG Lee… ","Magnetic resonance …, 2020 ","Purpose To interleave global and local higher order shimming for single voxel MRS. Single 
voxel MR spectroscopy requires optimization of the B 0 field homogeneity in the region of the 
voxel to obtain a narrow linewidth and provide high data quality. However, the optimization …"
Anna Lind,30,Struggle and development: Approaching gender bias in practical international development work,https://www.diva-portal.org/smash/record.jsf?pid=diva2:135039,AM Lind ,2007 ,"Like all social policies, international development policies are gendered. Within the field of 
international development, in discourse as well as in praxis, gender equality and women’s 
empowerment are increasingly recognised as fundamental to all other aspects of international …"
Anna Lind,30,Privacy threat modeling for emerging BiobankClouds,https://www.sciencedirect.com/science/article/pii/S1877050914010382,"A Gholami, AS Lind, J Reichel, JE Litton… ","Procedia Computer …, 2014 ","There is an increased amount of data produced by next generation sequencing (NGS) 
machines which demand scalable storage and analysis of genomic data. In order to cope with 
this huge amount of information, many biobanks are interested in cloud computing capabilities …"
Anna Lind,30,Supported nanostructured Ir and IrRu electrocatalysts for oxygen evolution in PEM electrolysers,https://iopscience.iop.org/article/10.1149/1.3654225/meta,"MS Thomassen, T Mokkelbost, E Sheridan… ","ECS …, 2011 ","With a modified polyol method, Ir and IrRu was deposited on Sb-doped SnO2 nanoparticles 
functioning as a support material for the anode catalysts for poylmer electrolyte water 
electrolysers. Nanostructured iridium particles (2-3 nm) were deposited onto the ATO particles, …"
Anna Lind,30,"Pore structural characteristics, size exclusion properties and column performance of two mesoporous amorphous silicas and their pseudomorphically transformed …",https://analyticalsciencejournals.onlinelibrary.wiley.com/doi/abs/10.1002/jssc.200700227,"Z Bayram‐Hahn, BA Grimes, AM Lind… ","Journal of separation …, 2007 ","Highly ordered mesoporous silicas such as, mobile composition of matter, MCM‐41, MCM‐48, 
and the SBA‐types of materials have helped to a large extent to understand the formation 
mechanisms of the pore structure of adsorbents and to improve the methods of pore …"
Kenneth Villman,10,Effect of adjuvant trastuzumab for a duration of 9 weeks vs 1 year with concomitant chemotherapy for early human epidermal growth factor receptor 2–positive breast …,https://jamanetwork.com/journals/jamaoncology/article-abstract/2682589,"H Joensuu, J Fraser, H Wildiers, R Huovinen… ","JAMA …, 2018 ","Importance Trastuzumab plus chemotherapy is the standard adjuvant treatment for patients 
with human epidermal growth factor receptor 2 (HER2)-positive early breast cancer. While 
the standard duration of trastuzumab treatment is 12 months, the benefits and harms of …"
Kenneth Villman,10,"[PDF][PDF] Adjuvant capecitabine, docetaxel, cyclophosphamide, and epirubicin for early breast cancer: final analysis of the randomized FinXX trial",https://www.academia.edu/download/51792387/Adjuvant_Capecitabine_Docetaxel_Cyclopho20170214-31350-16w4l5k.pdf,"H Joensuu, PL Kellokumpu-Lehtinen, R Huovinen… ","J Clin Oncol, 2012 ","… Heikki Joensuu, Pirkko-Liisa Kellokumpu-Lehtinen, Riikka Huovinen, Arja Jukkola-Vuorinen, 
Minna Tanner, Riitta Kokko, Johan Ahlgren, Päivi Auvinen, Outi Paija, Leena Helle, 
Kenneth Villman, Paul Nyandoto, Greger Nilsson, Marjo Pajunen, Raija Asola, Paula …"
Kenneth Villman,10,Expression of Ephb2 and Ephb4 in breast carcinoma,https://link.springer.com/article/10.1007/BF02893405,"Q Wu, Z Suo, B Risberg, MG Karlsson… ","Pathology & Oncology …, 2004 ","Eph receptor tyrosine kinases and their cell-surfacebound ligands, the ephrins, play key roles 
in diverse biological processes. Eph receptors comprise the largest family of receptor tyrosine 
kinases consisting of eight EphA receptors (with five corresponding ephrinA ligands) and …"
Kenneth Villman,10,"[HTML][HTML] Adjuvant capecitabine in combination with docetaxel and cyclophosphamide plus epirubicin for breast cancer: an open-label, randomised controlled trial",https://www.sciencedirect.com/science/article/pii/S1470204509703079,"H Joensuu, PL Kellokumpu-Lehtinen, R Huovinen… ","The lancet oncology, 2009 ","Background Standard adjuvant chemotherapy regimens for patients with moderate-to-high-risk 
early breast cancer typically contain a taxane, an anthracycline, and cyclophosphamide. We 
aimed to investigate whether integration of capecitabine into such a regimen enhances …"
Kenneth Villman,10,"Adjuvant capecitabine in combination with docetaxel, epirubicin, and cyclophosphamide for early breast cancer: the randomized clinical FinXX trial",https://jamanetwork.com/journals/jamaoncology/article-abstract/2606438,"H Joensuu, PL Kellokumpu-Lehtinen… ","JAMA …, 2017 ","Importance Capecitabine is not considered a standard agent in the adjuvant treatment of 
early breast cancer. The results of this study suggest that addition of adjuvant capecitabine 
to a regimen that contains docetaxel, epirubicin, and cyclophosphamide improves survival …"
Kenneth Villman,10,[HTML][HTML] Urogenital disorders in women with adjuvant endocrine therapy after early breast cancer,https://www.sciencedirect.com/science/article/pii/S0002937810010380,"J Baumgart, K Nilsson, A Stavreus-Evers, K Kask… ","American journal of …, 2011 ","Objective To investigate the prevalence of urogenital symptoms and vaginal atrophy in 
postmenopausal breast cancer patients on adjuvant endocrine therapy. Study Design A 
population-based, cross-sectional study on postmenopausal breast cancer patients on adjuvant …"
Kenneth Villman,10,TOP2A and HER2 gene amplification as predictors of response to anthracycline treatment in breast cancer,https://www.tandfonline.com/doi/abs/10.1080/02841860500543182,"K Villman, J Sjöström, R Heikkilä, R Hultborn… ","Acta …, 2006 ","The purpose of this study was to evaluate amplification of topoisomerase IIalpha (TOP2A) and 
HER2 genes as predictors of response to chemotherapy in advanced breast cancer. Gene 
copy number of TOP2A and HER2 were analysed with chromogenic in situ hybridization (…"
Kenneth Villman,10,[HTML][HTML] Sector resection with or without postoperative radiotherapy for stage I breast cancer: 20-year results of a randomized trial,https://www.diva-portal.org/smash/record.jsf?pid=diva2:1084324,"Å Wickberg, L Holmberg, HO Adami… ","Journal of clinical …, 2014 ","Purpose: To investigate how radiotherapy (XRT) adds to tumor control using a standardized 
surgical technique with meticulous control of surgical margins in a randomized trial with 20 
years of follow-up. Patients and Methods: Three hundred eighty-one women with pT1N0 …"
Kenneth Villman,10,[HTML][HTML] Cyclin A as a marker for prognosis and chemotherapy response in advanced breast cancer,https://www.nature.com/articles/6602735,"P Poikonen, J Sjöström, RM Amini, K Villman… ","British journal of …, 2005 ","We wanted to study cyclin A as a marker for prognosis and chemotherapy response. A total of 
283 women with metastatic breast cancer were initially enrolled in a randomised multicentre 
trial comparing docetaxel to sequential methotrexate-fluorouracil (MF) in advanced breast …"
Kenneth Villman,10,The expression of EGFR family ligands in breast carcinomas,https://journals.sagepub.com/doi/abs/10.1177/106689690201000202,"Z Suo, B Risberg, MG Karlsson… ","… Journal of Surgical …, 2002 ","Expression of EGF, HB-EGF, TGF-oc, HRG-oc, HRG-f1, and HRG-P3 in 100 frozen breast 
carcinoma materials was immunohistochemically studied. Among these tumors, 67% were 
positive for EGF, 53% for HB-EGF, 57% for TGF-a, 60% for HRGax, 53% for HRG-31, and 63% …"
Kenneth Villman,20,Clinicopathological associations of CD44 mRNA and protein expression in primary breast carcinomas,https://onlinelibrary.wiley.com/doi/abs/10.1046/j.1365-2559.2003.01622.x,"HS Berner, Z Suo, B Risberg, K Villman… ","…, 2003 ","Aims: The purpose of this study was to examine the occurrence of CD44 isoforms in breast 
carcinomas and their role in predicting clinical outcome. Methods and results: Shock‐frozen 
tumour tissues from 110 patients with breast carcinoma were examined by …"
Kenneth Villman,20,[HTML][HTML] Breast cancer on the Internet: the quality of Swedish breast cancer websites,https://www.sciencedirect.com/science/article/pii/S0960977604000487,"E Nilsson-Ihrfelt, ML Fjällskog, C Blomqvist, J Ahlgren… ","The Breast, 2004 ","The aim of this study was to investigate the quality of Swedish-language breast cancer 
information available on the Internet. The questions explored were the extent and type of breast 
cancer information available, the coverage and correctness of that information, and whether …"
Kenneth Villman,20,[HTML][HTML] Topoisomerase II-α expression in different cell cycle phases in fresh human breast carcinomas,https://www.nature.com/articles/3880552,"K Villman, E Ståhl, G Liljegren, U Tidefelt… ","Modern …, 2002 ","Topoisomerase II-α (topo IIα) is the key target enzyme for the topoisomerase inhibitor class of 
anti-cancer drugs. In normal cells, topo IIα is expressed predominantly in the S/G2/M phase 
of the cell cycle. In malignant cells, in vitro studies have indicated that the expression of topo …"
Kenneth Villman,20,Outcome of patients with HER2-positive breast cancer treated with or without adjuvant trastuzumab in the Finland Capecitabine Trial (FinXX),https://www.tandfonline.com/doi/abs/10.3109/0284186X.2013.820840,"H Joensuu, PL Kellokumpu-Lehtinen, R Huovinen… ","Acta …, 2014 ","Background. Little information is available about survival outcomes of patients with HER2-positive 
early breast cancer treated with adjuvant capecitabine-containing chemotherapy with or 
without trastuzumab. Patients and methods. One thousand and five hundred patients with …"
Kenneth Villman,20,[HTML][HTML] Omitting radiotherapy in women≥ 65 years with low-risk early breast cancer after breast-conserving surgery and adjuvant endocrine therapy is safe,https://www.sciencedirect.com/science/article/pii/S0748798318310072,"Å Wickberg, G Liljegren, F Killander, H Lindman… ","European Journal of …, 2018 ","Purpose The aim of this study was to verify if radiotherapy (RT) safely can be omitted in 
older women treated for estrogen-receptor positive early breast cancer with breast-conserving 
surgery (BCS) and endocrine therapy (ET). Patients and Methods Eligibility criteria were: …"
Kenneth Villman,20,Malignant melanoma of the ear,https://www.cambridge.org/core/journals/journal-of-laryngology-and-otology/article/malignant-melanoma-of-the-ear/9EB77CC8E031D8397A3B2344BA5EB415,"Å Davidsson, HB Hellquist, K Villman… ","The Journal of …, 1993 ","This paper reports on 16 cases of primary malignant melanoma of the external ear and the 
patients were followed up for two to 116 months. Fourteen patients had surgical excision with 
wide margins as initial treatment, whilst two had an amputation performed. Eleven patients …"
Kenneth Villman,20,Kinetics of peripheral blood stem cell harvests during a single apheresis,https://onlinelibrary.wiley.com/doi/abs/10.1046/j.1537-2995.1999.39499235674.x,"AG Smolowicz, K Villman, G Berlin, U Tidefelt ","Transfusion, 1999 ","BACKGROUND: The enumeration of CD34+ cells in the peripheral blood of patients before 
leukapheresis is commonly used to predict the outcome of stem cell harvests. The concept 
that an increased number of transplanted cells gives faster marrow reconstitution triggers an …"
Kenneth Villman,20,[HTML][HTML] NQO1 expression correlates inversely with NFκB activation in human breast cancer,https://link.springer.com/article/10.1007/s10549-011-1629-5,"M Jamshidi, J Bartkova, D Greco, J Tommiska… ","Breast cancer research …, 2012 ","NQO1 participates in cellular defense against oxidative stress and regulates apoptosis via 
p53- and NFκB-mediated pathways. We have previously found that homozygous missense 
variant NQO1*2 (rs1800566) predicts poor survival among breast cancer patients, particularly …"
Kenneth Villman,20,Leukocyte nadir as a predictive factor for efficacy of adjuvant chemotherapy in breast cancer. Results from the prospective trial SBG 2000–1,https://www.tandfonline.com/doi/abs/10.1080/0284186X.2020.1757149,"P Poikonen-Saksela, H Lindman, A Sverrisdottir… ","Acta …, 2020 ","Background: Retrospective studies have suggested that chemotherapy-induced leukopenia is 
associated with improved recurrence-free or overall survival. The SBG 2000–1 trial was 
designed to verify the favorable prognosis associated with chemotherapy-induced leukopenia …"
Kenneth Villman,20,"[HTML][HTML] A phase II study of epirubicin, cisplatin and capecitabine as neoadjuvant chemotherapy in locally advanced or inflammatory breast cancer",https://www.sciencedirect.com/science/article/pii/S095980490700127X,"K Villman, JF Öhd, E Lidbrink, L Malmberg… ","European Journal of …, 2007 ","Aim To assess the efficacy and safety of epirubicin, capecitabine and cisplatin (EXC) 
combination therapy in locally advanced breast cancer (LABC) and investigate the predictive 
value of selected biomarkers. Methods Newly diagnosed LABC patients received four 3-weekly …"
Kenneth Villman,30,"A randomised feasibility/phase II study (SBG 2004-1) with dose-dense/tailored epirubicin, cyclophoshamide (EC) followed by docetaxel (T) or fixed dosed dose-dense …",https://www.tandfonline.com/doi/abs/10.3109/0284186X.2010.535847,"S Margolin, NO Bengtsson, L Carlsson, P Edlund… ","Acta …, 2011 ","The aim of the study was to evaluate the feasibility of tailored and dose-dense epirubicin and 
cyclophosphamide followed by docetaxel as adjuvant breast cancer therapy. Material and 
methods. Patients with node-positive breast cancer received either four cycles of biweekly …"
Kenneth Villman,30,[HTML][HTML] Predictive value of in vitro assessment of cytotoxic drug activity in advanced breast cancer,https://journals.lww.com/anti-cancerdrugs/fulltext/2005/07000/predictive_value_of_in_vitro_assessment_of.3.aspx,"K Villman, C Blomqvist, R Larsson, P Nygren ","Anti-cancer drugs, 2005 ","The predictive value of a short-term in vitro total cell kill assay was investigated in 37 
patients with breast cancer (BC). Tumor cells were prepared from tumor samples from 17 
patients with locally advanced and 20 with metastatic BC, which were treated with the FEC (5-…"
Kenneth Villman,30,Adjuvant Capecitabine for Early Breast Cancer: 15-Year Overall Survival Results From a Randomized Trial,https://ascopubs.org/doi/abs/10.1200/JCO.21.02054,"H Joensuu, PL Kellokumpu-Lehtinen… ","Journal of Clinical …, 2022 ","PURPOSE Few data are available regarding the influence of adjuvant capecitabine on long-term 
survival of patients with early breast cancer. METHODS The Finland Capecitabine Trial (FinXX) 
is a randomized, open-label, multicenter trial that evaluates integration of …"
Kenneth Villman,30,"Adjuvant capesitabine in combination with docetaxel (T), epirubicin (E), and cyclophosphamide (C) in the treatment of early breast cancer (BC): 10-year survival …",https://ascopubs.org/doi/abs/10.1200/JCO.2016.34.15_suppl.1001,"H Joensuu, PL Kellokumpu-Lehtinen, R Huovinen… ",2016 ,"1001 Background: The role of capecitabine (X) in the adjuvant treatment of BC is not established, 
and few long-term survival data are available. In an analysis of the Finland Capecitabine 
Trial (FinXX), based on a median FU of 59 months (JCO 2012;30:11-8), patients (pts) …"
Kenneth Villman,30,[HTML][HTML] Long-term safety and survival outcomes from the Scandinavian Breast Group 2004-1 randomized phase II trial of tailored dose-dense adjuvant chemotherapy …,https://link.springer.com/article/10.1007/s10549-017-4599-4,"A Matikas, S Margolin, M Hellström… ","Breast cancer research …, 2018 ","Purpose Although adjuvant polychemotherapy improves outcomes for early breast cancer, 
the significant variability in terms of pharmacokinetics results in differences in efficacy and 
both short and long-term toxicities. Retrospective studies support the use of dose tailoring …"
Kenneth Villman,30,"Individually tailored toxicity-based 5-fluorouracil, epirubicin and cyclophosphamide (FEC) therapy of metastatic breast cancer",https://www.tandfonline.com/doi/abs/10.1080/02841860600871087,"H Lindman, G Åström, J Ahlgren, K Villman… ","Acta …, 2007 ","Chemotherapy dosing only based on body surface area (BSA) results in marked pharmacokinetic 
and toxicity variations, which may result in an inferior outcome for some patients. A 
toxicity-based dosing schedule for individually tailored treatment with granulocyte colony-…"
Kenneth Villman,30,Upfront Radiotherapy in Patients With Asymptomatic Incurable Rectal Cancer: A Retrospective Cohort Study,https://ar.iiarjournals.org/content/40/10/5853.short,"G Jonsson, L Philipson, K Villman… ","Anticancer …, 2020 ","Background/Aim: The optimal treatment sequencing for asymptomatic de novo metastatic rectal 
cancer is unclear. The aim of this study was to investigate the role of upfront radiotherapy, 
with or without chemotherapy on risk for local complications, in patients with asymptomatic …"
Kenneth Villman,30,"[CITATION][C] A randomized phase III study of adjuvant trastuzumab for a duration of 9 weeks versus 1 year, combined with adjuvant taxane-anthracycline chemotherapy …",https://lirias.kuleuven.be/1637461?limo=0,"H Joensuu, J Fraser, H Wildiers, R Huovinen… ","Cancer …, 2018 ","A randomized phase III study of adjuvant trastuzumab for a duration of 9 weeks versus 1 year, 
combined with adjuvant taxane-anthracycline chemotherapy, for early HER2-positive breast 
cancer (the SOLD study) logo search San Antonio Breast Cancer Symposium, Date: 2017/12/05 …"
Kenneth Villman,30,"Abstract GS3-04: A randomized phase III study of adjuvant trastuzumab for a duration of 9 weeks versus 1 year, combined with adjuvant taxane-anthracycline …",https://cancerres.aacrjournals.org/content/78/4_Supplement/GS3-04.short,"H Joensuu, J Fraser, H Wildiers, R Huovinen… ",2018 ,"Background: The optimal duration of trastuzumab (T), when given together with chemotherapy 
and after chemotherapy as adjuvant treatment in patients with HER2+ breast cancer (BC), 
is unknown. Whilst the international standard is 12 months of T, the benefits and harms of T …"
