title,title_link,authors,publications,snippet,hcp_name,num_articles
Psoriasis susceptibility locus in chromosome region 3q21 identified in patients from southwest Sweden,https://www.nature.com/articles/5200365,"F Enlund, L Samuelsson, C Enerbäck, A Inerot… ","European journal of …, 1999 ","We have performed a pair-wise linkage study in the search for psoriasis susceptibility regions. 
A preliminary scan was performed on 20 families. In this set we obtained indications of linkage 
on chromosome 3q21. This region was further investigated using material from a total of …",Lena Samuelsson,10
[HTML][HTML] Mutations in PROSC disrupt cellular pyridoxal phosphate homeostasis and cause vitamin-B6-dependent epilepsy,https://www.sciencedirect.com/science/article/pii/S0002929716304475,"N Darin, E Reid, L Prunetti, L Samuelsson… ","The American Journal of …, 2016 ","Pyridoxal 5′-phosphate (PLP), the active form of vitamin B 6 , functions as a cofactor in 
humans for more than 140 enzymes, many of which are involved in neurotransmitter synthesis 
and degradation. A deficiency of PLP can present, therefore, as seizures and other symptoms …",Lena Samuelsson,10
Identification of a psoriasis susceptibility candidate gene by linkage disequilibrium mapping with a localized single nucleotide polymorphism map,https://www.sciencedirect.com/science/article/pii/S0888754302967200,"D Hewett, L Samuelsson, J Polding, F Enlund, D Smart… ","Genomics, 2002 ","Psoriasis is a chronic inflammatory disease of the skin with both genetic and environmental 
risk factors. Here we describe the creation of a single-nucleotide polymorphism (SNP) map 
spanning 900–1200 kb of chromosome 3q21, which had been previously recognized as …",Lena Samuelsson,10
"Differential Activation of Lung-specific Genes by Two Forkhead Proteins, FREAC-1 and FREAC-2 (∗)",https://www.jbc.org/article/S0021-9258(17)36528-6/abstract,"M Hellqvist, M Mahlapuu, L Samuelsson… ","Journal of Biological …, 1996 ","We describe the cDNA sequences for two human transcription factors, Forkhead RElated 
ACtivator (FREAC)-1 and −2, that belong to the forkhead family of eukaryotic DNA binding 
proteins. FREAC-1 and −2 are encoded by distinct genes, are almost identical within their DNA …",Lena Samuelsson,10
A genome-wide search for genes predisposing to familial psoriasis by using a stratification approach,https://link.springer.com/article/10.1007/s004399900182,"L Samuelsson, F Enlund, Å Torinsson, M Yhr, A Inerot… ","Human genetics, 1999 ","We have performed a genome scan, using markers spaced by 10 cM, in the search for 
psoriasis-susceptibility loci. The family material of 134 affected sibling pairs was ascertained on 
the basis of a population genetic study in which 65% of the probands had two healthy parents. …",Lena Samuelsson,10
[HTML][HTML] Meta-analysis of genome-wide studies of psoriasis susceptibility reveals linkage to chromosomes 6p21 and 4q28–q31 in Caucasian and Chinese Hans …,https://www.sciencedirect.com/science/article/pii/S0022202X1530840X,"GS Sagoo, R Tazi-Ahnini, JWN Barker, JT Elder… ","Journal of investigative …, 2004 ","Ten genome-wide scans have been conducted over the past few years in the search for 
psoriasis susceptibility genes, but only one potential susceptibility region has been consistently 
replicated. A meta-analysis using the genome-search meta-analysis method was undertaken …",Lena Samuelsson,20
Effects on airways of short-term exposure to two kinds of wood smoke in a chamber study of healthy humans,https://www.tandfonline.com/doi/abs/10.3109/08958378.2011.633281,"L Stockfelt, G Sallsten, AC Olin, P Almerud… ","Inhalation …, 2012 ","Introduction: Air pollution causes respiratory symptoms and pulmonary disease. Airway 
inflammation may be involved in the mechanism also for cardiovascular disease. Wood 
smoke is a significant contributor to air pollution, with complex and varying composition. We …",Lena Samuelsson,20
[HTML][HTML] Depression in myotonic dystrophy type 1: clinical and neuronal correlates,https://behavioralandbrainfunctions.biomedcentral.com/articles/10.1186/1744-9081-6-25,"S Winblad, C Jensen… ","Behavioral …, 2010 ","This study was designed to investigate the prevalence and correlates of depression in Myotonic 
dystrophy type 1 (DM1). Thirty-one patients with DM1 and 47 subjects in a clinical contrast 
group, consisting of other neuromuscular disorders, including Spinal muscular atrophy, …",Lena Samuelsson,20
Multiplex Ligation-Dependent Probe Amplification (MLPA) Detects Large Deletions in the MECP2 Gene of Swedish Rett Syndrome Patients,https://www.liebertpub.com/doi/abs/10.1089/109065703322783707,"A Erlandson, L Samuelsson, B Hagberg… ","Genetic …, 2003 ","Mutations in the methyl-CpG-binding protein-2 (MECP2) gene on Xq28 have been found to be 
a cause of Rett syndrome (RS). In a previous mutation screening, we found MECP2 mutations 
in 81% of Swedish classical Rett women. In this study, we have analyzed 22 patients for …",Lena Samuelsson,20
Genome-wide linkage analysis of Scandinavian affected sib-pairs supports presence of susceptibility loci for celiac disease on chromosomes 5 and 11,https://www.nature.com/articles/5200752,"ÅT Naluai, S Nilsson, AH Gudjónsdóttir… ","European journal of …, 2001 ","Celiac disease (CD) is a common chronic inflammatory disorder of the small intestine with a 
multifactorial aetiology. HLA is a well-known risk factor, but other genetic factors also influence 
disease susceptibility. To identify the genes involved in this disorder, we performed a …",Lena Samuelsson,20
The CTLA4/CD28 gene region on chromosome 2q33 confers susceptibility to celiac disease in a way possibly distinct from that of type 1 diabetes and other chronic …,https://onlinelibrary.wiley.com/doi/abs/10.1034/j.1399-0039.2000.560407.x,"Å Torinsson Naluai, S Nilsson, L Samuelsson… ","Tissue …, 2000 ","The effect of the gene region on chromosome 2q33 containing the CD28 and the cytotoxic T‐lymphocyte 
associated (CTLA4) genes has been investigated in several diseases with chronic 
inflammatory nature. In addition to celiac disease (CD), type I diabetes, Grave’s disease, …",Lena Samuelsson,20
[HTML][HTML] Surfactant protein A and albumin in particles in exhaled air,https://www.sciencedirect.com/science/article/pii/S0954611111003489,"P Larsson, E Mirgorodskaya, L Samuelsson, B Bake… ","Respiratory …, 2012 ","In this study we test the hypothesis that endogenous particles in exhaled air (PEx), non-invasively 
sampled from lower airways, are well suited for the analysis of respiratory tract lining fluid (RTLF) 
proteins, ie, surfactant protein A (SP-A) and albumin. Ten healthy volunteers were …",Lena Samuelsson,20
"Analysis of three suggested psoriasis susceptibility loci in a large Swedish set of families: confirmation of linkage to chromosome 6p (HLA region), and to 17q, but not …",https://www.karger.com/article/Abstract/22832,"F Enlund, L Samuelsson, C Enerbäck, A Inerot… ","Human …, 1999 ","Psoriasis is known to be a heterogeneous disease with so far three reported major psoriasis 
susceptibility loci on chromosome 4q, 6p and 17q. In this study we investigated three reported 
gene locations by nonparametric and parametric linkage analysis in a large family set …",Lena Samuelsson,20
"Association of psoriasis to PGLYRP and SPRR genes at PSORS4 locus on 1q shows heterogeneity between Finnish, Swedish and Irish families",https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1600-0625.2008.00769.x,"K Kainu, K Kivinen, M Zucchelli… ","Experimental …, 2009 ","A susceptibility locus for psoriasis, PSORS4, has been mapped to chromosome 1q21 in the 
region of the epidermal differentiation complex. The region has been refined to a 115 kb 
interval around the loricrin (LOR) gene. However, no evidence of association between …",Lena Samuelsson,20
CTNND2—a candidate gene for reading problems and mild intellectual disability,https://jmg.bmj.com/content/52/2/111.short,"W Hofmeister, D Nilsson, A Topa… ","Journal of medical …, 2015 ","Background Cytogenetically visible chromosomal translocations are highly informative as 
they can pinpoint strong effect genes even in complex genetic disorders. Methods and 
results Here, we report a mother and daughter, both with borderline intelligence and learning …",Lena Samuelsson,20
"Characterization of the human lipoprotein lipase (LPL) promoter: evidence of two cis-regulatory regions, LP-alpha and LP-beta, of importance for the differentiation …",https://journals.asm.org/doi/abs/10.1128/mcb.12.10.4622-4633.1992,"S Enerbäck, BG Ohlsson, L Samuelsson… ","Molecular and cellular …, 1992 ","When preadipocytes differentiate into adipocytes, several differentiation-linked genes are 
activated. Lipoprotein lipase (LPL) is one of the first genes induced during this process. To 
investigate early events in adipocyte development, we have focused on the transcriptional …",Lena Samuelsson,30
"[HTML][HTML] An emerging phenotype of Xq22 microdeletions in females with severe intellectual disability, hypotonia and behavioral abnormalities",https://www.nature.com/articles/jhg201421,"T Yamamoto, A Wilsdon, S Joss, B Isidor… ","Journal of human …, 2014 ","The majority of Xq22 duplications seen in patients with Pelizaeus–Merzbacher disease (PMD) 
include proteolipid protein 1 (PLP1), the gene responsible for PMD, and neighboring genes. 
Some cases result from larger duplications up to 7 Mb in size. In comparison, the …",Lena Samuelsson,30
"[HTML][HTML] Centrosomal Localization of the Psoriasis Candidate Gene Product, CCHCR1, Supports a Role in Cytoskeletal Organization",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0049920,"MH Tervaniemi, HA Siitonen, C Söderhäll, G Minhas… ","PloS one, 2012 ","CCHCR1 (Coiled-Coil α-Helical Rod protein 1), within the major psoriasis susceptibility locus 
PSORS1, is a plausible candidate gene with the psoriasis associated risk allele 
CCHCR1*WWCC. Although its expression pattern in psoriatic skin differs from healthy skin and its …",Lena Samuelsson,30
[HTML][HTML] Insulin can enhance GLUT4 gene expression in 3T3-F442A cells and this effect is mimicked by vanadate but counteracted by cAMP and high glucose …,https://www.sciencedirect.com/science/article/pii/S0925443900000971,"ZW Yu, J Burén, S Enerbäck, E Nilsson… ","… et Biophysica Acta (BBA …, 2001 ","It is well-established that high levels of cAMP or glucose can produce insulin resistance. The 
aim of this study was to characterize the interaction between these agents and insulin with 
respect to adipose tissue/muscle glucose transporter isoform (glucose transporter 4, GLUT4) …",Lena Samuelsson,30
UBE2A deficiency syndrome: A report of two unrelated cases with large Xq24 deletions encompassing UBE2A gene,https://onlinelibrary.wiley.com/doi/abs/10.1002/ajmg.a.36800,"S Thunstrom, L Sodermark, L Ivarsson… ","American Journal of …, 2015 ","Intragenic mutations of the UBE2A gene, as well as larger deletions of Xq24 encompassing 
UBE2A have in recent years been associated with a syndromic form of X‐linked intellectual 
disability called UBE2A deficiency syndrome or X‐linked intellectual disability type …",Lena Samuelsson,30
[PDF][PDF] Stronger association with HLA-Cw6 than with corneodesmosin (S-gene) polymorphisms in Swedish psoriasis patients,https://link.springer.com/content/pdf/10.1007/s004030000175.pdf,"C Enerbäck, S Nilsson, F Enlund, A Inerot… ","Archives of …, 2000 ","Psoriasis vulgaris is strongly associated with certain human leukocyte antigens, especially 
in early onset. The purpose of this study was to study the HLA-Cw6 allele and its contribution 
to disease susceptibility in a set of 104 families with at least two affected siblings. A …",Lena Samuelsson,30
[HTML][HTML] Collecting a set of psoriasis family material through a patient organisation; clinical characterisation and presence of additional disorders,https://link.springer.com/article/10.1186/1471-5945-5-10,"A Inerot, C Enerbäck, F Enlund, T Martinsson… ","BMC dermatology, 2005 ","The aim of the present study was to describe the clinical characteristics of a population of 
psoriatics sampled from a patient organisation and not from hospitals or out-patient clinics. 
Furthermore, we wanted to compare siblings with and without psoriasis regarding the …",Lena Samuelsson,30
[HTML][HTML] Analysis of chromosome 5q31–32 and psoriasis: confirmation of a susceptibility locus but no association with SNPs within SLC22A4 and SLC22A5,https://www.sciencedirect.com/science/article/pii/S0022202X15328797,"C Friberg, K Björck, S Nilsson, A Inerot… ","Journal of investigative …, 2006 ","We have previously reported a region on chromosome 5q as a possible susceptibility region 
for psoriasis. This cytokine cluster-rich region has also been suggested as a susceptibility 
locus in other autoimmune or inflammatory diseases including Crohn's disease (CD) and …",Lena Samuelsson,30
Preschool children's experience and understanding of their soundscape,https://www.tandfonline.com/doi/abs/10.1080/14780887.2011.586099,"L Dellve, L Samuelsson, KP Waye ","Qualitative Research in …, 2013 ","Noise may be a serious health problem in preschools. This article explores how preschool-aged 
children experience, understand, and cope with the soundscape at their preschools. Using 
a qualitative approach, 36 children (4–6 years old) were interviewed in 11 focus groups. …",Lena Samuelsson,30
On the significance of craniosynostosis in a case of Kabuki syndrome with a concomitant KMT2D mutation and 3.2 Mbp de novo 10q22.3q23.1 deletion,https://onlinelibrary.wiley.com/doi/abs/10.1002/ajmg.a.38296,"A Topa, L Samuelsson, L Lovmar… ","American Journal of …, 2017 ","Craniosynostosis has rarely been described in patients with Kabuki syndrome. We report 
here a boy with facial asymmetry due to combined premature synostosis of the right coronal 
and sagittal sutures as well as several symptoms reminiscent of Kabuki syndrome (KS). Our …",Lena Samuelsson,30
,,,,,Margareth Schoultz,0
,,,,,Margareth Schoultz,0
,,,,,Margareth Schoultz,0
[BOOK][B] Taschenwörterbuch für Botaniker und alle Freunde der Botanik,https://books.google.com/books?hl=en&lr=&id=2RkzAQAAMAAJ&oi=fnd&pg=PA1&dq=%22Hervor+Gram%C3%A9n%22&ots=eX4ggwvJ8F&sig=kHUJfH8aA9k_troae2iQtsSxov4,L Glaser ,1890 ,"Autoren und deren Werke mitgeteilt, so dass insbesondere ein Verständnis der den 
Pflanzennamen gewöhnlich beigefügten Autorenabkürzungen vermittelt wird. Wir glauben 
insbesondere Studierenden oder Anfängern, aber auch Lehrern der Botanik mit unserm kurzen …",Hervor Gramén,1
,,,,,Hervor Gramén,1
,,,,,Hervor Gramén,1
Esimiehen heikot taidot tunneälyn käytössä,https://www.theseus.fi/handle/10024/5790,HM Johansson ,2009 ,"Johtajuus on kauneuden kaltaista: vaikeaa määritellä, mutta nähdessään sen kyllä tunnistaa. 
Ovatko kaikki esimiehet synnynnäisesti tunneälykkäitä vai onko olemassa joitakin poikkeavia 
piirteitä? Entä kuinka isossa roolissa ovat alaistaidot työyhteisössä vai onko esimies yksin …",Mari Johansson,10
Vem får välja i förskola och skola: En fenomenografisk studie i pedagogers uppfattningar om barn och elevers inflytande,https://www.diva-portal.org/smash/record.jsf?pid=diva2:1259165,"T Linder, ML Johansson ",2018 ,"Bakgrunden till studien är våra tankar kring barn och elevers olika förutsättningar att medverka 
i ett demokratiskt sammanhang. Påverkansfaktorer som framhålls är aktuell samhällssyn 
och människosyn, förändringen från kollektiva till individuella utbildningssammanhang i …",Mari Johansson,10
[CITATION][C] Drug‐induced hepatic injury in Sweden,https://aasldpubs.onlinelibrary.wiley.com/doi/abs/10.1053/jhep.2003.50284,"R Olsson, G Brunlöf, ML Johansson, M Persson ","Hepatology, 2003 ","We read with great interest the article by Sgro et al. 1 in the August 2002 issue of HEPATOLOGY 
dealing with the incidence of drug-induced hepatic injuries. The results of this study might 
be a gold standard for the true incidence of drug-induced liver injuries in view of the very …",Mari Johansson,10
Vägen till en hållbar citylogistik: En kvalitaitv studie om hur samarbetet är uppbyggt mellan svenska kommuner och privata aktörer inom en samlastning.,https://www.diva-portal.org/smash/record.jsf?pid=diva2:1230106,"M Holmquist, M Johansson ",2018 ,"Samlastning in till stadskärnan är idag ett väldiskuterat ämne. I och med urbaniseringen blir 
frågor kring citylogistik allt viktigare. En effektivisering av dagens citylogistik är av yttersta 
vikt för att städerna skall kunna fortsätta växa. Det kommer ställas högre krav på både …",Mari Johansson,10
Bestämning av den protolytiska aktiviteten hos Enzobact-en enzymatisk analysmetod,https://lup.lub.lu.se/student-papers/record/1325392,M Johansson ,2006 ,"Detta examensarbete redogör för en enzymatisk metod för att analysera den protolytiska 
aktiviteten i Enzobact. Enzobact är en ostmognadskultur,som framställs genom värmebehandling 
av Lactobacillus helveticus, och tillämpas vid ystning av lågfetthaltiga ostar. Det är lämpligt …",Mari Johansson,10
""" Duktig flicka"": En intervjustudie om vad i livet som påverkas hos kvinnor som drabbats av utmattningssyndrom",https://www.diva-portal.org/smash/record.jsf?pid=diva2:720813,"M Johansson, AS Hagberg ",2014 ,"Utmattningssyndrom är ett stort hälsoproblem som kan drabba många människor. Både 
underskott och överskott av resurser gentemot belastning kan ge negativ stress, som kan leda 
till stressrelaterade sjukdomar. I Sverige anses fler kvinnor drabbas av utmattningssyndrom …",Mari Johansson,10
[PDF][PDF] Sairaanhoitajan työ paperittomien klinikalla,https://www.theseus.fi/bitstream/handle/10024/71401/Johansson_Mari.pdf?sequence=1,"M Johansson, T Kalliola ",2014 ,"TIIVISTELMÄ Johansson, Mari ja Kalliola, Tiia. Sairaanhoitajan työ paperittomien klinikalla. 
Helsinki, kevät 2014. Diakonia-ammattikorkeakoulu, Hoitotyön koulutusohjelma, Sairaanhoitaja 
(AMK). Opinnäytetyön tarkoituksena oli kartoittaa vapaaehtoisten hoitajien ja lääkäreiden …",Mari Johansson,10
Esimies koetun oikeudenmukaisuuden lähteenä,https://helda.helsinki.fi/handle/10138/11485,MA Johansson ,2008 ,"Tässä tutkimuksessa tarkasteltiin, kuinka alaiset kokevat esimiehen heihin kohdistavan 
toiminnan oikeudenmukaisena, ja millaisia vaikutuksia tällä on työyksikköön samastumiseen 
ja roolin ylimenevään käyttäytymiseen. Lisäksi tarkasteltiin johtajan prototyyppisyyttä. Aineisto …",Mari Johansson,10
"DET DRABBAR ANDRA, INTE MIG: En litteraturstudie om människors upplevelser av att leva med HIV",https://www.diva-portal.org/smash/record.jsf?pid=diva2:604611,"M Johansson, M Sjögren ",2013 ,"Bakgrund: HIV är ett virus som försvagar immunsystemet successivt. På 1980-talet kunde 
forskare konstatera att HIV fanns, dock hade vården ingen kurativ behandling. Idag finns det 
bromsmediciner men det påverkar de drabbade; biverkningar, livsstilsförändringar, känsla av …",Mari Johansson,10
Mindre bolags tilläggsupplysningar: En statistisk studie av gällande normers efterlevnad,https://www.diva-portal.org/smash/record.jsf?pid=diva2:224238,"M Johansson, M Svensson ",2009 ,"Titel: Mindre bolags tilläggsupplysningar–En statistisk studie av gällande normers efterlevnad 
Bakgrund och problem: Enligt de studier vi har tagit del av framgår det att det finns påtagliga 
brister i mindre bolags årsredovisningar. Eftersom årsredovisningen utgör ett väsentligt …",Mari Johansson,10
[PDF][PDF] Trust in wholesaler-retailer relationship: Case: Popsoda Ltd,https://www.theseus.fi/bitstream/handle/10024/84974/Johansson_Mari.pdf;sequence=1,M Johansson ,2014 ,"The topic of this thesis research is trust in a wholesaler retailer relationship. One of the main 
objectives is to determine what trust is in a wholesaler-retailer relationship and what factors 
influence it. The second objective is to identify how to maintain a trustful and strong business …",Mari Johansson,20
Läsinlärning-en fallstudie från barnens perspektiv,https://www.diva-portal.org/smash/record.jsf?pid=diva2:1102016,M Johansson ,2002 ,"Varför ska man lära sig läsa? Vad anser barnen om detta? För att få reda på barnens motiv 
och tankar kring läsinlärningen gjorde jag en kvalitativ undersökning. Under min utbildning 
som förskollärare fick jag tillfälle att göra min skutpraktik i en förskoleklass. Med utgångspunkt …",Mari Johansson,20
[HTML][HTML] Agila metoders påverkan på testare,https://www.diva-portal.org/smash/record.jsf?pid=diva2:17938,"J Chazarreta, M Johansson ",2008 ,"För att kunna säkerställa god kvalité på mjukvara krävs att den testas för att hitta fel och visa 
att programmet uppfyller kundens förväntningar. Vanligen sker mjukvaruutveckling enligt så 
kallade traditionella metoder som innebär att ett antal förutbestämda steg följs. För att kunna …",Mari Johansson,20
"Aktivering av unga socialbidragstagare: upplevelser och attityder kring arbete, försörjning och kompetens",https://www.diva-portal.org/smash/record.jsf?pid=diva2:200562,M Johansson ,2005 ,"Syftet med uppsatsen var att undersöka hur arbetslösa ungdomar med socialbidrag som 
deltar i ett aktiveringsprogram uppfattar verksamheten samt om de anser att insatsen ökar 
deras chanser till arbete och höjer deras kompetens. Frågeställningarna behandlade även …",Mari Johansson,20
Mikrobryggerier: Etableringsfaktorer vid nystart,https://www.diva-portal.org/smash/record.jsf?pid=diva2:5040,"HM Johansson, J Johnsson ",2007 ,"Denna uppsats behandlar ämnena entreprenörskap och affärsutveckling. Syftet är att vi ska 
undersöka bryggerimarknaden och se vilka problem som kan uppstå vid starten. Detta ska 
ligga till grund för planeringen av företaget Gillberga, som kommer att starta ett bryggeri i …",Mari Johansson,20
Mikrobryggerier: Etableringsfaktorer vid nystart,https://www.diva-portal.org/smash/record.jsf?pid=diva2:5040,"HM Johansson, J Johnsson ",2007 ,"Denna uppsats behandlar ämnena entreprenörskap och affärsutveckling. Syftet är att vi ska 
undersöka bryggerimarknaden och se vilka problem som kan uppstå vid starten. Detta ska 
ligga till grund för planeringen av företaget Gillberga, som kommer att starta ett bryggeri i …",Mari Johansson,20
Mikrobryggerier: Etableringsfaktorer vid nystart,https://www.diva-portal.org/smash/record.jsf?pid=diva2:5040,"HM Johansson, J Johnsson ",2007 ,"Denna uppsats behandlar ämnena entreprenörskap och affärsutveckling. Syftet är att vi ska 
undersöka bryggerimarknaden och se vilka problem som kan uppstå vid starten. Detta ska 
ligga till grund för planeringen av företaget Gillberga, som kommer att starta ett bryggeri i …",Mari Johansson,20
[CITATION][C] Trendgympa: En kartläggande undersökning över motionsformer,https://www.diva-portal.org/smash/record.jsf?pid=diva2:361302,"M Johansson, I Börjesson ",1986 ,Denna uppsats kan beställas från arkivet/This paper can be ordered from the archive. Kontakta/Contact: arkivet@ hh. se Available from: 2010-11-09 Created: 2010-11-09 Bibliographically approved,Mari Johansson,20
"[CITATION][C] Kvinnliga förövare: olika myndigheters attityd, kunskap och beredskap",https://www.diva-portal.org/smash/record.jsf?pid=diva2:1026059,"M Johansson, A Nyberg ",2001 ,"URN: urn: nbn: se: ltu: diva-52688 ISRN: LTU-CUPP--01/71--SE Local ID: 9cb51489-2570-43c6-abfa-398faf355b85 OAI: oai: DiVA. org: ltu-52688 DiVA, id: diva2: 1026059",Mari Johansson,20
[CITATION][C] Mindfulnessilla työhyvinvointia? Analyysi mindfulnessharjoittelukokeilusta yritysorganisaatiossa,https://aaltodoc.aalto.fi/handle/123456789/21361,M Johansson ,2014 ,"TUTKIMUKSEN TAVOITE Tämän tutkielman tavoitteena oli selvittää kuinka mindfulnessinterventio 
kannattaisi yritysorganisaatiossa toteuttaa ja millaisia mahdollisia subjektiivisia vaikutuksia 
mindfulnessharjoittelulla on. Tutkielmassa keskitytään kuvaamaan mindfulnessia …",Mari Johansson,20
[CITATION][C] Mindfulnessilla työhyvinvointia? Analyysi mindfulnessharjoittelukokeilusta yritysorganisaatiossa,https://aaltodoc.aalto.fi/handle/123456789/21361,M Johansson ,2014 ,"TUTKIMUKSEN TAVOITE Tämän tutkielman tavoitteena oli selvittää kuinka mindfulnessinterventio 
kannattaisi yritysorganisaatiossa toteuttaa ja millaisia mahdollisia subjektiivisia vaikutuksia 
mindfulnessharjoittelulla on. Tutkielmassa keskitytään kuvaamaan mindfulnessia …",Mari Johansson,30
[CITATION][C] Mindfulnessilla työhyvinvointia? Analyysi mindfulnessharjoittelukokeilusta yritysorganisaatiossa,https://aaltodoc.aalto.fi/handle/123456789/21361,M Johansson ,2014 ,"TUTKIMUKSEN TAVOITE Tämän tutkielman tavoitteena oli selvittää kuinka mindfulnessinterventio 
kannattaisi yritysorganisaatiossa toteuttaa ja millaisia mahdollisia subjektiivisia vaikutuksia 
mindfulnessharjoittelulla on. Tutkielmassa keskitytään kuvaamaan mindfulnessia …",Mari Johansson,30
[CITATION][C] V-som i vinter,https://www.diva-portal.org/smash/record.jsf?pid=diva2:1125827,IM Johansson ,2007 ,,Mari Johansson,30
[PDF][PDF] Korset och kapitälet: De fornkristna kyrkorna och monumentaliteten,https://portal.research.lu.se/portal/files/49908352/Korset_och_kapit_let_recension_.pdf,L Brännstedt ,"Svenskt gudstjänstliv, 2018 ","1 Medlemmar i Laurentius Petri Sällskapet för svenskt gudstjänstliv (LPS) erhåller årsboken 
som medlemsförmån samt meddelanden om sällskapets övriga verksamhet. Nya medlemmar 
är välkomna. Medlemsavgiften är 200 kr. För medlemmar utanför Sverige tillkommer extra …",Mari Johansson,30
[PDF][PDF] Mark C. Mattes: Martin Luther´ s Theology of Beauty: A Reappraisal,https://www.diva-portal.org/smash/get/diva2:1197417/FULLTEXT01.pdf,J Lundblad ,"Årsbok för Svenskt gudstjänstliv, 2018 ","1 Medlemmar i Laurentius Petri Sällskapet för svenskt gudstjänstliv (LPS) erhåller årsboken 
som medlemsförmån samt meddelanden om sällskapets övriga verksamhet. Nya medlemmar 
är välkomna. Medlemsavgiften är 200 kr. För medlemmar utanför Sverige tillkommer extra …",Mari Johansson,30
[PDF][PDF] Mark C. Mattes: Martin Luther´ s Theology of Beauty: A Reappraisal,https://www.diva-portal.org/smash/get/diva2:1197417/FULLTEXT01.pdf,J Lundblad ,"Årsbok för Svenskt gudstjänstliv, 2018 ","1 Medlemmar i Laurentius Petri Sällskapet för svenskt gudstjänstliv (LPS) erhåller årsboken 
som medlemsförmån samt meddelanden om sällskapets övriga verksamhet. Nya medlemmar 
är välkomna. Medlemsavgiften är 200 kr. För medlemmar utanför Sverige tillkommer extra …",Mari Johansson,30
[PDF][PDF] Kroppen i skandinavisk forkynnelse om oppstandelsen på 1500-tallet,https://www.duo.uio.no/bitstream/handle/10852/72044/1/Angel%2B-%2Bkroppen%2Bi%2Boppstandelsen.pdf,S Angel ,"Svenskt gudstjänstliv, 2018 ","1 Medlemmar i Laurentius Petri Sällskapet för svenskt gudstjänstliv (LPS) erhåller årsboken 
som medlemsförmån samt meddelanden om sällskapets övriga verksamhet. Nya medlemmar 
är välkomna. Medlemsavgiften är 200 kr. För medlemmar utanför Sverige tillkommer extra …",Mari Johansson,30
