title,title_link,authors,publications,snippet,hcp_name,num_articles
Data Resource Profile: Breast Cancer Data Base Sweden 2.0 (BCBaSe 2.0),https://academic.oup.com/ije/article-abstract/50/6/1770/6362677,"C Wadsten, AK Wennstig, H Garmo… ","International journal …, 2021 ","Advance Access Publication Date: 2 September 2021 Data Resource Profile linked to 
national demographic and population-based health care registers, with information on a wide 
range of variables regarding socioeconomic factors and comorbidity. In the cohort, as in all of …",Anna-Karin Wennstig,10
"[HTML][HTML] Treatment patterns, risk for hospitalization and mortality in older patients with triple negative breast cancer",https://www.sciencedirect.com/science/article/pii/S1879406820304318,"A Valachis, P Nyström, I Fredriksson… ","Journal of Geriatric …, 2021 ","Objectives To study the treatment patterns, potential risk factors for hospitalization within one 
year from diagnosis, and causes of death in older patients with triple negative breast cancer 
(TNBC). Materials and Methods We performed a registry-based cohort study using the …",Anna-Karin Wennstig,10
[HTML][HTML] Exploring Emotion Recognition and the Understanding of Others' Unspoken Thoughts and Feelings when Narrating Self-Experienced Emotional Events,https://link.springer.com/article/10.1007/s10919-020-00340-4,"A Flykt, T Hörlin, F Linder, AK Wennstig… ","Journal of Nonverbal …, 2021 ","Emotion decoding competence can be addressed in different ways. In this study, clinical 
psychology, nursing, or social work students narrated a 2.5–3 min story about a self-experienced 
emotional event and also listened to another student’s story. Participants were video …",Anna-Karin Wennstig,10
[HTML][HTML] Aromatase inhibitors use and risk for cardiovascular disease in breast cancer patients: A population-based cohort study,https://www.sciencedirect.com/science/article/pii/S0960977621004124,"M Sund, M Garcia-Argibay, H Garmo, J Ahlgren… ","The Breast, 2021 ","Background Prior studies regarding use of Aromatase inhibitors (AIs) and risk for cardiovascular 
disease (CVD) have shown conflicting results. This retrospective cohort study aimed to 
investigate whether AIs use affects risk for CVD events in postmenopausal breast cancer …",Anna-Karin Wennstig,10
[HTML][HTML] Long-term side effects of radiotherapy in breast cancer: Studies in ischemic heart disease and lung cancer,https://www.diva-portal.org/smash/record.jsf?pid=diva2:1390646,AK Wennstig ,2020 ,"Breast cancer (BC) is the most common cancer in women worldwide. Due to early detection 
and advances in adjuvant therapies, most women diagnosed with early BC will be cured of 
their disease, and issues of survivorship are of great importance. Adjuvant radiotherapy (RT) …",Anna-Karin Wennstig,10
[HTML][HTML] Long-term risk of ischemic heart disease after adjuvant radiotherapy in breast cancer: Results from a large population-based cohort,https://breast-cancer-research.biomedcentral.com/articles/10.1186/s13058-020-1249-2,"AK Wennstig, C Wadsten… ","Breast Cancer …, 2020 ","Adjuvant radiotherapy (RT) for breast cancer (BC) has been associated with an increased risk 
of ischemic heart disease (IHD). We examined the incidence of IHD in a large population-based 
cohort of women with BC. The Breast Cancer DataBase Sweden (BCBaSe) includes …",Anna-Karin Wennstig,20
[HTML][HTML] Predictive role of HER2-status on the effectiveness of endocrine adjuvant treatment in postmenopausal breast cancer patients: a population-based cohort …,https://link.springer.com/article/10.1007/s10549-020-06022-5,"A Schiza, D Mauri, I Fredriksson, AK Wennstig… ","Breast Cancer Research …, 2021 ","Purpose There are conflicting results on the potential role of HER2-status on the efficacy of 
aromatase inhibitors (AIs) and tamoxifen (TAM) in patients with hormone receptor (HR)-positive 
breast cancer (BC). The purpose of this population-based cohort study was to investigate …",Anna-Karin Wennstig,20
[HTML][HTML] Risk of primary lung cancer after adjuvant radiotherapy in breast cancer—a large population-based study,https://www.nature.com/articles/s41523-021-00280-2,"AK Wennstig, C Wadsten, H Garmo, M Johansson… ","NPJ breast …, 2021 ","Adjuvant radiotherapy (RT) for breast cancer (BC) has been associated with an increased risk 
of later radiation-induced lung cancer (LC). We examined the risk of primary LC in a 
population-based cohort of 52300 women treated for BC during 1992 to 2012, and 253796 age-…",Anna-Karin Wennstig,20
PREDIX II HER2: Improving pre-operative systemic therapy for human epidermal growth factor receptor 2 (HER2) amplified breast cancer (BC).,https://ascopubs.org/doi/abs/10.1200/JCO.2020.38.15_suppl.TPS605,"R Kornalijnslijper-Altena, A Andersson, Y Brandberg… ",2020 ,"TPS605 Background: Neo-adjuvant systemic therapy (NAT) is the standard of care for most 
patients with early HER2-amplified and triple negative breast cancer (BC). Increasing the rate 
of pathological complete response (pCR) is highly meaningful for those patients, as pCR is …",Anna-Karin Wennstig,20
Abstract P3-12-01: Risk of ischemic heart disease after adjuvant radiotherapy for breast cancer,https://cancerres.aacrjournals.org/content/79/4_Supplement/P3-12-01.short,"AK Wennstig, C Wadsten, H Garmo, F Wärnberg… ",2019 ,"Background:Adjuvant radiotherapy (RT) for breast cancer (BC) substantially reduces BC 
mortality and loco-regional recurrences, but incidental radiation exposure to the heart is 
associated with ischemic heart disease (IHD). We examined the incidence of IHD in a large …",Anna-Karin Wennstig,20
Dosimetric evaluation of left ventricle and left anterior descending artery in left breast radiotherapy,https://link.springer.com/article/10.1007/s11547-020-01201-2,"A Arslan, E Aktas, B Sengul, B Tekin ","La radiologia medica, 2021 ","… In their study, Anna-Karin Wennstig and colleagues supported that the LAD dose should 
be considered, and the dose should be kept as low as possible. As a result, they stated that 
the risk of radiation-induced stenosis would be reduced by minimizing the LAD dose [32]. In …",Anna-Karin Wennstig,20
Rates of myocardial infarction and coronary artery disease and risk factors in patients treated with radiation therapy for early‐stage breast cancer,https://acsjournals.onlinelibrary.wiley.com/doi/abs/10.1002/cncr.22452,"R Jagsi, KA Griffith, T Koelling… ","… Journal of the …, 2007 ","BACKGROUND. Radiation therapy (RT), a critical component of breast‐conserving therapy 
for breast cancer, has been associated with coronary artery disease (CAD) in numerous older 
studies, but the risk may be lower with modern techniques. METHODS. Observed rates of …",Anna-Karin Wennstig,20
Is preoperative physical activity related to post-surgery recovery? A cohort study of patients with breast cancer,https://bmjopen.bmj.com/content/6/1/e007997.short,"H Nilsson, U Angerås, D Bock, M Börjesson… ","BMJ open, 2016 ","Objective The aim of our study is to assess the association between preoperative level of 
activity and recovery after breast cancer surgery measured as hospital stay, length of sick leave 
and self-assessed physical and mental recovery. Design A prospective cohort study. Setting …",Anna-Karin Wennstig,20
Impact of adjuvant chemotherapy on long‐term employment of survivors of early‐stage breast cancer,https://acsjournals.onlinelibrary.wiley.com/doi/abs/10.1002/cncr.28607,"R Jagsi, ST Hawley, P Abrahamse, Y Li, NK Janz… ","Cancer, 2014 ","BACKGROUND Many women with early‐stage breast cancer are working at the time of 
diagnosis and survive without disease recurrence. The short‐term impact of chemotherapy 
receipt on employment has been demonstrated, but the long‐term impact merits further research. …",Anna-Karin Wennstig,20
[HTML][HTML] Loss in working years after a breast cancer diagnosis,https://www.nature.com/articles/bjc2017456,"A Plym, H Bower, I Fredriksson, L Holmberg… ","British journal of …, 2018 ","Background: Breast cancer can negatively influence working life, but it is unclear how many 
working years women with breast cancer can expect to lose. Methods: Women diagnosed 
with breast cancer between 1997 and 2012 were identified in the Breast Cancer Data Base …",Anna-Karin Wennstig,20
Differences in molecular features of triple‐negative breast cancers based on the age at diagnosis,https://acsjournals.onlinelibrary.wiley.com/doi/abs/10.1002/cncr.31776,"HE Gulbahce, PS Bernard, EK Weltzien, RE Factor… ","Cancer, 2018 ","Background Although the proportion of triple‐negative breast cancers (TNBCs) diagnosed 
among older women is low, the number of TNBC cases is substantial because of the high 
incidence of breast cancer after the age of 65 years. The molecular features of TNBC in this age …",Anna-Karin Wennstig,26
Epidemiology and outcomes of serious influenza‐related infections in the cancer population,https://acsjournals.onlinelibrary.wiley.com/doi/abs/10.1002/cncr.21203,"CD Cooksley, EBC Avritscher… ","… Journal of the …, 2005 ","BACKGROUND Although patients with cancer generally respond favorably to vaccination, 
they may not receive annual influenza vaccinations. The current population‐based study 
described the epidemiology and outcomes of potentially preventable, serious influenza‐related …",Anna-Karin Wennstig,26
Recovery of activities of daily living in older adults after hospitalization for acute medical illness,https://agsjournals.onlinelibrary.wiley.com/doi/abs/10.1111/j.1532-5415.2008.02023.x,"CM Boyd, CS Landefeld, SR Counsell… ","Journal of the …, 2008 ","OBJECTIVES: To compare functional outcomes in the year after discharge for older adults 
discharged from the hospital after an acute medical illness with a new or additional disability 
in their basic self‐care activities of daily living (ADL) (compared with preadmission baseline 2 …",Anna-Karin Wennstig,26
Favorable cardiac risk among elderly breast carcinoma survivors,https://acsjournals.onlinelibrary.wiley.com/doi/abs/10.1002/cncr.11467,"EB Lamont, NA Christakis, DS Lauderdale ","Cancer, 2003 ","BACKGROUND There are two reasons why women who survive breast carcinoma may be 
at a lower risk of developing coronary heart disease (CHD) compared with women without a 
history of breast carcinoma. First, estrogens may be etiologic in the development of breast …",Anna-Karin Wennstig,26
Comparative Effectiveness of Chemotherapy Regimens in Prolonging Survival for Two Large Population‐Based Cohorts of Elderly Adults with Breast and Colon …,https://agsjournals.onlinelibrary.wiley.com/doi/abs/10.1111/jgs.13523,"XL Du, Y Zhang, RC Parikh… ","Journal of the …, 2015 ","Objectives To compare the effectiveness of chemotherapy in prolonging survival according 
to age in breast and colon cancer. Design Retrospective cohort study with a matched cohort 
analysis based on the conditional probability of receiving chemotherapy. Setting The 16 S …",Anna-Karin Wennstig,26
[PDF][PDF] Efficacy and safety of subcutaneous trastuzumab and intravenous trastuzumab as part of adjuvant therapy for HER2-positive early breast cancer: Final analysis …,https://core.ac.uk/download/pdf/96839627.pdf,"M Lichinitser, V Jenkins, AS Muñoz, Z Machackova ",core.ac.uk,"Aim: To assess efficacy (event-free survival, EFS) and safety in patients followed up for 3 
years in the PrefHer study (NCT01401166). Patients and methods: Post-surgery and-chemotherapy 
in the (neo) adjuvant setting, patients with HER2-positive early breast cancer were …",Anna-Karin Wennstig,26
Treatment of hemophagocytic lymphohistiocytosis with HLH-94 immunochemotherapy and bone marrow transplantation,https://ashpublications.org/blood/article-abstract/100/7/2367/106167,"JI Henter, AC Samuelsson-Horne… ","Blood, The Journal …, 2002 ","Hemophagocytic lymphohistiocytosis (HLH) comprises familial (primary) hemophagocytic 
lymphohistiocytosis (FHL) and secondary HLH (SHLH), both clinically characterized by fever, 
hepatosplenomegaly, and cytopenia. FHL, an autosomal recessive disease invariably fatal …",Anna Maria Hasselgren Häll,4
[HTML][HTML] Immunogenetic heterogeneity in single-system and multisystem Langerhans cell histiocytosis,https://www.nature.com/articles/pr2003358,"C Bernstrand, H Carstensen, B Jakobsen… ","Pediatric …, 2003 ","Langerhans cell histiocytosis is a rare disease with an unknown etiology and poorly understood 
pathogenesis. Immunologic, viral, and proliferative clonality causes have all been considered. 
To determine whether Langerhans cell histiocytosis and its two main subgroups, single…",Anna Maria Hasselgren Häll,4
[PDF][PDF] Treatment of hemophagocytic lymphohistiocytosis with HLH-94 immunochemotherapy and bone marrow transplantation,https://www.academia.edu/download/43124050/Henter_J._I._et_al._Treatment_of_hemopha20160227-24851-1l25eo8.pdf,D Komp ,2011 ,"Background: Hemophagocytic lymphohistiocytosis (HLH) comprises familial (primary) 
hemophagocytic lymphohistiocytosis (FHL) and secondary HLH (SHLH), both clinically 
characterized by fever, hepatosplenomegaly, and cytopenia. FHL, an autosomal recessive disease …",Anna Maria Hasselgren Häll,4
[BOOK][B] Immunotherapy with the anti-EpCAM monoclonal antibody and cytokines in patients with colorectal cancer: A clinical and experimental study,https://search.proquest.com/openview/9040fcc12eb428456098b7ccbe003563/1?pq-origsite=gscholar&cbl=2026366&diss=y,MG Liljefors ,2005 ,"The tumor-associated antigen EpCAM (epithelial cell-adhesion molecule)(CO17-1A) is over 
expressed by various human carcinomas, including colorectal carcinoma (CRC). This 
antigen can be used as a target structure for specific immunotherapy with vaccines and …",Anna Maria Hasselgren Häll,4
,,,,,Anna Maria Hasselgren Häll,4
,,,,,Anna Maria Hasselgren Häll,4
[CITATION][C] Reflections on module B: Interregional communication,https://www.ucviden.dk/en/publications/reflections-on-module-b-interregional-communication,"A Rasmussen, AK Petersen, J Andersson ","… : Staff reflections at the end of …, 2014 ","Rasmussen, A., Petersen, AK, & Andersson, J.(2014). Reflections on module B: 
Interregional communication. In MS Rasmussen, & H. Kelly (Eds.), Reflections from the 
COHAB Project: Staff reflections at the end of the journey (pp. 10-15) http://www. cohab. eu/fileadmin/…",Anne-Kristine Andersson,2
[CITATION][C] Interregional communication: Reflections on module B in the COHAB project,https://vbn.aau.dk/en/publications/interregional-communication-reflections-on-module-b-in-the-cohab-,"AK Petersen, J Andersson, AB Rasmussen ",2014 ,"Interregional communication: Reflections on module B in the COHAB project — Aalborg 
University's Research Portal Skip to main navigation Skip to search Skip to main content 
Aalborg University's Research Portal Logo Dansk English Home Profiles Projects …",Anne-Kristine Andersson,2
,,,,,Anne-Kristine Andersson,2
,,,,,Anne-Kristine Andersson,2
Aerosolized plus intravenous colistin versus intravenous colistin alone for the treatment of ventilator-associated pneumonia: a matched case-control study,https://academic.oup.com/cid/article-abstract/51/11/1238/372331,"DP Kofteridis, C Alexopoulou, A Valachis… ","Clinical infectious …, 2010 ","Objectives. The incidence of ventilator-associated pneumonia (VAP) due to multidrug-resistant 
(MDR) organisms is increasing. Intravenous (IV) colistin or aerosolized (AS) plus IV colistin 
have been recently used to treat these life-threatening infections. The purpose of this study …",Antonios Valachis,10
[HTML][HTML] Epstein Barr virus hepatitis,https://www.sciencedirect.com/science/article/pii/S0953620510001561,"DP Kofteridis, M Koulentaki, A Valachis… ","European Journal of …, 2011 ","Objectives Epstein-Barr Virus (EBV) infection has the potential to establish life-long, benign 
infections in their hosts. Although biochemical evidence of hepatocellular damage is common, 
jaundice is uncommon and complete recovery is the rule. The present study describes …",Antonios Valachis,10
Prognostic implications of PD-L1 expression in breast cancer: systematic review and meta-analysis of immunohistochemistry and pooled analysis of transcriptomic …,https://clincancerres.aacrjournals.org/content/25/18/5717.abstract,"A Matikas, I Zerdes, J Lövrot, F Richard, C Sotiriou… ","Clinical Cancer …, 2019 ","Purpose: Conflicting data have been reported on the prognostic value of PD-L1 protein and 
gene expression in breast cancer. Experimental Design: Medline, Embase, Cochrane 
Library, and Web of Science Core Collection were searched, and data were extracted …",Antonios Valachis,10
[HTML][HTML] Discordance of PD-L1 status between primary and metastatic breast cancer: A systematic review and meta-analysis,https://www.sciencedirect.com/science/article/pii/S0305737221001055,"C Boman, I Zerdes, K Mårtensson, J Bergh… ","Cancer Treatment …, 2021 ","Introduction Programmed cell death ligand 1 (PD-L1) expression is predictive for benefit from 
immunotherapy in several human malignancies including triple negative breast cancer. Lower 
positivity rates but a larger relative benefit from atezolizumab has been implied when PD-…",Antonios Valachis,10
[HTML][HTML] Peritoneal dialysis-associated peritonitis: clinical features and predictors of outcome,https://www.sciencedirect.com/science/article/pii/S1201971209003282,"DP Kofteridis, A Valachis, K Perakis, S Maraki… ","International Journal of …, 2010 ","Objectives The objective of this study was to identify the epidemiological, clinical, and 
microbiological factors affecting the outcome of peritoneal dialysis (PD)-associated peritonitis. 
Methods All patients with PD-associated peritonitis, cared for at the University Hospital of …",Antonios Valachis,10
"Report: Analysis of epidemiology, clinical features and management of erysipelas",https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-4632.2010.04464.x,"K Krasagakis, A Valachis, P Maniatakis… ",2010 ,"Background Erysipelas is a superficial form of cellulitis affecting the upper dermis and 
superficial lymphatics. The widespread use of antibiotics may affect clinical findings and 
response to therapy of infectious disorders. The purpose of the study was to investigate the …",Antonios Valachis,10
Risk factors for locoregional disease recurrence after breast‐conserving therapy in patients with breast cancer treated with neoadjuvant chemotherapy: An …,https://acsjournals.onlinelibrary.wiley.com/doi/abs/10.1002/cncr.31518,"A Valachis, EP Mamounas, EA Mittendorf, N Hayashi… ","Cancer, 2018 ","BACKGROUND Several studies have reported a high risk of local disease recurrence (LR) 
and locoregional disease recurrence (LRR) in patients with breast cancer after neoadjuvant 
chemotherapy (NCT) and breast‐conserving therapy (BCT). The objective of the current study …",Antonios Valachis,10
Autoimmune disease in patients with diffuse large B-cell lymphoma: occurrence and impact on outcome,https://www.tandfonline.com/doi/abs/10.1080/0284186X.2019.1619936,"C Mörth, A Valachis, A Abu Sabaa, K Marshall… ","Acta …, 2019 ","Background: Patients with certain autoimmune diseases (AID) have an increased risk of 
developing diffuse large B-cell lymphoma (DLBCL). However, the occurrence of AID in patients 
with DLBCL as well as the impact of AID on outcome has not been extensively studied. The …",Antonios Valachis,10
[HTML][HTML] Skin and soft tissue infections in patients with solid tumours,https://www.hindawi.com/journals/tswj/2012/804518/,"DP Kofteridis, A Valachis, E Koutsounaki… ","The Scientific World …, 2012 ","Background. Skin and soft tissue infections (SSTIs) in cancer patients represent a diagnostic 
challenge, as etiologic diagnosis is often missing, and clinical assessment of severity is 
difficult. Few studies have described (SSTIs) in patients with solid tumours (STs). Patients and …",Antonios Valachis,10
[HTML][HTML] Does the omission of vincristine in patients with diffuse large B cell lymphoma affect treatment outcome?,https://link.springer.com/article/10.1007/s00277-018-3437-z,"C Mörth, A Valachis, AA Sabaa, D Molin… ","Annals of …, 2018 ","The standard treatment for diffuse large B cell lymphoma (DLBCL) is rituximab with CHOP (cyclophosphamide, 
doxorubicin, vincristine (VCR), and prednisone). Maintaining high dose intensity of cytotoxic 
treatment has been associated with better outcome but little is known …",Antonios Valachis,10
Axillary evaluation in ductal cancer in situ of the breast: challenging the diagnostic accuracy of clinical practice guidelines,https://academic.oup.com/bjs/article-abstract/108/9/1120/6294024,"A Karakatsanis, P Charalampoudis… ","British Journal of …, 2021 ","Background Staging of the axilla is not routine in ductal cancer in situ (DCIS) although 
invasive cancer is observed in 20–25 per cent of patients at final pathology. Upfront sentinel 
lymph node dissection (SLND) is advocated in clinical practice guidelines in certain situations. …",Antonios Valachis,20
Hickman catheter-related bacteremia caused by Gordonia sputi in a patient with breast cancer,http://www.jidc.org/index.php/journal/article/view/22337850,"DP Kofteridis, A Valachis, E Scoulica… ","The Journal of Infection …, 2012 ","The case of a Hickman catheter-related bacteremia caused by Gordonia sputi in a patient with 
breast cancer is presented. Blood cultures grew a Gram-positive rod, susceptible to several 
antimicrobials, subsequently identified by 16S rRNA gene sequencing as Gordonia sputi. …",Antonios Valachis,20
Improved survival without increased toxicity with influenza vaccination in cancer patients treated with checkpoint inhibitors,https://www.tandfonline.com/doi/abs/10.1080/2162402X.2021.1886725,"A Valachis, C Rosén, A Koliadi, E Digkas… ","…, 2021 ","In international guidelines, influenza vaccination is recommended to cancer patients 
receiving antitumor treatment. Whether this recommendation should include patients treated 
with the recently introduced and now widely used checkpoint inhibitors (CPIs) is unclear. The …",Antonios Valachis,20
[HTML][HTML] Predictive role of HER2-status on the effectiveness of endocrine adjuvant treatment in postmenopausal breast cancer patients: a population-based cohort …,https://link.springer.com/article/10.1007/s10549-020-06022-5,"A Schiza, D Mauri, I Fredriksson, AK Wennstig… ","Breast Cancer Research …, 2021 ","Purpose There are conflicting results on the potential role of HER2-status on the efficacy of 
aromatase inhibitors (AIs) and tamoxifen (TAM) in patients with hormone receptor (HR)-positive 
breast cancer (BC). The purpose of this population-based cohort study was to investigate …",Antonios Valachis,20
[HTML][HTML] Validation and optimization of a predictive model for radiation pneumonitis in patients with lung cancer,https://www.spandidos-publications.com/10.3892/ol.2016.4678,"C Mörth, I Kafantaris, M Castegren… ","Oncology …, 2016 ","The aim of the current retrospective study was to validate a predictive model for radiation 
pneumonitis (STRIPE) in an independent dataset and to investigate whether the addition of 
other potential risk factors could strengthen the accuracy of the model. Consecutive patients with …",Antonios Valachis,20
Next Generation Sequencing of Circulating Tumor DNA Can Optimize Second Line Treatment in RAS Wild Type Metastatic Colorectal Cancer after Progression on …,https://www.karger.com/Article/Abstract/521845,"D Mauri, K Kamposioras, D Matthaios, M Tolia… ","Oncology Research …, 2022 ","Background Management of Raswild-type colorectal cancer (CRC) patients upon disease 
progression after the successful use of targeted treatment with anti-EGFR monoclonal 
antibodies and backbone chemotherapy remains a clinical challenge. Development of treatment …",Antonios Valachis,20
Analysis of Machine Learning Models Predicting Quality of Life for Cancer Patients,https://dl.acm.org/doi/abs/10.1145/3444757.3485103,"M Savić, V Kurbalija, M Ilić, M Ivanović… ","Proceedings of the 13th …, 2021 ","Quality of life (QoL) is one of the major issues for cancer patients. With the advent of medical 
databases containing large amounts of relevant QoL information it becomes possible to 
train predictive QoL models by machine learning (ML) techniques. However, the training of …",Antonios Valachis,20
ASCAPE: An open AI ecosystem to support the quality of life of cancer patients,https://ieeexplore.ieee.org/abstract/document/9565773/,"K Lampropoulos, T Kosmidis, S Autexier… ","2021 IEEE 9th …, 2021 ","The latest cancer statistics indicate a decrease in cancer-related mortality. However, due to 
the growing and ageing population, the absolute number of people living with cancer is set 
to keep increasing. This paper presents ASCAPE, an open AI infrastructure that takes …",Antonios Valachis,20
[HTML][HTML] COVID-19 Vaccinations: Summary Guidance for Cancer Patients in 28 Languages: Breaking Barriers to Cancer Patient Information.,https://pesquisa.bvsalud.org/global-literature-on-novel-coronavirus-2019-ncov/resource/pt/covidwho-1592690,"M Davide, K Kamposioras, T Lampriani… ","Reviews on recent …, 2021 ","BACKGROUND: Covid-19 vaccination has started in the majority of the countries at the 
global level. Cancer patients are at high risk for infection, serious illness, and death from 
COVID-19 and need vaccination guidance and support. Guidance availability in the English …",Antonios Valachis,20
Axillary Evaluation in the Setting of a Preoperative Ductal Cancer in Situ (DCIS) Diagnosis. Do Guidelines (Mis) Guide?,https://www.ejso.com/article/S0748-7983(19)31059-5/abstract,"A Karakatsanis, A Valachis, L Pistioli… ","European Journal of …, 2020 ","Background: Sentinel lymph node dissection (SLND) is not routine in DCIS. Size, grade and 
mass-forming have traditionally been associated with risk of upgrade to invasive cancer at 
final pathology. Guidelines advocate SLND when risk for invasion is high or when SLN …",Antonios Valachis,20
MP50-01 ARTIFICIAL INTELLIGENCE SUPPORTING CANCER PATIENTS ACROSS EUROPE-THE ASCAPE PROJECT,https://www.auajournals.org/doi/abs/10.1097/JU.0000000000002076.01,"L Tzelves, I Varkarakis, A Anastasiou… ","The Journal of …, 2021 ","INTRODUCTION AND OBJECTIVE: Prostate cancer (PCa) is one of the most common 
neoplasms in Europe, with annual incidence of 336.000. PCa patients frequently encounter 
health-related quality of life (QOL) issues commonly underestimated.Artificial Intelligence (AI) is …",Antonios Valachis,30
PREDIX II HER2: Improving pre-operative systemic therapy for human epidermal growth factor receptor 2 (HER2) amplified breast cancer (BC).,https://ascopubs.org/doi/abs/10.1200/JCO.2020.38.15_suppl.TPS605,"R Kornalijnslijper-Altena, A Andersson, Y Brandberg… ",2020 ,"TPS605 Background: Neo-adjuvant systemic therapy (NAT) is the standard of care for most 
patients with early HER2-amplified and triple negative breast cancer (BC). Increasing the rate 
of pathological complete response (pCR) is highly meaningful for those patients, as pCR is …",Antonios Valachis,30
Abstract OT-39-01: Artificial intelligence supporting cancer patients across Europe-the ASCAPE project for breast cancer patients,https://cancerres.aacrjournals.org/content/81/4_Supplement/OT-39-01.short,"A Valachis, S Autexier, I Grau, L Itu, D Jakotevic… ",2021 ,"Background Many breast cancer patients experience adverse effects of cancer or treatment, 
which can considerably decrease quality of life (QoL). The current strategy of supporting 
breast cancer patients does not meet their needs due to the limited personalized-based …",Antonios Valachis,30
Prognostic implications of PD-L1 expression in breast cancer at the protein and mRNA levels.,https://ascopubs.org/doi/abs/10.1200/JCO.2019.37.15_suppl.e14284,"A Matikas, I Zerdes, J Lovrot, F Richard, C Sotiriou… ",2019 ,"e14284 Background: Conflicting data have been reported on the prognostic value of PD-L1 
expression per immunohistochemistry (IHC) in breast cancer (BC). There is a paucity of data 
on the role of PD-L1 gene expression (GE). Methods: Medline, Embase, Cochrane Library …",Antonios Valachis,30
PD-1 protein and gene expression in early breast cancer: Prognostic implications.,https://ascopubs.org/doi/abs/10.1200/JCO.2020.38.15_suppl.545,"I Zerdes, A Matikas, J Lövrot, EG Sifakis, F Richard… ",2020 ,"545 Background: We have previously shown the prognostic value of PD-L1 protein and gene 
expression in early breast cancer (BC), however, the prognostic role of PD-1 expression 
remains unclear. Methods: The prognostic value of PD-1 in early BC was investigated using …",Antonios Valachis,30
